rt,responses,trial_type,time_elapsed,image_type,sequence,stimulus,cities,city_images,button_pressed,response,key_press,stimulus_left,stimulus_right,accuracy,cumulative_accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,stimulus_short,stimulus_far,weighted_accuracy,missedtrial,condition,specific_pairs,imgL_ID,imgR_ID,linedress,linedressed,detour_trial,linedressed_detor
null,,html-keyboard-response,1477458,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
2027.8999999985099,,shortestpath_phase,1479505,,,../static/images/US_Cities_List/hanover.png,,,,,49,../static/images/US_Cities_List/cornwall.png,../static/images/US_Cities_List/gatlinburg.png,0,0.625,,,,../static/images/US_Cities_List/gatlinburg.png,,,,,One Edge Diff,Two Edge Three Edge,,,,,,
null,,html-keyboard-response,1480511,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
2858.60000000149,,shortestpath_phase,1483390,,,../static/images/US_Cities_List/peoria.png,,,,,49,../static/images/US_Cities_List/carmel.png,../static/images/US_Cities_List/cornwall.png,0,0.6140350877192983,,,,../static/images/US_Cities_List/cornwall.png,,,,,One Edge Diff,Four Edge Five Edge,,,,,,
null,,html-keyboard-response,1484396,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
1881.8999999985099,,shortestpath_phase,1486293,,,../static/images/US_Cities_List/huntsville.png,,,,,50,../static/images/US_Cities_List/hotsprings.png,../static/images/US_Cities_List/leesburg.png,1,0.6206896551724138,,,,../static/images/US_Cities_List/leesburg.png,,,,,Four Edge Diff,Two Edge Six Edge,,,,,,
null,,html-keyboard-response,1487298,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
2202.39999999851,,shortestpath_phase,1489524,,,../static/images/US_Cities_List/cornwall.png,,,,,50,../static/images/US_Cities_List/hotsprings.png,../static/images/US_Cities_List/shreveport.png,1,0.6271186440677966,,,,../static/images/US_Cities_List/shreveport.png,,,,,One Edge Diff,Two Edge Three Edge,,,,,,
null,,html-keyboard-response,1490530,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
3636.7000000029802,,shortestpath_phase,1494183,,,../static/images/US_Cities_List/huntsville.png,,,,,49,../static/images/US_Cities_List/leesburg.png,../static/images/US_Cities_List/westpalmbeach.png,1,0.6333333333333333,,,,../static/images/US_Cities_List/leesburg.png,,,,,Three Edge Diff,Three Edge Six Edge,,,,,,
