rt,responses,trial_type,time_elapsed,image_type,sequence,stimulus,cities,city_images,button_pressed,response,key_press,stimulus_left,stimulus_right,cumulative_accuracy,accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,stimulus_short,stimulus_far,weighted_accuracy,missedtrial,condition,specific_pairs,imgL_ID,imgR_ID,linedress,linedressed,detour_trial,linedressed_detor
3271,,shortestpath_phase,1306886,,,../static/images/US_Cities_List/carmel.png,,,,,49,../static/images/US_Cities_List/westpalmbeach.png,../static/images/US_Cities_List/newhope.png,0.5,0,,,,../static/images/US_Cities_List/newhope.png,,,,,Two Edge Diff,Four Edge Six Edge,,,,,,
null,,html-keyboard-response,1307979,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
2933,,shortestpath_phase,1310936,,,../static/images/US_Cities_List/westpalmbeach.png,,,,,49,../static/images/US_Cities_List/peoria.png,../static/images/US_Cities_List/hanover.png,0.6666666666666666,1,,,,../static/images/US_Cities_List/peoria.png,,,,,Four Edge Diff,Two Edge Six Edge,,,,,,
null,,html-keyboard-response,1311951,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
3027,,shortestpath_phase,1315000,,,../static/images/US_Cities_List/leesburg.png,,,,,49,../static/images/US_Cities_List/shreveport.png,../static/images/US_Cities_List/hotsprings.png,0.75,1,,,,../static/images/US_Cities_List/shreveport.png,,,,,One Edge Diff,Two Edge Three Edge,,,,,,
null,,html-keyboard-response,1316010,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
3649,,shortestpath_phase,1319695,,,../static/images/US_Cities_List/carmel.png,,,,,49,../static/images/US_Cities_List/peoria.png,../static/images/US_Cities_List/gatlinburg.png,0.6,0,,,,../static/images/US_Cities_List/gatlinburg.png,,,,,Three Edge Diff,Two Edge Five Edge,,,,,,
null,,html-keyboard-response,1320779,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
2663,,shortestpath_phase,1323470,,,../static/images/US_Cities_List/leesburg.png,,,,,50,../static/images/US_Cities_List/huntsville.png,../static/images/US_Cities_List/cornwall.png,0.5,0,,,,../static/images/US_Cities_List/huntsville.png,,,,,One Edge Diff,Four Edge Five Edge,,,,,,
null,,html-keyboard-response,1324483,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
