rt,responses,trial_type,time_elapsed,image_type,sequence,stimulus,cities,city_images,button_pressed,response,key_press,stimulus_left,stimulus_right,accuracy,cumulative_accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,stimulus_short,stimulus_far,weighted_accuracy,missedtrial,condition,specific_pairs,imgL_ID,imgR_ID,linedress,linedressed,detour_trial,linedressed_detor
831.5999999642372,,directmemory_phase,1178168,,,../static/images/US_Cities_List/boulder.png,,,,,49,,,1,0.25806451612903225,../static/images/US_Cities_List/peoria.png,../static/images/US_Cities_List/hanover.png,../static/images/US_Cities_List/hotsprings.png,../static/images/US_Cities_List/peoria.png,../static/images/US_Cities_List/hotsprings.png,../static/images/US_Cities_List/hanover.png,1,,,,,,,,,
null,,html-keyboard-response,1179171,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
883,,directmemory_phase,1180073,,,../static/images/US_Cities_List/gatlinburg.png,,,,,50,,,0,0.25,../static/images/US_Cities_List/newhope.png,../static/images/US_Cities_List/hotsprings.png,../static/images/US_Cities_List/racine.png,../static/images/US_Cities_List/racine.png,../static/images/US_Cities_List/hotsprings.png,../static/images/US_Cities_List/newhope.png,0.5,closer,,,,,,,,
null,,html-keyboard-response,1181076,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
11164.600000023842,,intro_1,1192241,,,instruct,,,0,,,,,,,,,,,,,,,,,,,,,,
6012.600000023842,,intro_2,1198256,,,instruct,,,1,Next,,,,,,,,,,,,,,,,,,,,,
5874.800000011921,,intro_3,1204132,,,instruct,,,1,Next,,,,,,,,,,,,,,,,,,,,,
21922,,intro_4,1226056,,,instruct,,,1,Next,,,,,,,,,,,,,,,,,,,,,
21234.30000001192,,intro_5,1247292,,,instruct,,,1,Next,,,,,,,,,,,,,,,,,,,,,
10997.199999988079,,intro_6,1258291,,,instruct,,,1,Next,,,,,,,,,,,,,,,,,,,,,
89520,,intro_7,1347813,,,instruct,,,1,Next,,,,,,,,,,,,,,,,,,,,,
9488.300000011921,,intro_8,1357303,,,instruct,,,1,Next,,,,,,,,,,,,,,,,,,,,,
15276.600000023842,,intro_9,1372582,,,instruct,,,1,Next,,,,,,,,,,,,,,,,,,,,,
9794.900000035763,,intro_10,1382378,,,instruct,,,1,Next,,,,,,,,,,,,,,,,,,,,,
14571.199999988079,,intro_11,1396951,,,instruct,,,1,Next,,,,,,,,,,,,,,,,,,,,,
