rt,responses,trial_type,time_elapsed,stimulus,cities,city_images,button_pressed,key_press,stimulus_left,stimulus_right,accuracy,cumulative_accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,stimulus_short,stimulus_far,weighted_accuracy,missedtrial,condition,specific_pairs,imgL_ID,imgR_ID,linedress,linedressed,image_position,problems,smooth,distraction,strategies,easier,similar,comments
2704.100000023842,,directmemory_phase,959532,../static/images/US_Cities_List/mm_shreveport.png,,,,51,,,0,0.6,../static/images/US_Cities_List/nat_carmel.png,../static/images/US_Cities_List/mm_peoria.png,../static/images/US_Cities_List/mm_hanover.png,../static/images/US_Cities_List/nat_carmel.png,../static/images/US_Cities_List/mm_hanover.png,../static/images/US_Cities_List/mm_peoria.png,0.5,closer,,,,,,,,,,,,,,
3822.5,,directmemory_phase,966087,../static/images/US_Cities_List/nat_racine.png,,,,51,,,1,0.6363636363636364,../static/images/US_Cities_List/mm_westpalmbeach.png,../static/images/US_Cities_List/mm_newhope.png,../static/images/US_Cities_List/nat_leesburg.png,../static/images/US_Cities_List/nat_leesburg.png,../static/images/US_Cities_List/mm_newhope.png,../static/images/US_Cities_List/mm_westpalmbeach.png,1,,,,,,,,,,,,,,,
2253.100000023842,,directmemory_phase,972700,../static/images/US_Cities_List/mm_peoria.png,,,,50,,,0,0.5833333333333334,../static/images/US_Cities_List/nat_gatlinburg.png,../static/images/US_Cities_List/mm_westpalmbeach.png,../static/images/US_Cities_List/nat_boulder.png,../static/images/US_Cities_List/nat_gatlinburg.png,../static/images/US_Cities_List/nat_boulder.png,../static/images/US_Cities_List/mm_westpalmbeach.png,0.5,closer,,,,,,,,,,,,,,
2450.899999976158,,directmemory_phase,979242,../static/images/US_Cities_List/mm_peoria.png,,,,49,,,0,0.5384615384615384,../static/images/US_Cities_List/nat_boulder.png,../static/images/US_Cities_List/mm_hanover.png,../static/images/US_Cities_List/nat_hotsprings.png,../static/images/US_Cities_List/mm_hanover.png,../static/images/US_Cities_List/nat_boulder.png,../static/images/US_Cities_List/nat_hotsprings.png,0.5,closer,,,,,,,,,,,,,,
2294.100000023842,,directmemory_phase,985805,../static/images/US_Cities_List/nat_leesburg.png,,,,50,,,0,0.5,../static/images/US_Cities_List/nat_boulder.png,../static/images/US_Cities_List/nat_gatlinburg.png,../static/images/US_Cities_List/mm_peoria.png,../static/images/US_Cities_List/mm_peoria.png,../static/images/US_Cities_List/nat_gatlinburg.png,../static/images/US_Cities_List/nat_boulder.png,0.5,closer,,,,,,,,,,,,,,
2743,,directmemory_phase,992395,../static/images/US_Cities_List/mm_newhope.png,,,,50,,,0,0.4666666666666667,../static/images/US_Cities_List/nat_carmel.png,../static/images/US_Cities_List/mm_hanover.png,../static/images/US_Cities_List/nat_leesburg.png,../static/images/US_Cities_List/nat_leesburg.png,../static/images/US_Cities_List/mm_hanover.png,../static/images/US_Cities_List/nat_carmel.png,0.5,closer,,,,,,,,,,,,,,
3805.3000000715256,,directmemory_phase,999013,../static/images/US_Cities_List/mm_hanover.png,,,,49,,,1,0.5,../static/images/US_Cities_List/nat_cornwall.png,../static/images/US_Cities_List/mm_westpalmbeach.png,../static/images/US_Cities_List/nat_boulder.png,../static/images/US_Cities_List/nat_cornwall.png,../static/images/US_Cities_List/nat_boulder.png,../static/images/US_Cities_List/mm_westpalmbeach.png,1,,,,,,,,,,,,,,,
3329.100000023842,,directmemory_phase,1005586,../static/images/US_Cities_List/nat_gatlinburg.png,,,,50,,,1,0.5294117647058824,../static/images/US_Cities_List/nat_leesburg.png,../static/images/US_Cities_List/nat_boulder.png,../static/images/US_Cities_List/mm_westpalmbeach.png,../static/images/US_Cities_List/nat_boulder.png,../static/images/US_Cities_List/nat_leesburg.png,../static/images/US_Cities_List/mm_westpalmbeach.png,1,,,,,,,,,,,,,,,
2254.399999976158,,directmemory_phase,1012206,../static/images/US_Cities_List/nat_gatlinburg.png,,,,49,,,1,0.5555555555555556,../static/images/US_Cities_List/mm_peoria.png,../static/images/US_Cities_List/nat_racine.png,../static/images/US_Cities_List/nat_hotsprings.png,../static/images/US_Cities_List/mm_peoria.png,../static/images/US_Cities_List/nat_hotsprings.png,../static/images/US_Cities_List/nat_racine.png,1,,,,,,,,,,,,,,,
2597.9000000953674,,directmemory_phase,1018822,../static/images/US_Cities_List/mm_shreveport.png,,,,49,,,1,0.5789473684210527,../static/images/US_Cities_List/nat_huntsville.png,../static/images/US_Cities_List/nat_cornwall.png,../static/images/US_Cities_List/mm_hanover.png,../static/images/US_Cities_List/nat_huntsville.png,../static/images/US_Cities_List/mm_hanover.png,../static/images/US_Cities_List/nat_cornwall.png,1,,,,,,,,,,,,,,,
3672.100000023842,,directmemory_phase,1025379,../static/images/US_Cities_List/nat_boulder.png,,,,51,,,0,0.55,../static/images/US_Cities_List/nat_huntsville.png,../static/images/US_Cities_List/nat_carmel.png,../static/images/US_Cities_List/nat_cornwall.png,../static/images/US_Cities_List/nat_carmel.png,../static/images/US_Cities_List/nat_huntsville.png,../static/images/US_Cities_List/nat_cornwall.png,0.5,closer,,,,,,,,,,,,,,
4411.599999904633,,directmemory_phase,1031945,../static/images/US_Cities_List/mm_shreveport.png,,,,49,,,0,0.5238095238095238,../static/images/US_Cities_List/nat_gatlinburg.png,../static/images/US_Cities_List/nat_boulder.png,../static/images/US_Cities_List/nat_cornwall.png,../static/images/US_Cities_List/nat_boulder.png,../static/images/US_Cities_List/nat_gatlinburg.png,../static/images/US_Cities_List/nat_cornwall.png,0.5,closer,,,,,,,,,,,,,,
3375,,directmemory_phase,1038543,../static/images/US_Cities_List/mm_hanover.png,,,,51,,,1,0.5454545454545454,../static/images/US_Cities_List/nat_hotsprings.png,../static/images/US_Cities_List/nat_boulder.png,../static/images/US_Cities_List/nat_carmel.png,../static/images/US_Cities_List/nat_carmel.png,../static/images/US_Cities_List/nat_boulder.png,../static/images/US_Cities_List/nat_hotsprings.png,1,,,,,,,,,,,,,,,
4163.299999952316,,directmemory_phase,1045090,../static/images/US_Cities_List/mm_newhope.png,,,,51,,,0,0.5217391304347826,../static/images/US_Cities_List/nat_cornwall.png,../static/images/US_Cities_List/nat_boulder.png,../static/images/US_Cities_List/mm_peoria.png,../static/images/US_Cities_List/nat_cornwall.png,../static/images/US_Cities_List/mm_peoria.png,../static/images/US_Cities_List/nat_boulder.png,0.5,closer,,,,,,,,,,,,,,
4883.899999976158,,directmemory_phase,1051658,../static/images/US_Cities_List/nat_leesburg.png,,,,50,,,0,0.5,../static/images/US_Cities_List/mm_newhope.png,../static/images/US_Cities_List/nat_boulder.png,../static/images/US_Cities_List/mm_hanover.png,../static/images/US_Cities_List/mm_newhope.png,../static/images/US_Cities_List/mm_hanover.png,../static/images/US_Cities_List/nat_boulder.png,0.5,closer,,,,,,,,,,,,,,
3342,,directmemory_phase,1058236,../static/images/US_Cities_List/nat_carmel.png,,,,50,,,1,0.52,../static/images/US_Cities_List/nat_cornwall.png,../static/images/US_Cities_List/nat_gatlinburg.png,../static/images/US_Cities_List/mm_westpalmbeach.png,../static/images/US_Cities_List/nat_gatlinburg.png,../static/images/US_Cities_List/nat_cornwall.png,../static/images/US_Cities_List/mm_westpalmbeach.png,1,,,,,,,,,,,,,,,
4845.099999904633,,directmemory_phase,1064791,../static/images/US_Cities_List/mm_hanover.png,,,,50,,,0,0.5,../static/images/US_Cities_List/nat_racine.png,../static/images/US_Cities_List/mm_newhope.png,../static/images/US_Cities_List/mm_peoria.png,../static/images/US_Cities_List/mm_peoria.png,../static/images/US_Cities_List/mm_newhope.png,../static/images/US_Cities_List/nat_racine.png,0.5,closer,,,,,,,,,,,,,,
2164.3000000715256,,directmemory_phase,1071360,../static/images/US_Cities_List/nat_boulder.png,,,,49,,,1,0.5185185185185185,../static/images/US_Cities_List/nat_gatlinburg.png,../static/images/US_Cities_List/nat_racine.png,../static/images/US_Cities_List/mm_peoria.png,../static/images/US_Cities_List/nat_gatlinburg.png,../static/images/US_Cities_List/mm_peoria.png,../static/images/US_Cities_List/nat_racine.png,1,,,,,,,,,,,,,,,
3337.899999976158,,directmemory_phase,1077937,../static/images/US_Cities_List/nat_gatlinburg.png,,,,51,,,0,0.5,../static/images/US_Cities_List/nat_carmel.png,../static/images/US_Cities_List/mm_westpalmbeach.png,../static/images/US_Cities_List/mm_shreveport.png,../static/images/US_Cities_List/nat_carmel.png,../static/images/US_Cities_List/mm_shreveport.png,../static/images/US_Cities_List/mm_westpalmbeach.png,0.5,closer,,,,,,,,,,,,,,
3480.3000000715256,,directmemory_phase,1084498,../static/images/US_Cities_List/nat_cornwall.png,,,,49,,,0,0.4827586206896552,../static/images/US_Cities_List/mm_shreveport.png,../static/images/US_Cities_List/mm_peoria.png,../static/images/US_Cities_List/mm_hanover.png,../static/images/US_Cities_List/mm_hanover.png,../static/images/US_Cities_List/mm_peoria.png,../static/images/US_Cities_List/mm_shreveport.png,0.5,closer,,,,,,,,,,,,,,
2728.1999999284744,,directmemory_phase,1091066,../static/images/US_Cities_List/nat_carmel.png,,,,51,,,1,0.5,../static/images/US_Cities_List/nat_racine.png,../static/images/US_Cities_List/nat_hotsprings.png,../static/images/US_Cities_List/nat_boulder.png,../static/images/US_Cities_List/nat_boulder.png,../static/images/US_Cities_List/nat_hotsprings.png,../static/images/US_Cities_List/nat_racine.png,1,,,,,,,,,,,,,,,
2375.3000000715256,,directmemory_phase,1097672,../static/images/US_Cities_List/nat_boulder.png,,,,50,,,0,0.4838709677419355,../static/images/US_Cities_List/nat_leesburg.png,../static/images/US_Cities_List/nat_huntsville.png,../static/images/US_Cities_List/nat_hotsprings.png,../static/images/US_Cities_List/nat_hotsprings.png,../static/images/US_Cities_List/nat_huntsville.png,../static/images/US_Cities_List/nat_leesburg.png,0.5,closer,,,,,,,,,,,,,,
2767.5,,directmemory_phase,1104231,../static/images/US_Cities_List/nat_carmel.png,,,,51,,,1,0.5,../static/images/US_Cities_List/mm_newhope.png,../static/images/US_Cities_List/nat_cornwall.png,../static/images/US_Cities_List/mm_hanover.png,../static/images/US_Cities_List/mm_hanover.png,../static/images/US_Cities_List/nat_cornwall.png,../static/images/US_Cities_List/mm_newhope.png,1,,,,,,,,,,,,,,,
null,,thebreak,1104337,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
37301.40000009537,,intro_0,1141641,instruct,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,
22123.800000071526,,intro_1,1163766,instruct,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,
4628.5,,intro_2,1168396,instruct,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,
15044.600000023842,,intro_3,1183442,instruct,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,
6453.299999952316,,intro_4,1189897,instruct,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,
12765.600000023842,,intro_5,1202665,instruct,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,
13937.200000047684,,intro_6,1216604,instruct,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,
33458.59999990463,,intro_7,1250064,instruct,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,
3276,,intro_8,1253343,instruct,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,
3426.5,,intro_9,1256771,instruct,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,
20781.399999976158,,intro_10,1277554,instruct,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,shortestpath_phase,1285112,../static/images/US_Cities_List/mm_newhope.png,,,,null,../static/images/US_Cities_List/nat_huntsville.png,../static/images/US_Cities_List/nat_racine.png,0,0,,,,../static/images/US_Cities_List/nat_racine.png,,,,,Three Edge Diff,Two Edge Five Edge,,,,,,,,,,,,
3279.2000000476837,,shortestpath_phase,1292672,../static/images/US_Cities_List/mm_newhope.png,,,,49,../static/images/US_Cities_List/nat_carmel.png,../static/images/US_Cities_List/nat_hotsprings.png,1,0.5,,,,../static/images/US_Cities_List/nat_carmel.png,,,,,Two Edge Diff,Three Edge Five Edge,,,,,,,,,,,,
2224.0999999046326,,shortestpath_phase,1300243,../static/images/US_Cities_List/nat_hotsprings.png,,,,49,../static/images/US_Cities_List/nat_carmel.png,../static/images/US_Cities_List/mm_westpalmbeach.png,1,0.6666666666666666,,,,../static/images/US_Cities_List/nat_carmel.png,,,,,Four Edge Diff,Two Edge Six Edge,,,,,,,,,,,,
2427.600000023842,,shortestpath_phase,1307795,../static/images/US_Cities_List/nat_hotsprings.png,,,,49,../static/images/US_Cities_List/nat_gatlinburg.png,../static/images/US_Cities_List/mm_newhope.png,1,0.75,,,,../static/images/US_Cities_List/nat_gatlinburg.png,,,,,Three Edge Diff,Two Edge Five Edge,,,,,,,,,,,,
2413.3000000715256,,shortestpath_phase,1315365,../static/images/US_Cities_List/nat_racine.png,,,,50,../static/images/US_Cities_List/nat_huntsville.png,../static/images/US_Cities_List/mm_newhope.png,1,0.8,,,,../static/images/US_Cities_List/mm_newhope.png,,,,,Four Edge Diff,Two Edge Six Edge,,,,,,,,,,,,
2907,,shortestpath_phase,1322957,../static/images/US_Cities_List/nat_hotsprings.png,,,,50,../static/images/US_Cities_List/nat_gatlinburg.png,../static/images/US_Cities_List/nat_huntsville.png,0,0.6666666666666666,,,,../static/images/US_Cities_List/nat_gatlinburg.png,,,,,One Edge Diff,Two Edge Three Edge,,,,,,,,,,,,
2538,,shortestpath_phase,1330510,../static/images/US_Cities_List/nat_huntsville.png,,,,49,../static/images/US_Cities_List/mm_westpalmbeach.png,../static/images/US_Cities_List/nat_leesburg.png,0,0.5714285714285714,,,,../static/images/US_Cities_List/nat_leesburg.png,,,,,One Edge Diff,Five Edge Six Edge,,,,,,,,,,,,
5127.399999976158,,shortestpath_phase,1338075,../static/images/US_Cities_List/mm_westpalmbeach.png,,,,49,../static/images/US_Cities_List/nat_cornwall.png,../static/images/US_Cities_List/nat_huntsville.png,1,0.625,,,,../static/images/US_Cities_List/nat_cornwall.png,,,,,Four Edge Diff,Two Edge Six Edge,,,,,,,,,,,,
3104.100000023842,,shortestpath_phase,1345652,../static/images/US_Cities_List/nat_hotsprings.png,,,,49,../static/images/US_Cities_List/mm_shreveport.png,../static/images/US_Cities_List/mm_westpalmbeach.png,1,0.6666666666666666,,,,../static/images/US_Cities_List/mm_shreveport.png,,,,,Four Edge Diff,Two Edge Six Edge,,,,,,,,,,,,
3837,,shortestpath_phase,1353220,../static/images/US_Cities_List/mm_westpalmbeach.png,,,,50,../static/images/US_Cities_List/nat_hotsprings.png,../static/images/US_Cities_List/mm_shreveport.png,1,0.7,,,,../static/images/US_Cities_List/mm_shreveport.png,,,,,One Edge Diff,Five Edge Six Edge,,,,,,,,,,,,
3767.399999976158,,shortestpath_phase,1360775,../static/images/US_Cities_List/nat_hotsprings.png,,,,49,../static/images/US_Cities_List/mm_westpalmbeach.png,../static/images/US_Cities_List/mm_newhope.png,0,0.6363636363636364,,,,../static/images/US_Cities_List/mm_newhope.png,,,,,One Edge Diff,Five Edge Six Edge,,,,,,,,,,,,
3248.2000000476837,,shortestpath_phase,1368321,../static/images/US_Cities_List/nat_racine.png,,,,50,../static/images/US_Cities_List/nat_huntsville.png,../static/images/US_Cities_List/mm_peoria.png,1,0.6666666666666666,,,,../static/images/US_Cities_List/mm_peoria.png,,,,,Four Edge Diff,Two Edge Six Edge,,,,,,,,,,,,
2151.100000023842,,shortestpath_phase,1375899,../static/images/US_Cities_List/mm_newhope.png,,,,50,../static/images/US_Cities_List/nat_hotsprings.png,../static/images/US_Cities_List/mm_hanover.png,1,0.6923076923076923,,,,../static/images/US_Cities_List/mm_hanover.png,,,,,Three Edge Diff,Two Edge Five Edge,,,,,,,,,,,,
2849.2999999523163,,shortestpath_phase,1383457,../static/images/US_Cities_List/nat_cornwall.png,,,,50,../static/images/US_Cities_List/mm_westpalmbeach.png,../static/images/US_Cities_List/nat_huntsville.png,0,0.6428571428571429,,,,../static/images/US_Cities_List/mm_westpalmbeach.png,,,,,Two Edge Diff,Two Edge Four Edge,,,,,,,,,,,,
2107.100000023842,,shortestpath_phase,1391004,../static/images/US_Cities_List/nat_leesburg.png,,,,50,../static/images/US_Cities_List/nat_huntsville.png,../static/images/US_Cities_List/nat_boulder.png,1,0.6666666666666666,,,,../static/images/US_Cities_List/nat_boulder.png,,,,,Two Edge Diff,Three Edge Five Edge,,,,,,,,,,,,
6836.099999904633,,shortestpath_phase,1398602,../static/images/US_Cities_List/mm_peoria.png,,,,50,../static/images/US_Cities_List/mm_westpalmbeach.png,../static/images/US_Cities_List/nat_cornwall.png,1,0.6875,,,,../static/images/US_Cities_List/nat_cornwall.png,,,,,One Edge Diff,Two Edge Three Edge,,,,,,,,,,,,
3465.5,,shortestpath_phase,1406154,../static/images/US_Cities_List/nat_leesburg.png,,,,50,../static/images/US_Cities_List/mm_westpalmbeach.png,../static/images/US_Cities_List/nat_hotsprings.png,0,0.6470588235294118,,,,../static/images/US_Cities_List/mm_westpalmbeach.png,,,,,Two Edge Diff,Two Edge Four Edge,,,,,,,,,,,,
null,,shortestpath_phase,1413708,../static/images/US_Cities_List/nat_hotsprings.png,,,,null,../static/images/US_Cities_List/mm_shreveport.png,../static/images/US_Cities_List/mm_newhope.png,0,0.6111111111111112,,,,../static/images/US_Cities_List/mm_shreveport.png,,,,,Three Edge Diff,Two Edge Five Edge,,,,,,,,,,,,
3.899999976158142,,shortestpath_phase,1421298,../static/images/US_Cities_List/mm_westpalmbeach.png,,,,49,../static/images/US_Cities_List/nat_carmel.png,../static/images/US_Cities_List/nat_boulder.png,1,0.631578947368421,,,,../static/images/US_Cities_List/nat_carmel.png,,,,,One Edge Diff,Four Edge Five Edge,,,,,,,,,,,,
3193.7999999523163,,shortestpath_phase,1428855,../static/images/US_Cities_List/mm_westpalmbeach.png,,,,49,../static/images/US_Cities_List/nat_carmel.png,../static/images/US_Cities_List/nat_racine.png,0,0.6,,,,../static/images/US_Cities_List/nat_racine.png,,,,,One Edge Diff,Three Edge Four Edge,,,,,,,,,,,,
5554.200000047684,,shortestpath_phase,1436419,../static/images/US_Cities_List/nat_huntsville.png,,,,50,../static/images/US_Cities_List/mm_westpalmbeach.png,../static/images/US_Cities_List/nat_carmel.png,1,0.6190476190476191,,,,../static/images/US_Cities_List/nat_carmel.png,,,,,Four Edge Diff,Two Edge Six Edge,,,,,,,,,,,,
4469.5,,shortestpath_phase,1444013,../static/images/US_Cities_List/mm_shreveport.png,,,,49,../static/images/US_Cities_List/mm_hanover.png,../static/images/US_Cities_List/nat_racine.png,1,0.6363636363636364,,,,../static/images/US_Cities_List/mm_hanover.png,,,,,Three Edge Diff,Two Edge Five Edge,,,,,,,,,,,,
2607,,shortestpath_phase,1451600,../static/images/US_Cities_List/nat_leesburg.png,,,,50,../static/images/US_Cities_List/mm_hanover.png,../static/images/US_Cities_List/mm_shreveport.png,0,0.6086956521739131,,,,../static/images/US_Cities_List/mm_hanover.png,,,,,Two Edge Diff,Two Edge Four Edge,,,,,,,,,,,,
3398.9000000953674,,shortestpath_phase,1459148,../static/images/US_Cities_List/nat_racine.png,,,,49,../static/images/US_Cities_List/mm_westpalmbeach.png,../static/images/US_Cities_List/nat_carmel.png,1,0.625,,,,../static/images/US_Cities_List/mm_westpalmbeach.png,,,,,One Edge Diff,Three Edge Four Edge,,,,,,,,,,,,
5432.700000047684,,shortestpath_phase,1466691,../static/images/US_Cities_List/nat_hotsprings.png,,,,50,../static/images/US_Cities_List/nat_carmel.png,../static/images/US_Cities_List/nat_racine.png,0,0.6,,,,../static/images/US_Cities_List/nat_carmel.png,,,,,Three Edge Diff,Two Edge Five Edge,,,,,,,,,,,,
4457,,shortestpath_phase,1474251,../static/images/US_Cities_List/nat_hotsprings.png,,,,50,../static/images/US_Cities_List/mm_newhope.png,../static/images/US_Cities_List/mm_peoria.png,1,0.6153846153846154,,,,../static/images/US_Cities_List/mm_peoria.png,,,,,Two Edge Diff,Three Edge Five Edge,,,,,,,,,,,,
2998.899999976158,,shortestpath_phase,1481809,../static/images/US_Cities_List/nat_gatlinburg.png,,,,49,../static/images/US_Cities_List/nat_cornwall.png,../static/images/US_Cities_List/mm_hanover.png,0,0.5925925925925926,,,,../static/images/US_Cities_List/mm_hanover.png,,,,,One Edge Diff,Two Edge Three Edge,,,,,,,,,,,,
2511.2000000476837,,shortestpath_phase,1489368,../static/images/US_Cities_List/mm_shreveport.png,,,,50,../static/images/US_Cities_List/nat_racine.png,../static/images/US_Cities_List/mm_hanover.png,1,0.6071428571428571,,,,../static/images/US_Cities_List/mm_hanover.png,,,,,Three Edge Diff,Two Edge Five Edge,,,,,,,,,,,,
3682.399999976158,,shortestpath_phase,1496920,../static/images/US_Cities_List/nat_hotsprings.png,,,,49,../static/images/US_Cities_List/nat_racine.png,../static/images/US_Cities_List/mm_hanover.png,0,0.5862068965517241,,,,../static/images/US_Cities_List/mm_hanover.png,,,,,Two Edge Diff,Three Edge Five Edge,,,,,,,,,,,,
3008.9000000953674,,shortestpath_phase,1504491,../static/images/US_Cities_List/nat_hotsprings.png,,,,50,../static/images/US_Cities_List/mm_westpalmbeach.png,../static/images/US_Cities_List/nat_gatlinburg.png,1,0.6,,,,../static/images/US_Cities_List/nat_gatlinburg.png,,,,,Four Edge Diff,Two Edge Six Edge,,,,,,,,,,,,
3373.100000023842,,shortestpath_phase,1512052,../static/images/US_Cities_List/mm_newhope.png,,,,49,../static/images/US_Cities_List/mm_shreveport.png,../static/images/US_Cities_List/nat_huntsville.png,1,0.6129032258064516,,,,../static/images/US_Cities_List/mm_shreveport.png,,,,,One Edge Diff,Four Edge Five Edge,,,,,,,,,,,,
4280.700000047684,,shortestpath_phase,1519606,../static/images/US_Cities_List/nat_racine.png,,,,50,../static/images/US_Cities_List/nat_huntsville.png,../static/images/US_Cities_List/nat_boulder.png,1,0.625,,,,../static/images/US_Cities_List/nat_boulder.png,,,,,Two Edge Diff,Four Edge Six Edge,,,,,,,,,,,,
6672.299999952316,,shortestpath_phase,1527171,../static/images/US_Cities_List/mm_shreveport.png,,,,50,../static/images/US_Cities_List/nat_racine.png,../static/images/US_Cities_List/mm_newhope.png,1,0.6363636363636364,,,,../static/images/US_Cities_List/mm_newhope.png,,,,,One Edge Diff,Four Edge Five Edge,,,,,,,,,,,,
2377.7999999523163,,shortestpath_phase,1534732,../static/images/US_Cities_List/nat_gatlinburg.png,,,,50,../static/images/US_Cities_List/nat_hotsprings.png,../static/images/US_Cities_List/mm_newhope.png,0,0.6176470588235294,,,,../static/images/US_Cities_List/nat_hotsprings.png,,,,,One Edge Diff,Two Edge Three Edge,,,,,,,,,,,,
2665.7999999523163,,shortestpath_phase,1542296,../static/images/US_Cities_List/nat_carmel.png,,,,50,../static/images/US_Cities_List/nat_huntsville.png,../static/images/US_Cities_List/mm_westpalmbeach.png,0,0.6,,,,../static/images/US_Cities_List/nat_huntsville.png,,,,,Two Edge Diff,Two Edge Four Edge,,,,,,,,,,,,
5753.399999976158,,shortestpath_phase,1549854,../static/images/US_Cities_List/mm_westpalmbeach.png,,,,49,../static/images/US_Cities_List/nat_hotsprings.png,../static/images/US_Cities_List/nat_carmel.png,0,0.5833333333333334,,,,../static/images/US_Cities_List/nat_carmel.png,,,,,Two Edge Diff,Four Edge Six Edge,,,,,,,,,,,,
4762.899999976158,,shortestpath_phase,1557459,../static/images/US_Cities_List/mm_westpalmbeach.png,,,,50,../static/images/US_Cities_List/mm_shreveport.png,../static/images/US_Cities_List/mm_hanover.png,1,0.5945945945945946,,,,../static/images/US_Cities_List/mm_hanover.png,,,,,Two Edge Diff,Three Edge Five Edge,,,,,,,,,,,,
4137.699999928474,,shortestpath_phase,1565005,../static/images/US_Cities_List/nat_hotsprings.png,,,,49,../static/images/US_Cities_List/nat_carmel.png,../static/images/US_Cities_List/mm_newhope.png,1,0.6052631578947368,,,,../static/images/US_Cities_List/nat_carmel.png,,,,,Three Edge Diff,Two Edge Five Edge,,,,,,,,,,,,
2686,,shortestpath_phase,1572598,../static/images/US_Cities_List/nat_hotsprings.png,,,,50,../static/images/US_Cities_List/mm_westpalmbeach.png,../static/images/US_Cities_List/nat_cornwall.png,1,0.6153846153846154,,,,../static/images/US_Cities_List/nat_cornwall.png,,,,,Two Edge Diff,Four Edge Six Edge,,,,,,,,,,,,
3396,,shortestpath_phase,1580151,../static/images/US_Cities_List/nat_hotsprings.png,,,,49,../static/images/US_Cities_List/nat_leesburg.png,../static/images/US_Cities_List/mm_westpalmbeach.png,1,0.625,,,,../static/images/US_Cities_List/nat_leesburg.png,,,,,Two Edge Diff,Four Edge Six Edge,,,,,,,,,,,,
2549.100000023842,,shortestpath_phase,1587711,../static/images/US_Cities_List/nat_huntsville.png,,,,50,../static/images/US_Cities_List/nat_carmel.png,../static/images/US_Cities_List/nat_racine.png,0,0.6097560975609756,,,,../static/images/US_Cities_List/nat_carmel.png,,,,,Four Edge Diff,Two Edge Six Edge,,,,,,,,,,,,
5352,,shortestpath_phase,1595312,../static/images/US_Cities_List/nat_hotsprings.png,,,,50,../static/images/US_Cities_List/mm_shreveport.png,../static/images/US_Cities_List/mm_newhope.png,0,0.5952380952380952,,,,../static/images/US_Cities_List/mm_shreveport.png,,,,,Three Edge Diff,Two Edge Five Edge,,,,,,,,,,,,
5157.800000071526,,shortestpath_phase,1602852,../static/images/US_Cities_List/nat_racine.png,,,,49,../static/images/US_Cities_List/mm_peoria.png,../static/images/US_Cities_List/nat_hotsprings.png,1,0.6046511627906976,,,,../static/images/US_Cities_List/mm_peoria.png,,,,,Three Edge Diff,Two Edge Five Edge,,,,,,,,,,,,
null,,shortestpath_phase,1610417,../static/images/US_Cities_List/nat_huntsville.png,,,,null,../static/images/US_Cities_List/nat_carmel.png,../static/images/US_Cities_List/mm_newhope.png,0,0.5909090909090909,,,,../static/images/US_Cities_List/nat_carmel.png,,,,,Three Edge Diff,Two Edge Five Edge,,,,,,,,,,,,
4124,,shortestpath_phase,1618027,../static/images/US_Cities_List/mm_shreveport.png,,,,50,../static/images/US_Cities_List/mm_westpalmbeach.png,../static/images/US_Cities_List/nat_gatlinburg.png,1,0.6,,,,../static/images/US_Cities_List/nat_gatlinburg.png,,,,,Three Edge Diff,Two Edge Five Edge,,,,,,,,,,,,
5783.100000023842,,shortestpath_phase,1625591,../static/images/US_Cities_List/nat_racine.png,,,,49,../static/images/US_Cities_List/nat_huntsville.png,../static/images/US_Cities_List/mm_shreveport.png,0,0.5869565217391305,,,,../static/images/US_Cities_List/mm_shreveport.png,,,,,One Edge Diff,Five Edge Six Edge,,,,,,,,,,,,
3871.899999976158,,shortestpath_phase,1633153,../static/images/US_Cities_List/nat_racine.png,,,,50,../static/images/US_Cities_List/mm_peoria.png,../static/images/US_Cities_List/nat_hotsprings.png,0,0.574468085106383,,,,../static/images/US_Cities_List/mm_peoria.png,,,,,Three Edge Diff,Two Edge Five Edge,,,,,,,,,,,,
6384.299999952316,,shortestpath_phase,1640706,../static/images/US_Cities_List/nat_hotsprings.png,,,,49,../static/images/US_Cities_List/mm_peoria.png,../static/images/US_Cities_List/nat_leesburg.png,1,0.5833333333333334,,,,../static/images/US_Cities_List/mm_peoria.png,,,,,One Edge Diff,Three Edge Four Edge,,,,,,,,,,,,
3721.899999976158,,shortestpath_phase,1648291,../static/images/US_Cities_List/nat_racine.png,,,,49,../static/images/US_Cities_List/nat_cornwall.png,../static/images/US_Cities_List/nat_hotsprings.png,1,0.5918367346938775,,,,../static/images/US_Cities_List/nat_cornwall.png,,,,,Two Edge Diff,Three Edge Five Edge,,,,,,,,,,,,
