rt,responses,trial_type,time_elapsed,stimulus,cities,city_images,button_pressed,response,key_press,stimulus_left,stimulus_right,accuracy,cumulative_accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,stimulus_short,stimulus_far,weighted_accuracy,missedtrial,condition,specific_pairs,imgL_ID,imgR_ID,linedress,linedressed,image_position,unknowncity,testedstates,currentstate,otherstate,problems,smooth,distraction,strategies,easier,similar,comments
24223.100000023842,{worker_id:6657584ca6e3645f4a99e753},id_enter,24228,intro,Racine; Carmel; Huntsville; Leesburg; Cornwall; West Palm Beach; Boulder; Hanover; Hot Springs; New Hope; Shreveport; Peoria; Gatlinburg,US_Cities_List/nat_racine.png; US_Cities_List/mm_carmel.png; US_Cities_List/nat_huntsville.png; US_Cities_List/nat_leesburg.png; US_Cities_List/nat_cornwall.png; US_Cities_List/nat_westpalmbeach.png; US_Cities_List/mm_boulder.png; US_Cities_List/nat_hanover.png; US_Cities_List/mm_hotsprings.png; US_Cities_List/mm_newhope.png; US_Cities_List/nat_shreveport.png; US_Cities_List/mm_peoria.png; US_Cities_List/mm_gatlinburg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23789.799999952316,,fullscreen,48035,make_fullscreen,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61507.40000009537,,intro_1,109562,instruct,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31654,,intro_2,141229,instruct,,,1,Next,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36559.200000047684,,intro_3,177791,instruct,,,1,Next,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64403.10000002384,,intro_4,242197,instruct,,,1,Next,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22134.699999928474,,intro_5,264336,instruct,,,1,Next,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86181.5,,intro_6,350520,instruct,,,1,Next,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,351394,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color,351934,prac_stop_color,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,353937,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11851.699999928474,,attentioncheck_help,365792,instruct,,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,366666,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
607.5,,prac_atten_color,367465,prac_stop_color,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,369468,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,370081,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
616.2999999523163,,prac_atten_color,371170,prac_stop_color,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,373172,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,373489,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
570.3999999761581,,prac_atten_color,374498,prac_stop_color,,,,,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,376508,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,376916,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
594.5,,prac_atten_color,377661,prac_stop_color,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,379667,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,380331,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
679.8999999761581,,prac_atten_color,381090,prac_stop_color,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,383092,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,383745,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color,384230,prac_stop_color,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.20000004768372,,prac_atten_color_black,386240,black_plus_sign,,,,,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,387169,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510.5,,prac_atten_color,387855,prac_stop_color,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,389857,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,390583,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
687.7999999523163,,prac_atten_color,391377,prac_stop_color,,,,,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
