rt,responses,trial_type,time_elapsed,stimulus,cities,city_images,button_pressed,response,key_press,stimulus_left,stimulus_right,accuracy,cumulative_accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,stimulus_short,stimulus_far,weighted_accuracy,missedtrial,condition,specific_pairs,imgL_ID,imgR_ID,linedress,linedressed,image_position,unknowncity,testedstates,currentstate,otherstate,problems,smooth,distraction,strategies,easier,similar,comments
null,,learn_phase(without_color),692472,black_plus_sign,,,,,null,US_Cities_List/nat_hotsprings.png,US_Cities_List/nat_huntsville.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),693362,green,,,,,null,US_Cities_List/nat_hotsprings.png,US_Cities_List/nat_huntsville.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471.2000000178814,,rt_plussign_withcolor,693869,green,,,,,50,US_Cities_List/nat_hotsprings.png,US_Cities_List/nat_huntsville.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,694988,black_plus_sign,,,,,null,,,1,0.9491525423728814,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,695094,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),697633,black_plus_sign,,,,,null,US_Cities_List/nat_cornwall.png,US_Cities_List/nat_huntsville.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),698578,blue,,,,,null,US_Cities_List/nat_cornwall.png,US_Cities_List/nat_huntsville.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487.5,,rt_plussign_withcolor,699085,blue,,,,,49,US_Cities_List/nat_cornwall.png,US_Cities_List/nat_huntsville.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,700151,black_plus_sign,,,,,null,,,1,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,700267,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),702798,black_plus_sign,,,,,null,US_Cities_List/nat_hanover.png,US_Cities_List/mm_peoria.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),703264,green,,,,,null,US_Cities_List/nat_hanover.png,US_Cities_List/mm_peoria.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450.7999999821186,,rt_plussign_withcolor,703772,green,,,,,50,US_Cities_List/nat_hanover.png,US_Cities_List/mm_peoria.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,705334,black_plus_sign,,,,,null,,,1,0.9508196721311475,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,705439,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),707973,black_plus_sign,,,,,null,US_Cities_List/nat_westpalmbeach.png,US_Cities_List/nat_huntsville.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),708857,blue,,,,,null,US_Cities_List/nat_westpalmbeach.png,US_Cities_List/nat_huntsville.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360.2999999821186,,rt_plussign_withcolor,709362,blue,,,,,49,US_Cities_List/nat_westpalmbeach.png,US_Cities_List/nat_huntsville.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,710494,black_plus_sign,,,,,null,,,1,0.9516129032258065,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,710610,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),713184,black_plus_sign,,,,,null,US_Cities_List/nat_newhope.png,US_Cities_List/nat_hanover.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),714112,green,,,,,null,US_Cities_List/nat_newhope.png,US_Cities_List/nat_hanover.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451.59999999403954,,rt_plussign_withcolor,714617,green,,,,,50,US_Cities_List/nat_newhope.png,US_Cities_List/nat_hanover.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,715710,black_plus_sign,,,,,null,,,1,0.9523809523809523,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,715823,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
