,rt,trial_type,time_elapsed,sequence,stimulus,key_press,accuracy,cumulative_accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,stimulus_short,stimulus_far,weighted_accuracy,missedtrial,partid
30073,2429.899999976158,directmemory_phase,1038421,interleaved,GW/racine.png,49.0,1.0,0.935483870967742,GW/cornwall.png,GW/hanover.png,GW/carmel.png,GW/cornwall.png,GW/carmel.png,GW/hanover.png,1.0,,64014527b3cff9215591758d
30075,2093.0,directmemory_phase,1041516,interleaved,GW/hotsprings.png,51.0,0.0,0.90625,GW/leesburg.png,GW/huntsville.png,GW/hanover.png,GW/leesburg.png,GW/hanover.png,GW/huntsville.png,0.5,closer,64014527b3cff9215591758d
31963,4002.7999999998137,directmemory_phase,977958,interleaved,GW/huntsville.png,50.0,1.0,1.0,GW/gatlinburg.png,GW/peoria.png,GW/shreveport.png,GW/peoria.png,GW/gatlinburg.png,GW/shreveport.png,1.0,,64cf9d38c6677895238e9ef5
31965,3018.600000000093,directmemory_phase,981986,interleaved,GW/westpalmbeach.png,51.0,1.0,1.0,GW/boulder.png,GW/carmel.png,GW/racine.png,GW/racine.png,GW/carmel.png,GW/boulder.png,1.0,,64cf9d38c6677895238e9ef5
31967,2257.2999999998137,directmemory_phase,985250,interleaved,GW/hanover.png,51.0,1.0,1.0,GW/racine.png,GW/huntsville.png,GW/peoria.png,GW/peoria.png,GW/huntsville.png,GW/racine.png,1.0,,64cf9d38c6677895238e9ef5
31969,2276.399999999907,directmemory_phase,988532,interleaved,GW/westpalmbeach.png,51.0,1.0,1.0,GW/hotsprings.png,GW/hanover.png,GW/huntsville.png,GW/huntsville.png,GW/hanover.png,GW/hotsprings.png,1.0,,64cf9d38c6677895238e9ef5
31971,2414.899999999907,directmemory_phase,991961,interleaved,GW/carmel.png,51.0,1.0,1.0,GW/shreveport.png,GW/boulder.png,GW/hanover.png,GW/hanover.png,GW/boulder.png,GW/shreveport.png,1.0,,64cf9d38c6677895238e9ef5
31973,2811.0,directmemory_phase,995781,interleaved,GW/peoria.png,50.0,1.0,1.0,GW/boulder.png,GW/huntsville.png,GW/hotsprings.png,GW/huntsville.png,GW/boulder.png,GW/hotsprings.png,1.0,,64cf9d38c6677895238e9ef5
31975,2490.100000000093,directmemory_phase,999285,interleaved,GW/boulder.png,51.0,1.0,1.0,GW/westpalmbeach.png,GW/leesburg.png,GW/hanover.png,GW/hanover.png,GW/leesburg.png,GW/westpalmbeach.png,1.0,,64cf9d38c6677895238e9ef5
31977,2730.0,directmemory_phase,1003024,interleaved,GW/peoria.png,49.0,0.0,0.875,GW/boulder.png,GW/westpalmbeach.png,GW/cornwall.png,GW/westpalmbeach.png,GW/boulder.png,GW/cornwall.png,0.5,closer,64cf9d38c6677895238e9ef5
31979,4660.0,directmemory_phase,1008695,interleaved,GW/carmel.png,51.0,1.0,0.8888888888888888,GW/shreveport.png,GW/newhope.png,GW/huntsville.png,GW/huntsville.png,GW/newhope.png,GW/shreveport.png,1.0,,64cf9d38c6677895238e9ef5
31981,2813.7999999998137,directmemory_phase,1012514,interleaved,GW/westpalmbeach.png,51.0,1.0,0.9,GW/cornwall.png,GW/shreveport.png,GW/peoria.png,GW/peoria.png,GW/shreveport.png,GW/cornwall.png,1.0,,64cf9d38c6677895238e9ef5
31983,1792.2999999998135,directmemory_phase,1015320,interleaved,GW/carmel.png,49.0,1.0,0.9090909090909092,GW/hotsprings.png,GW/shreveport.png,GW/peoria.png,GW/hotsprings.png,GW/peoria.png,GW/shreveport.png,1.0,,64cf9d38c6677895238e9ef5
31985,2261.600000000093,directmemory_phase,1018590,interleaved,GW/peoria.png,51.0,1.0,0.9166666666666666,GW/hotsprings.png,GW/shreveport.png,GW/gatlinburg.png,GW/gatlinburg.png,GW/shreveport.png,GW/hotsprings.png,1.0,,64cf9d38c6677895238e9ef5
31987,2248.7999999998137,directmemory_phase,1021849,interleaved,GW/hotsprings.png,51.0,1.0,0.9230769230769232,GW/peoria.png,GW/boulder.png,GW/newhope.png,GW/newhope.png,GW/boulder.png,GW/peoria.png,1.0,,64cf9d38c6677895238e9ef5
31989,3013.5,directmemory_phase,1025875,interleaved,GW/peoria.png,51.0,1.0,0.9285714285714286,GW/hotsprings.png,GW/boulder.png,GW/hanover.png,GW/hanover.png,GW/boulder.png,GW/hotsprings.png,1.0,,64cf9d38c6677895238e9ef5
31991,1770.3999999999069,directmemory_phase,1028656,interleaved,GW/hotsprings.png,49.0,1.0,0.9333333333333332,GW/carmel.png,GW/gatlinburg.png,GW/leesburg.png,GW/carmel.png,GW/leesburg.png,GW/gatlinburg.png,1.0,,64cf9d38c6677895238e9ef5
31993,2684.6999999997206,directmemory_phase,1032351,interleaved,GW/gatlinburg.png,49.0,1.0,0.9375,GW/peoria.png,GW/cornwall.png,GW/racine.png,GW/peoria.png,GW/racine.png,GW/cornwall.png,1.0,,64cf9d38c6677895238e9ef5
31995,2342.5,directmemory_phase,1035707,interleaved,GW/huntsville.png,50.0,1.0,0.9411764705882352,GW/gatlinburg.png,GW/westpalmbeach.png,GW/leesburg.png,GW/westpalmbeach.png,GW/gatlinburg.png,GW/leesburg.png,1.0,,64cf9d38c6677895238e9ef5
31997,2111.600000000093,directmemory_phase,1038823,interleaved,GW/hanover.png,51.0,1.0,0.9444444444444444,GW/newhope.png,GW/hotsprings.png,GW/carmel.png,GW/carmel.png,GW/hotsprings.png,GW/newhope.png,1.0,,64cf9d38c6677895238e9ef5
31999,2006.3000000002792,directmemory_phase,1041851,interleaved,GW/hotsprings.png,51.0,1.0,0.9473684210526316,GW/racine.png,GW/huntsville.png,GW/cornwall.png,GW/cornwall.png,GW/huntsville.png,GW/racine.png,1.0,,64cf9d38c6677895238e9ef5
32001,1539.8000000002794,directmemory_phase,1044400,interleaved,GW/hanover.png,51.0,1.0,0.95,GW/shreveport.png,GW/huntsville.png,GW/boulder.png,GW/boulder.png,GW/huntsville.png,GW/shreveport.png,1.0,,64cf9d38c6677895238e9ef5
32003,1836.1999999997208,directmemory_phase,1047249,interleaved,GW/cornwall.png,51.0,1.0,0.9523809523809524,GW/gatlinburg.png,GW/hanover.png,GW/leesburg.png,GW/leesburg.png,GW/hanover.png,GW/gatlinburg.png,1.0,,64cf9d38c6677895238e9ef5
32005,1726.3999999999069,directmemory_phase,1049988,interleaved,GW/gatlinburg.png,49.0,1.0,0.9545454545454546,GW/shreveport.png,GW/boulder.png,GW/hanover.png,GW/shreveport.png,GW/hanover.png,GW/boulder.png,1.0,,64cf9d38c6677895238e9ef5
32007,1565.0,directmemory_phase,1052558,interleaved,GW/leesburg.png,49.0,1.0,0.9565217391304348,GW/cornwall.png,GW/hanover.png,GW/boulder.png,GW/cornwall.png,GW/boulder.png,GW/hanover.png,1.0,,64cf9d38c6677895238e9ef5
32009,2279.8000000002794,directmemory_phase,1055855,interleaved,GW/gatlinburg.png,49.0,1.0,0.9583333333333334,GW/westpalmbeach.png,GW/hotsprings.png,GW/hanover.png,GW/westpalmbeach.png,GW/hanover.png,GW/hotsprings.png,1.0,,64cf9d38c6677895238e9ef5
32011,3428.100000000093,directmemory_phase,1060299,interleaved,GW/cornwall.png,49.0,1.0,0.96,GW/boulder.png,GW/westpalmbeach.png,GW/newhope.png,GW/boulder.png,GW/newhope.png,GW/westpalmbeach.png,1.0,,64cf9d38c6677895238e9ef5
32013,1557.5,directmemory_phase,1062864,interleaved,GW/racine.png,49.0,1.0,0.9615384615384616,GW/westpalmbeach.png,GW/boulder.png,GW/gatlinburg.png,GW/westpalmbeach.png,GW/gatlinburg.png,GW/boulder.png,1.0,,64cf9d38c6677895238e9ef5
32015,1532.5999999996277,directmemory_phase,1065418,interleaved,GW/shreveport.png,51.0,1.0,0.9629629629629628,GW/racine.png,GW/peoria.png,GW/gatlinburg.png,GW/gatlinburg.png,GW/peoria.png,GW/racine.png,1.0,,64cf9d38c6677895238e9ef5
32017,1278.5,directmemory_phase,1067704,interleaved,GW/newhope.png,49.0,1.0,0.9642857142857144,GW/hotsprings.png,GW/leesburg.png,GW/cornwall.png,GW/hotsprings.png,GW/cornwall.png,GW/leesburg.png,1.0,,64cf9d38c6677895238e9ef5
32019,2024.5,directmemory_phase,1070738,interleaved,GW/westpalmbeach.png,51.0,1.0,0.9655172413793104,GW/hotsprings.png,GW/hanover.png,GW/gatlinburg.png,GW/gatlinburg.png,GW/hanover.png,GW/hotsprings.png,1.0,,64cf9d38c6677895238e9ef5
32021,2102.0,directmemory_phase,1073844,interleaved,GW/cornwall.png,50.0,1.0,0.9666666666666668,GW/carmel.png,GW/hotsprings.png,GW/gatlinburg.png,GW/hotsprings.png,GW/carmel.png,GW/gatlinburg.png,1.0,,64cf9d38c6677895238e9ef5
32023,2352.100000000093,directmemory_phase,1077206,interleaved,GW/huntsville.png,51.0,1.0,0.967741935483871,GW/cornwall.png,GW/gatlinburg.png,GW/carmel.png,GW/carmel.png,GW/gatlinburg.png,GW/cornwall.png,1.0,,64cf9d38c6677895238e9ef5
32025,3931.899999999907,directmemory_phase,1082156,interleaved,GW/boulder.png,51.0,1.0,0.96875,GW/newhope.png,GW/carmel.png,GW/cornwall.png,GW/cornwall.png,GW/carmel.png,GW/newhope.png,1.0,,64cf9d38c6677895238e9ef5
