,rt,trial_type,time_elapsed,sequence,stimulus,key_press,accuracy,cumulative_accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,stimulus_short,stimulus_far,weighted_accuracy,missedtrial,partid
8527,2835.600000143051,directmemory_phase,1330666,blocked,GW/peoria.png,49.0,0.0,0.5555555555555556,GW/westpalmbeach.png,GW/newhope.png,GW/huntsville.png,GW/huntsville.png,GW/newhope.png,GW/westpalmbeach.png,0.5,closer,6595938bf754e3013651e556
8529,2140.199999809265,directmemory_phase,1333810,blocked,GW/newhope.png,49.0,0.0,0.5,GW/gatlinburg.png,GW/westpalmbeach.png,GW/shreveport.png,GW/westpalmbeach.png,GW/gatlinburg.png,GW/shreveport.png,0.5,closer,6595938bf754e3013651e556
8531,2323.300000190735,directmemory_phase,1337146,blocked,GW/huntsville.png,49.0,0.0,0.4545454545454545,GW/shreveport.png,GW/boulder.png,GW/hotsprings.png,GW/boulder.png,GW/shreveport.png,GW/hotsprings.png,0.5,closer,6595938bf754e3013651e556
8533,2547.400000095367,directmemory_phase,1340698,blocked,GW/hotsprings.png,51.0,1.0,0.5,GW/peoria.png,GW/newhope.png,GW/westpalmbeach.png,GW/westpalmbeach.png,GW/newhope.png,GW/peoria.png,1.0,,6595938bf754e3013651e556
8535,2627.900000095367,directmemory_phase,1344330,blocked,GW/huntsville.png,50.0,0.0,0.4615384615384615,GW/carmel.png,GW/hotsprings.png,GW/shreveport.png,GW/carmel.png,GW/shreveport.png,GW/hotsprings.png,0.5,closer,6595938bf754e3013651e556
8537,2357.2000000476837,directmemory_phase,1347690,blocked,GW/westpalmbeach.png,50.0,0.0,0.4285714285714285,GW/hanover.png,GW/shreveport.png,GW/leesburg.png,GW/hanover.png,GW/leesburg.png,GW/shreveport.png,0.5,closer,6595938bf754e3013651e556
8539,2224.099999904633,directmemory_phase,1350922,blocked,GW/huntsville.png,51.0,0.0,0.4,GW/peoria.png,GW/westpalmbeach.png,GW/shreveport.png,GW/peoria.png,GW/shreveport.png,GW/westpalmbeach.png,0.5,closer,6595938bf754e3013651e556
8541,3419.5,directmemory_phase,1355346,blocked,GW/westpalmbeach.png,51.0,1.0,0.4375,GW/boulder.png,GW/leesburg.png,GW/gatlinburg.png,GW/gatlinburg.png,GW/leesburg.png,GW/boulder.png,1.0,,6595938bf754e3013651e556
8543,2237.399999856949,directmemory_phase,1358586,blocked,GW/newhope.png,51.0,0.0,0.4117647058823529,GW/carmel.png,GW/shreveport.png,GW/hanover.png,GW/carmel.png,GW/hanover.png,GW/shreveport.png,0.5,closer,6595938bf754e3013651e556
8545,1930.7999999523165,directmemory_phase,1361522,blocked,GW/gatlinburg.png,51.0,1.0,0.4444444444444444,GW/boulder.png,GW/racine.png,GW/hanover.png,GW/hanover.png,GW/racine.png,GW/boulder.png,1.0,,6595938bf754e3013651e556
8547,1388.1999998092651,directmemory_phase,1363914,blocked,GW/carmel.png,49.0,0.0,0.4210526315789473,GW/hanover.png,GW/newhope.png,GW/racine.png,GW/newhope.png,GW/hanover.png,GW/racine.png,0.5,closer,6595938bf754e3013651e556
8549,2434.900000095367,directmemory_phase,1367354,blocked,GW/hanover.png,49.0,1.0,0.45,GW/westpalmbeach.png,GW/peoria.png,GW/newhope.png,GW/westpalmbeach.png,GW/newhope.png,GW/peoria.png,1.0,,6595938bf754e3013651e556
8551,2243.900000095367,directmemory_phase,1370602,blocked,GW/leesburg.png,50.0,1.0,0.4761904761904761,GW/hanover.png,GW/hotsprings.png,GW/cornwall.png,GW/hotsprings.png,GW/hanover.png,GW/cornwall.png,1.0,,6595938bf754e3013651e556
8553,2739.2000000476837,directmemory_phase,1374346,blocked,GW/carmel.png,51.0,1.0,0.5,GW/hotsprings.png,GW/westpalmbeach.png,GW/gatlinburg.png,GW/gatlinburg.png,GW/westpalmbeach.png,GW/hotsprings.png,1.0,,6595938bf754e3013651e556
8555,3346.599999904633,directmemory_phase,1378698,blocked,GW/cornwall.png,51.0,0.0,0.4782608695652174,GW/shreveport.png,GW/peoria.png,GW/boulder.png,GW/peoria.png,GW/shreveport.png,GW/boulder.png,0.5,closer,6595938bf754e3013651e556
8557,1044.0999999046326,directmemory_phase,1380746,blocked,GW/racine.png,49.0,1.0,0.5,GW/hanover.png,GW/cornwall.png,GW/westpalmbeach.png,GW/hanover.png,GW/westpalmbeach.png,GW/cornwall.png,1.0,,6595938bf754e3013651e556
8559,2561.099999904633,directmemory_phase,1384314,blocked,GW/peoria.png,49.0,0.0,0.48,GW/hanover.png,GW/boulder.png,GW/shreveport.png,GW/shreveport.png,GW/boulder.png,GW/hanover.png,0.5,closer,6595938bf754e3013651e556
8561,1146.7000000476835,directmemory_phase,1386466,blocked,GW/hanover.png,49.0,0.0,0.4615384615384615,GW/carmel.png,GW/racine.png,GW/boulder.png,GW/racine.png,GW/carmel.png,GW/boulder.png,0.5,closer,6595938bf754e3013651e556
8563,1242.8999998569489,directmemory_phase,1388714,blocked,GW/peoria.png,50.0,0.0,0.4444444444444444,GW/hanover.png,GW/carmel.png,GW/cornwall.png,GW/cornwall.png,GW/carmel.png,GW/hanover.png,0.5,closer,6595938bf754e3013651e556
8565,2403.2000000476837,directmemory_phase,1392122,blocked,GW/carmel.png,50.0,0.0,0.4285714285714285,GW/huntsville.png,GW/racine.png,GW/peoria.png,GW/huntsville.png,GW/peoria.png,GW/racine.png,0.5,closer,6595938bf754e3013651e556
8567,3162.7999999523163,directmemory_phase,1396290,blocked,GW/hanover.png,49.0,0.0,0.4137931034482758,GW/leesburg.png,GW/hotsprings.png,GW/peoria.png,GW/hotsprings.png,GW/leesburg.png,GW/peoria.png,0.5,closer,6595938bf754e3013651e556
8569,1035.2999999523165,directmemory_phase,1398330,blocked,GW/gatlinburg.png,49.0,1.0,0.4333333333333333,GW/carmel.png,GW/peoria.png,GW/racine.png,GW/carmel.png,GW/racine.png,GW/peoria.png,1.0,,6595938bf754e3013651e556
8571,1689.0999999046326,directmemory_phase,1401026,blocked,GW/hotsprings.png,50.0,1.0,0.4516129032258064,GW/newhope.png,GW/leesburg.png,GW/cornwall.png,GW/leesburg.png,GW/newhope.png,GW/cornwall.png,1.0,,6595938bf754e3013651e556
8573,1652.3000001907349,directmemory_phase,1403682,blocked,GW/newhope.png,50.0,0.0,0.4375,GW/racine.png,GW/hanover.png,GW/cornwall.png,GW/cornwall.png,GW/hanover.png,GW/racine.png,0.5,closer,6595938bf754e3013651e556
9485,5232.099999964237,directmemory_phase,1064041,blocked,GW/cornwall.png,50.0,1.0,1.0,GW/westpalmbeach.png,GW/racine.png,GW/boulder.png,GW/racine.png,GW/westpalmbeach.png,GW/boulder.png,1.0,,65b92135e296f28cb1a093c3
9487,4293.699999988079,directmemory_phase,1069339,blocked,GW/boulder.png,49.0,1.0,1.0,GW/leesburg.png,GW/carmel.png,GW/newhope.png,GW/leesburg.png,GW/newhope.png,GW/carmel.png,1.0,,65b92135e296f28cb1a093c3
9489,5301.399999976158,directmemory_phase,1075642,blocked,GW/shreveport.png,49.0,1.0,1.0,GW/racine.png,GW/gatlinburg.png,GW/huntsville.png,GW/racine.png,GW/huntsville.png,GW/gatlinburg.png,1.0,,65b92135e296f28cb1a093c3
9491,,directmemory_phase,1083147,blocked,GW/cornwall.png,,0.0,0.75,GW/leesburg.png,GW/newhope.png,GW/boulder.png,GW/newhope.png,GW/leesburg.png,GW/boulder.png,0.0,,65b92135e296f28cb1a093c3
9494,2996.600000023842,directmemory_phase,1090150,blocked,GW/racine.png,51.0,1.0,0.8,GW/leesburg.png,GW/hanover.png,GW/peoria.png,GW/peoria.png,GW/hanover.png,GW/leesburg.png,1.0,,65b92135e296f28cb1a093c3
9496,1661.0999999642372,directmemory_phase,1092814,blocked,GW/leesburg.png,49.0,0.0,0.6666666666666666,GW/shreveport.png,GW/cornwall.png,GW/newhope.png,GW/newhope.png,GW/cornwall.png,GW/shreveport.png,0.5,closer,65b92135e296f28cb1a093c3
9498,2885.599999964237,directmemory_phase,1096702,blocked,GW/cornwall.png,51.0,1.0,0.7142857142857143,GW/hanover.png,GW/huntsville.png,GW/peoria.png,GW/peoria.png,GW/huntsville.png,GW/hanover.png,1.0,,65b92135e296f28cb1a093c3
9500,2252.600000023842,directmemory_phase,1099959,blocked,GW/huntsville.png,49.0,1.0,0.75,GW/newhope.png,GW/westpalmbeach.png,GW/leesburg.png,GW/newhope.png,GW/leesburg.png,GW/westpalmbeach.png,1.0,,65b92135e296f28cb1a093c3
9502,1382.0999999642372,directmemory_phase,1102343,blocked,GW/peoria.png,49.0,1.0,0.7777777777777778,GW/racine.png,GW/boulder.png,GW/westpalmbeach.png,GW/racine.png,GW/westpalmbeach.png,GW/boulder.png,1.0,,65b92135e296f28cb1a093c3
9504,1766.199999988079,directmemory_phase,1105112,blocked,GW/newhope.png,51.0,1.0,0.8,GW/carmel.png,GW/gatlinburg.png,GW/cornwall.png,GW/cornwall.png,GW/gatlinburg.png,GW/carmel.png,1.0,,65b92135e296f28cb1a093c3
9506,1974.0,directmemory_phase,1108089,blocked,GW/huntsville.png,51.0,0.0,0.7272727272727273,GW/gatlinburg.png,GW/westpalmbeach.png,GW/cornwall.png,GW/gatlinburg.png,GW/cornwall.png,GW/westpalmbeach.png,0.5,closer,65b92135e296f28cb1a093c3
9508,2027.800000011921,directmemory_phase,1111120,blocked,GW/racine.png,50.0,1.0,0.75,GW/hanover.png,GW/shreveport.png,GW/gatlinburg.png,GW/shreveport.png,GW/hanover.png,GW/gatlinburg.png,1.0,,65b92135e296f28cb1a093c3
9510,2422.0,directmemory_phase,1114546,blocked,GW/gatlinburg.png,51.0,1.0,0.7692307692307693,GW/westpalmbeach.png,GW/leesburg.png,GW/hotsprings.png,GW/hotsprings.png,GW/leesburg.png,GW/westpalmbeach.png,1.0,,65b92135e296f28cb1a093c3
9512,2725.2000000476837,directmemory_phase,1118273,blocked,GW/peoria.png,51.0,1.0,0.7857142857142857,GW/hotsprings.png,GW/newhope.png,GW/huntsville.png,GW/huntsville.png,GW/newhope.png,GW/hotsprings.png,1.0,,65b92135e296f28cb1a093c3
9514,1686.899999976158,directmemory_phase,1120962,blocked,GW/carmel.png,50.0,1.0,0.8,GW/leesburg.png,GW/hotsprings.png,GW/boulder.png,GW/hotsprings.png,GW/leesburg.png,GW/boulder.png,1.0,,65b92135e296f28cb1a093c3
9516,2998.300000011921,directmemory_phase,1124963,blocked,GW/peoria.png,49.0,0.0,0.75,GW/hotsprings.png,GW/westpalmbeach.png,GW/shreveport.png,GW/shreveport.png,GW/westpalmbeach.png,GW/hotsprings.png,0.5,closer,65b92135e296f28cb1a093c3
9518,1668.5999999642372,directmemory_phase,1127635,blocked,GW/westpalmbeach.png,49.0,1.0,0.7647058823529411,GW/racine.png,GW/gatlinburg.png,GW/peoria.png,GW/racine.png,GW/peoria.png,GW/gatlinburg.png,1.0,,65b92135e296f28cb1a093c3
9520,1853.2000000476835,directmemory_phase,1130492,blocked,GW/shreveport.png,49.0,0.0,0.7222222222222222,GW/leesburg.png,GW/cornwall.png,GW/hanover.png,GW/hanover.png,GW/cornwall.png,GW/leesburg.png,0.5,closer,65b92135e296f28cb1a093c3
9522,2640.0,directmemory_phase,1134142,blocked,GW/racine.png,50.0,0.0,0.6842105263157895,GW/cornwall.png,GW/leesburg.png,GW/newhope.png,GW/cornwall.png,GW/newhope.png,GW/leesburg.png,0.5,closer,65b92135e296f28cb1a093c3
9524,2213.100000023842,directmemory_phase,1137358,blocked,GW/shreveport.png,49.0,0.0,0.65,GW/leesburg.png,GW/huntsville.png,GW/peoria.png,GW/peoria.png,GW/huntsville.png,GW/leesburg.png,0.5,closer,65b92135e296f28cb1a093c3
9526,1708.0,directmemory_phase,1140069,blocked,GW/hotsprings.png,51.0,1.0,0.6666666666666666,GW/shreveport.png,GW/huntsville.png,GW/carmel.png,GW/carmel.png,GW/huntsville.png,GW/shreveport.png,1.0,,65b92135e296f28cb1a093c3
9528,1974.699999988079,directmemory_phase,1143047,blocked,GW/hanover.png,50.0,1.0,0.6818181818181818,GW/racine.png,GW/shreveport.png,GW/gatlinburg.png,GW/shreveport.png,GW/racine.png,GW/gatlinburg.png,1.0,,65b92135e296f28cb1a093c3
9530,1959.199999988079,directmemory_phase,1146015,blocked,GW/leesburg.png,49.0,1.0,0.6956521739130435,GW/boulder.png,GW/westpalmbeach.png,GW/huntsville.png,GW/boulder.png,GW/huntsville.png,GW/westpalmbeach.png,1.0,,65b92135e296f28cb1a093c3
9532,1899.899999976158,directmemory_phase,1148919,blocked,GW/peoria.png,50.0,1.0,0.7083333333333334,GW/hanover.png,GW/cornwall.png,GW/boulder.png,GW/cornwall.png,GW/hanover.png,GW/boulder.png,1.0,,65b92135e296f28cb1a093c3
9534,1973.199999988079,directmemory_phase,1151895,blocked,GW/gatlinburg.png,49.0,1.0,0.72,GW/huntsville.png,GW/boulder.png,GW/peoria.png,GW/huntsville.png,GW/peoria.png,GW/boulder.png,1.0,,65b92135e296f28cb1a093c3
9536,2758.300000011921,directmemory_phase,1155656,blocked,GW/leesburg.png,51.0,1.0,0.7307692307692307,GW/westpalmbeach.png,GW/carmel.png,GW/hotsprings.png,GW/hotsprings.png,GW/carmel.png,GW/westpalmbeach.png,1.0,,65b92135e296f28cb1a093c3
9538,2405.199999988079,directmemory_phase,1159065,blocked,GW/newhope.png,49.0,1.0,0.7407407407407407,GW/huntsville.png,GW/shreveport.png,GW/gatlinburg.png,GW/huntsville.png,GW/gatlinburg.png,GW/shreveport.png,1.0,,65b92135e296f28cb1a093c3
9540,2172.5,directmemory_phase,1162240,blocked,GW/hotsprings.png,49.0,1.0,0.75,GW/leesburg.png,GW/peoria.png,GW/boulder.png,GW/leesburg.png,GW/boulder.png,GW/peoria.png,1.0,,65b92135e296f28cb1a093c3
9542,1191.0,directmemory_phase,1164434,blocked,GW/huntsville.png,51.0,1.0,0.7586206896551724,GW/hanover.png,GW/racine.png,GW/peoria.png,GW/peoria.png,GW/racine.png,GW/hanover.png,1.0,,65b92135e296f28cb1a093c3
9544,1940.7999999523165,directmemory_phase,1167377,blocked,GW/newhope.png,50.0,1.0,0.7666666666666667,GW/boulder.png,GW/leesburg.png,GW/shreveport.png,GW/leesburg.png,GW/boulder.png,GW/shreveport.png,1.0,,65b92135e296f28cb1a093c3
9546,1133.199999988079,directmemory_phase,1169514,blocked,GW/hotsprings.png,51.0,1.0,0.7741935483870968,GW/peoria.png,GW/huntsville.png,GW/gatlinburg.png,GW/gatlinburg.png,GW/huntsville.png,GW/peoria.png,1.0,,65b92135e296f28cb1a093c3
9548,1429.800000011921,directmemory_phase,1171946,blocked,GW/racine.png,51.0,1.0,0.78125,GW/leesburg.png,GW/newhope.png,GW/westpalmbeach.png,GW/westpalmbeach.png,GW/newhope.png,GW/leesburg.png,1.0,,65b92135e296f28cb1a093c3
10460,,directmemory_phase,1181669,blocked,GW/boulder.png,,0.0,0.0,GW/huntsville.png,GW/hanover.png,GW/cornwall.png,GW/hanover.png,GW/huntsville.png,GW/cornwall.png,0.0,,5fc50bb38378c80ac88354ef
10463,2094.4000000059605,directmemory_phase,1187772,blocked,GW/huntsville.png,49.0,1.0,0.5,GW/hotsprings.png,GW/racine.png,GW/cornwall.png,GW/hotsprings.png,GW/cornwall.png,GW/racine.png,1.0,,5fc50bb38378c80ac88354ef
10465,2450.100000023842,directmemory_phase,1191228,blocked,GW/boulder.png,50.0,0.0,0.3333333333333333,GW/shreveport.png,GW/newhope.png,GW/westpalmbeach.png,GW/westpalmbeach.png,GW/newhope.png,GW/shreveport.png,0.5,closer,5fc50bb38378c80ac88354ef
10467,2835.5,directmemory_phase,1195068,blocked,GW/peoria.png,50.0,1.0,0.5,GW/hanover.png,GW/newhope.png,GW/cornwall.png,GW/newhope.png,GW/hanover.png,GW/cornwall.png,1.0,,5fc50bb38378c80ac88354ef
10469,4458.9000000059605,directmemory_phase,1200534,blocked,GW/hotsprings.png,51.0,0.0,0.4,GW/shreveport.png,GW/leesburg.png,GW/hanover.png,GW/shreveport.png,GW/hanover.png,GW/leesburg.png,0.5,closer,5fc50bb38378c80ac88354ef
10471,2718.800000011921,directmemory_phase,1204260,blocked,GW/gatlinburg.png,49.0,0.0,0.3333333333333333,GW/leesburg.png,GW/carmel.png,GW/boulder.png,GW/carmel.png,GW/leesburg.png,GW/boulder.png,0.5,closer,5fc50bb38378c80ac88354ef
10473,2798.5,directmemory_phase,1208063,blocked,GW/peoria.png,49.0,0.0,0.2857142857142857,GW/leesburg.png,GW/westpalmbeach.png,GW/hotsprings.png,GW/hotsprings.png,GW/westpalmbeach.png,GW/leesburg.png,0.5,closer,5fc50bb38378c80ac88354ef
10475,2616.7999999821186,directmemory_phase,1211683,blocked,GW/cornwall.png,50.0,1.0,0.375,GW/racine.png,GW/gatlinburg.png,GW/newhope.png,GW/gatlinburg.png,GW/racine.png,GW/newhope.png,1.0,,5fc50bb38378c80ac88354ef
10477,2885.5,directmemory_phase,1215574,blocked,GW/hotsprings.png,50.0,0.0,0.3333333333333333,GW/carmel.png,GW/boulder.png,GW/peoria.png,GW/peoria.png,GW/boulder.png,GW/carmel.png,0.5,closer,5fc50bb38378c80ac88354ef
10479,2609.699999988079,directmemory_phase,1219190,blocked,GW/huntsville.png,51.0,0.0,0.3,GW/boulder.png,GW/hanover.png,GW/newhope.png,GW/hanover.png,GW/boulder.png,GW/newhope.png,0.5,closer,5fc50bb38378c80ac88354ef
10481,4127.0999999940395,directmemory_phase,1224325,blocked,GW/gatlinburg.png,51.0,0.0,0.2727272727272727,GW/leesburg.png,GW/cornwall.png,GW/boulder.png,GW/cornwall.png,GW/leesburg.png,GW/boulder.png,0.5,closer,5fc50bb38378c80ac88354ef
10483,2193.899999976158,directmemory_phase,1227525,blocked,GW/newhope.png,49.0,0.0,0.25,GW/huntsville.png,GW/boulder.png,GW/peoria.png,GW/peoria.png,GW/boulder.png,GW/huntsville.png,0.5,closer,5fc50bb38378c80ac88354ef
10485,2450.699999988079,directmemory_phase,1230982,blocked,GW/shreveport.png,49.0,0.0,0.2307692307692307,GW/hanover.png,GW/carmel.png,GW/gatlinburg.png,GW/gatlinburg.png,GW/carmel.png,GW/hanover.png,0.5,closer,5fc50bb38378c80ac88354ef
10487,2423.5,directmemory_phase,1234415,blocked,GW/cornwall.png,50.0,1.0,0.2857142857142857,GW/huntsville.png,GW/carmel.png,GW/hanover.png,GW/carmel.png,GW/huntsville.png,GW/hanover.png,1.0,,5fc50bb38378c80ac88354ef
10489,3207.199999988079,directmemory_phase,1238628,blocked,GW/hanover.png,51.0,1.0,0.3333333333333333,GW/cornwall.png,GW/hotsprings.png,GW/huntsville.png,GW/huntsville.png,GW/hotsprings.png,GW/cornwall.png,1.0,,5fc50bb38378c80ac88354ef
10491,2017.9000000059605,directmemory_phase,1241653,blocked,GW/shreveport.png,49.0,1.0,0.375,GW/cornwall.png,GW/westpalmbeach.png,GW/leesburg.png,GW/cornwall.png,GW/leesburg.png,GW/westpalmbeach.png,1.0,,5fc50bb38378c80ac88354ef
10493,2258.9000000059605,directmemory_phase,1244916,blocked,GW/carmel.png,49.0,0.0,0.3529411764705882,GW/huntsville.png,GW/gatlinburg.png,GW/hotsprings.png,GW/gatlinburg.png,GW/huntsville.png,GW/hotsprings.png,0.5,closer,5fc50bb38378c80ac88354ef
10495,2316.300000011921,directmemory_phase,1248237,blocked,GW/cornwall.png,50.0,0.0,0.3333333333333333,GW/shreveport.png,GW/peoria.png,GW/hotsprings.png,GW/shreveport.png,GW/hotsprings.png,GW/peoria.png,0.5,closer,5fc50bb38378c80ac88354ef
10497,2439.7999999821186,directmemory_phase,1251685,blocked,GW/huntsville.png,51.0,0.0,0.3157894736842105,GW/gatlinburg.png,GW/westpalmbeach.png,GW/peoria.png,GW/gatlinburg.png,GW/peoria.png,GW/westpalmbeach.png,0.5,closer,5fc50bb38378c80ac88354ef
10499,2265.5999999940395,directmemory_phase,1254956,blocked,GW/carmel.png,51.0,0.0,0.3,GW/huntsville.png,GW/cornwall.png,GW/hotsprings.png,GW/cornwall.png,GW/huntsville.png,GW/hotsprings.png,0.5,closer,5fc50bb38378c80ac88354ef
10501,2437.9000000059605,directmemory_phase,1258399,blocked,GW/gatlinburg.png,49.0,0.0,0.2857142857142857,GW/newhope.png,GW/racine.png,GW/shreveport.png,GW/shreveport.png,GW/racine.png,GW/newhope.png,0.5,closer,5fc50bb38378c80ac88354ef
10503,1998.5,directmemory_phase,1261406,blocked,GW/hotsprings.png,49.0,1.0,0.3181818181818182,GW/huntsville.png,GW/westpalmbeach.png,GW/boulder.png,GW/huntsville.png,GW/boulder.png,GW/westpalmbeach.png,1.0,,5fc50bb38378c80ac88354ef
10505,1907.0,directmemory_phase,1264327,blocked,GW/peoria.png,50.0,0.0,0.3043478260869565,GW/carmel.png,GW/westpalmbeach.png,GW/boulder.png,GW/boulder.png,GW/westpalmbeach.png,GW/carmel.png,0.5,closer,5fc50bb38378c80ac88354ef
10507,2031.5,directmemory_phase,1267367,blocked,GW/gatlinburg.png,49.0,0.0,0.2916666666666667,GW/hanover.png,GW/huntsville.png,GW/boulder.png,GW/huntsville.png,GW/hanover.png,GW/boulder.png,0.5,closer,5fc50bb38378c80ac88354ef
10509,1941.9000000059605,directmemory_phase,1270318,blocked,GW/racine.png,51.0,0.0,0.28,GW/carmel.png,GW/shreveport.png,GW/cornwall.png,GW/carmel.png,GW/cornwall.png,GW/shreveport.png,0.5,closer,5fc50bb38378c80ac88354ef
10511,2346.4000000059605,directmemory_phase,1273670,blocked,GW/boulder.png,50.0,1.0,0.3076923076923077,GW/hotsprings.png,GW/peoria.png,GW/shreveport.png,GW/peoria.png,GW/hotsprings.png,GW/shreveport.png,1.0,,5fc50bb38378c80ac88354ef
10513,2285.100000023842,directmemory_phase,1276964,blocked,GW/carmel.png,51.0,0.0,0.2962962962962963,GW/racine.png,GW/hotsprings.png,GW/huntsville.png,GW/racine.png,GW/huntsville.png,GW/hotsprings.png,0.5,closer,5fc50bb38378c80ac88354ef
10515,1971.9000000059605,directmemory_phase,1279940,blocked,GW/leesburg.png,49.0,1.0,0.3214285714285714,GW/cornwall.png,GW/hanover.png,GW/shreveport.png,GW/cornwall.png,GW/shreveport.png,GW/hanover.png,1.0,,5fc50bb38378c80ac88354ef
10517,2215.699999988079,directmemory_phase,1283159,blocked,GW/westpalmbeach.png,49.0,0.0,0.3103448275862069,GW/hotsprings.png,GW/hanover.png,GW/boulder.png,GW/boulder.png,GW/hanover.png,GW/hotsprings.png,0.5,closer,5fc50bb38378c80ac88354ef
10519,2574.699999988079,directmemory_phase,1286742,blocked,GW/cornwall.png,50.0,0.0,0.3,GW/leesburg.png,GW/peoria.png,GW/racine.png,GW/leesburg.png,GW/racine.png,GW/peoria.png,0.5,closer,5fc50bb38378c80ac88354ef
10521,1958.5,directmemory_phase,1289710,blocked,GW/hanover.png,49.0,0.0,0.2903225806451613,GW/gatlinburg.png,GW/boulder.png,GW/cornwall.png,GW/boulder.png,GW/gatlinburg.png,GW/cornwall.png,0.5,closer,5fc50bb38378c80ac88354ef
10523,1799.7999999821186,directmemory_phase,1292519,blocked,GW/shreveport.png,51.0,1.0,0.3125,GW/boulder.png,GW/peoria.png,GW/hotsprings.png,GW/hotsprings.png,GW/peoria.png,GW/boulder.png,1.0,,5fc50bb38378c80ac88354ef
12426,3463.600000023842,directmemory_phase,970481,blocked,GW/newhope.png,49.0,1.0,1.0,GW/cornwall.png,GW/huntsville.png,GW/hotsprings.png,GW/cornwall.png,GW/hotsprings.png,GW/huntsville.png,1.0,,5e2ac2aa0038f21089a533a4
12428,6105.399999976158,directmemory_phase,977594,blocked,GW/boulder.png,51.0,1.0,1.0,GW/gatlinburg.png,GW/leesburg.png,GW/hanover.png,GW/hanover.png,GW/leesburg.png,GW/gatlinburg.png,1.0,,5e2ac2aa0038f21089a533a4
12430,4584.799999952316,directmemory_phase,983185,blocked,GW/cornwall.png,50.0,1.0,1.0,GW/westpalmbeach.png,GW/newhope.png,GW/carmel.png,GW/newhope.png,GW/westpalmbeach.png,GW/carmel.png,1.0,,5e2ac2aa0038f21089a533a4
12432,2105.100000023842,directmemory_phase,986301,blocked,GW/gatlinburg.png,51.0,1.0,1.0,GW/huntsville.png,GW/peoria.png,GW/racine.png,GW/racine.png,GW/peoria.png,GW/huntsville.png,1.0,,5e2ac2aa0038f21089a533a4
12434,2388.7000000476837,directmemory_phase,989696,blocked,GW/newhope.png,50.0,1.0,1.0,GW/carmel.png,GW/westpalmbeach.png,GW/huntsville.png,GW/westpalmbeach.png,GW/carmel.png,GW/huntsville.png,1.0,,5e2ac2aa0038f21089a533a4
12436,1498.600000023842,directmemory_phase,992201,blocked,GW/leesburg.png,49.0,1.0,1.0,GW/hanover.png,GW/westpalmbeach.png,GW/cornwall.png,GW/hanover.png,GW/cornwall.png,GW/westpalmbeach.png,1.0,,5e2ac2aa0038f21089a533a4
12438,1644.2000000476835,directmemory_phase,994852,blocked,GW/carmel.png,51.0,1.0,1.0,GW/boulder.png,GW/newhope.png,GW/gatlinburg.png,GW/gatlinburg.png,GW/newhope.png,GW/boulder.png,1.0,,5e2ac2aa0038f21089a533a4
12440,4617.5,directmemory_phase,1000475,blocked,GW/westpalmbeach.png,51.0,1.0,1.0,GW/leesburg.png,GW/hanover.png,GW/newhope.png,GW/newhope.png,GW/hanover.png,GW/leesburg.png,1.0,,5e2ac2aa0038f21089a533a4
12442,2387.5,directmemory_phase,1003870,blocked,GW/boulder.png,49.0,1.0,1.0,GW/huntsville.png,GW/racine.png,GW/cornwall.png,GW/huntsville.png,GW/cornwall.png,GW/racine.png,1.0,,5e2ac2aa0038f21089a533a4
12444,2790.5,directmemory_phase,1007667,blocked,GW/gatlinburg.png,51.0,1.0,1.0,GW/huntsville.png,GW/shreveport.png,GW/carmel.png,GW/carmel.png,GW/shreveport.png,GW/huntsville.png,1.0,,5e2ac2aa0038f21089a533a4
12446,3942.600000023842,directmemory_phase,1012616,blocked,GW/racine.png,50.0,1.0,1.0,GW/carmel.png,GW/hotsprings.png,GW/huntsville.png,GW/hotsprings.png,GW/carmel.png,GW/huntsville.png,1.0,,5e2ac2aa0038f21089a533a4
12448,4800.400000095367,directmemory_phase,1018423,blocked,GW/newhope.png,51.0,0.0,0.9166666666666666,GW/gatlinburg.png,GW/huntsville.png,GW/racine.png,GW/gatlinburg.png,GW/racine.png,GW/huntsville.png,0.5,closer,5e2ac2aa0038f21089a533a4
12450,2819.599999904633,directmemory_phase,1022251,blocked,GW/carmel.png,51.0,1.0,0.9230769230769232,GW/cornwall.png,GW/newhope.png,GW/hotsprings.png,GW/hotsprings.png,GW/newhope.png,GW/cornwall.png,1.0,,5e2ac2aa0038f21089a533a4
12452,5570.199999928474,directmemory_phase,1028827,blocked,GW/hanover.png,51.0,1.0,0.9285714285714286,GW/peoria.png,GW/newhope.png,GW/boulder.png,GW/boulder.png,GW/newhope.png,GW/peoria.png,1.0,,5e2ac2aa0038f21089a533a4
12454,2755.399999976158,directmemory_phase,1032588,blocked,GW/hotsprings.png,49.0,1.0,0.9333333333333332,GW/gatlinburg.png,GW/leesburg.png,GW/newhope.png,GW/gatlinburg.png,GW/newhope.png,GW/leesburg.png,1.0,,5e2ac2aa0038f21089a533a4
12456,1903.899999976158,directmemory_phase,1035497,blocked,GW/westpalmbeach.png,51.0,1.0,0.9375,GW/leesburg.png,GW/gatlinburg.png,GW/boulder.png,GW/boulder.png,GW/gatlinburg.png,GW/leesburg.png,1.0,,5e2ac2aa0038f21089a533a4
