,rt,trial_type,time_elapsed,sequence,stimulus,key_press,stimulus_left,stimulus_right,accuracy,cumulative_accuracy,stimulus_correct,condition,specific_pairs,partid
8619,1603.3999998569489,shortestpath_phase,1539113,blocked,GW/boulder.png,50.0,GW/leesburg.png,GW/peoria.png,1.0,0.4736842105263157,GW/peoria.png,Four Edge Diff,Two Edge Six Edge,6595938bf754e3013651e556
8621,1427.7999999523165,shortestpath_phase,1541545,blocked,GW/shreveport.png,49.0,GW/cornwall.png,GW/racine.png,1.0,0.5,GW/cornwall.png,Four Edge Diff,Two Edge Six Edge,6595938bf754e3013651e556
8623,1499.5,shortestpath_phase,1544050,blocked,GW/peoria.png,49.0,GW/racine.png,GW/boulder.png,0.0,0.4761904761904761,GW/boulder.png,Three Edge Diff,Two Edge Five Edge,6595938bf754e3013651e556
8625,1932.1000001430511,shortestpath_phase,1546985,blocked,GW/leesburg.png,49.0,GW/carmel.png,GW/huntsville.png,1.0,0.5,GW/carmel.png,One Edge Diff,Four Edge Five Edge,6595938bf754e3013651e556
8627,1090.7999999523165,shortestpath_phase,1549081,blocked,GW/shreveport.png,49.0,GW/hanover.png,GW/boulder.png,0.0,0.4782608695652174,GW/boulder.png,Two Edge Diff,Three Edge Five Edge,6595938bf754e3013651e556
8629,1356.0,shortestpath_phase,1551441,blocked,GW/leesburg.png,50.0,GW/shreveport.png,GW/peoria.png,1.0,0.5,GW/peoria.png,One Edge Diff,Five Edge Six Edge,6595938bf754e3013651e556
8631,1530.7999999523165,shortestpath_phase,1553977,blocked,GW/cornwall.png,50.0,GW/leesburg.png,GW/boulder.png,1.0,0.52,GW/boulder.png,One Edge Diff,Three Edge Four Edge,6595938bf754e3013651e556
8633,1723.7000000476835,shortestpath_phase,1556706,blocked,GW/peoria.png,49.0,GW/carmel.png,GW/leesburg.png,1.0,0.5384615384615384,GW/carmel.png,Three Edge Diff,Three Edge Six Edge,6595938bf754e3013651e556
8635,1091.0,shortestpath_phase,1558801,blocked,GW/hotsprings.png,50.0,GW/boulder.png,GW/gatlinburg.png,1.0,0.5555555555555556,GW/gatlinburg.png,Three Edge Diff,Three Edge Six Edge,6595938bf754e3013651e556
8637,1530.7999999523165,shortestpath_phase,1561337,blocked,GW/racine.png,49.0,GW/westpalmbeach.png,GW/shreveport.png,1.0,0.5714285714285714,GW/westpalmbeach.png,Four Edge Diff,Two Edge Six Edge,6595938bf754e3013651e556
8639,1346.9000000953674,shortestpath_phase,1563689,blocked,GW/peoria.png,49.0,GW/leesburg.png,GW/gatlinburg.png,0.0,0.5517241379310345,GW/gatlinburg.png,Two Edge Diff,Three Edge Five Edge,6595938bf754e3013651e556
8641,1259.3000001907349,shortestpath_phase,1565953,blocked,GW/huntsville.png,50.0,GW/leesburg.png,GW/newhope.png,1.0,0.5666666666666667,GW/newhope.png,Three Edge Diff,Three Edge Six Edge,6595938bf754e3013651e556
8643,1012.5,shortestpath_phase,1567970,blocked,GW/leesburg.png,50.0,GW/hanover.png,GW/huntsville.png,0.0,0.5483870967741935,GW/hanover.png,Three Edge Diff,Three Edge Six Edge,6595938bf754e3013651e556
8645,1386.0999999046326,shortestpath_phase,1570361,blocked,GW/shreveport.png,49.0,GW/huntsville.png,GW/racine.png,1.0,0.5625,GW/huntsville.png,Four Edge Diff,Two Edge Six Edge,6595938bf754e3013651e556
8647,1611.2000000476835,shortestpath_phase,1572977,blocked,GW/boulder.png,49.0,GW/leesburg.png,GW/hanover.png,0.0,0.5454545454545454,GW/hanover.png,Two Edge Diff,Four Edge Six Edge,6595938bf754e3013651e556
8649,1106.7000000476835,shortestpath_phase,1575089,blocked,GW/racine.png,50.0,GW/huntsville.png,GW/peoria.png,0.0,0.5294117647058824,GW/huntsville.png,One Edge Diff,Four Edge Five Edge,6595938bf754e3013651e556
8651,907.7000000476836,shortestpath_phase,1577001,blocked,GW/boulder.png,49.0,GW/carmel.png,GW/leesburg.png,1.0,0.5428571428571428,GW/carmel.png,Four Edge Diff,Two Edge Six Edge,6595938bf754e3013651e556
8653,1259.9000000953674,shortestpath_phase,1579266,blocked,GW/huntsville.png,50.0,GW/racine.png,GW/cornwall.png,1.0,0.5555555555555556,GW/cornwall.png,Two Edge Diff,Two Edge Four Edge,6595938bf754e3013651e556
8655,1330.5999999046326,shortestpath_phase,1581601,blocked,GW/boulder.png,49.0,GW/newhope.png,GW/hotsprings.png,1.0,0.5675675675675675,GW/newhope.png,Two Edge Diff,Three Edge Five Edge,6595938bf754e3013651e556
8657,1155.0,shortestpath_phase,1583761,blocked,GW/shreveport.png,49.0,GW/leesburg.png,GW/huntsville.png,0.0,0.5526315789473685,GW/huntsville.png,Four Edge Diff,Two Edge Six Edge,6595938bf754e3013651e556
8659,971.9000000953674,shortestpath_phase,1585737,blocked,GW/hotsprings.png,50.0,GW/huntsville.png,GW/gatlinburg.png,1.0,0.5641025641025641,GW/gatlinburg.png,Two Edge Diff,Two Edge Four Edge,6595938bf754e3013651e556
8661,1644.0999999046326,shortestpath_phase,1588385,blocked,GW/leesburg.png,50.0,GW/shreveport.png,GW/carmel.png,1.0,0.575,GW/carmel.png,Two Edge Diff,Four Edge Six Edge,6595938bf754e3013651e556
8663,882.7999999523163,shortestpath_phase,1590274,blocked,GW/hotsprings.png,49.0,GW/gatlinburg.png,GW/shreveport.png,1.0,0.5853658536585366,GW/gatlinburg.png,Three Edge Diff,Three Edge Six Edge,6595938bf754e3013651e556
8665,1107.0,shortestpath_phase,1592385,blocked,GW/leesburg.png,49.0,GW/carmel.png,GW/racine.png,0.0,0.5714285714285714,GW/racine.png,One Edge Diff,Three Edge Four Edge,6595938bf754e3013651e556
8667,1483.2000000476835,shortestpath_phase,1594873,blocked,GW/peoria.png,50.0,GW/carmel.png,GW/racine.png,0.0,0.5581395348837209,GW/carmel.png,Three Edge Diff,Three Edge Six Edge,6595938bf754e3013651e556
8669,1675.0,shortestpath_phase,1597553,blocked,GW/hotsprings.png,50.0,GW/newhope.png,GW/peoria.png,0.0,0.5454545454545454,GW/newhope.png,Two Edge Diff,Two Edge Four Edge,6595938bf754e3013651e556
8671,1169.9000000953674,shortestpath_phase,1599729,blocked,GW/racine.png,49.0,GW/boulder.png,GW/carmel.png,0.0,0.5333333333333333,GW/carmel.png,Two Edge Diff,Three Edge Five Edge,6595938bf754e3013651e556
8673,1299.6000001430511,shortestpath_phase,1602034,blocked,GW/shreveport.png,50.0,GW/hotsprings.png,GW/leesburg.png,0.0,0.5217391304347826,GW/hotsprings.png,One Edge Diff,Five Edge Six Edge,6595938bf754e3013651e556
8675,1409.7999999523165,shortestpath_phase,1604449,blocked,GW/hanover.png,50.0,GW/peoria.png,GW/cornwall.png,1.0,0.5319148936170213,GW/cornwall.png,One Edge Diff,Three Edge Four Edge,6595938bf754e3013651e556
8677,1558.0,shortestpath_phase,1607025,blocked,GW/westpalmbeach.png,49.0,GW/leesburg.png,GW/boulder.png,1.0,0.5416666666666666,GW/leesburg.png,Two Edge Diff,Two Edge Four Edge,6595938bf754e3013651e556
8679,1195.8000001907349,shortestpath_phase,1609225,blocked,GW/boulder.png,50.0,GW/racine.png,GW/hanover.png,1.0,0.5510204081632653,GW/hanover.png,One Edge Diff,Four Edge Five Edge,6595938bf754e3013651e556
8681,1059.7000000476835,shortestpath_phase,1611289,blocked,GW/leesburg.png,49.0,GW/westpalmbeach.png,GW/peoria.png,1.0,0.56,GW/westpalmbeach.png,Three Edge Diff,Two Edge Five Edge,6595938bf754e3013651e556
8683,1523.7000000476835,shortestpath_phase,1613818,blocked,GW/racine.png,49.0,GW/hotsprings.png,GW/shreveport.png,1.0,0.5686274509803921,GW/hotsprings.png,Four Edge Diff,Two Edge Six Edge,6595938bf754e3013651e556
8685,1265.5,shortestpath_phase,1616089,blocked,GW/westpalmbeach.png,49.0,GW/carmel.png,GW/shreveport.png,1.0,0.5769230769230769,GW/carmel.png,Two Edge Diff,Two Edge Four Edge,6595938bf754e3013651e556
8687,2955.0,shortestpath_phase,1620049,blocked,GW/leesburg.png,50.0,GW/cornwall.png,GW/shreveport.png,0.0,0.5660377358490566,GW/cornwall.png,Two Edge Diff,Four Edge Six Edge,6595938bf754e3013651e556
8689,1479.9000000953674,shortestpath_phase,1622545,blocked,GW/shreveport.png,50.0,GW/huntsville.png,GW/hanover.png,0.0,0.5555555555555556,GW/huntsville.png,Three Edge Diff,Three Edge Six Edge,6595938bf754e3013651e556
8691,1412.4000000953674,shortestpath_phase,1624962,blocked,GW/leesburg.png,50.0,GW/shreveport.png,GW/westpalmbeach.png,1.0,0.5636363636363636,GW/westpalmbeach.png,Four Edge Diff,Two Edge Six Edge,6595938bf754e3013651e556
8693,1282.8999998569489,shortestpath_phase,1627249,blocked,GW/cornwall.png,49.0,GW/huntsville.png,GW/boulder.png,1.0,0.5714285714285714,GW/huntsville.png,One Edge Diff,Two Edge Three Edge,6595938bf754e3013651e556
8695,1395.1000001430511,shortestpath_phase,1629649,blocked,GW/boulder.png,49.0,GW/carmel.png,GW/racine.png,1.0,0.5789473684210527,GW/carmel.png,Three Edge Diff,Two Edge Five Edge,6595938bf754e3013651e556
8697,1272.5,shortestpath_phase,1631937,blocked,GW/shreveport.png,50.0,GW/hotsprings.png,GW/huntsville.png,1.0,0.5862068965517241,GW/huntsville.png,Three Edge Diff,Two Edge Five Edge,6595938bf754e3013651e556
8699,1331.7000000476835,shortestpath_phase,1634273,blocked,GW/hanover.png,50.0,GW/shreveport.png,GW/carmel.png,1.0,0.5932203389830508,GW/carmel.png,Three Edge Diff,Three Edge Six Edge,6595938bf754e3013651e556
8701,1355.5,shortestpath_phase,1636634,blocked,GW/shreveport.png,50.0,GW/hanover.png,GW/huntsville.png,1.0,0.6,GW/huntsville.png,Three Edge Diff,Two Edge Five Edge,6595938bf754e3013651e556
8703,1025.2999999523165,shortestpath_phase,1638665,blocked,GW/racine.png,50.0,GW/shreveport.png,GW/cornwall.png,1.0,0.6065573770491803,GW/cornwall.png,Two Edge Diff,Four Edge Six Edge,6595938bf754e3013651e556
8705,1434.3999998569489,shortestpath_phase,1641105,blocked,GW/hotsprings.png,49.0,GW/newhope.png,GW/boulder.png,1.0,0.6129032258064516,GW/newhope.png,Three Edge Diff,Two Edge Five Edge,6595938bf754e3013651e556
8707,1508.0999999046326,shortestpath_phase,1643617,blocked,GW/cornwall.png,49.0,GW/gatlinburg.png,GW/shreveport.png,0.0,0.6031746031746031,GW/shreveport.png,One Edge Diff,Two Edge Three Edge,6595938bf754e3013651e556
8709,971.7999999523164,shortestpath_phase,1645593,blocked,GW/racine.png,50.0,GW/leesburg.png,GW/peoria.png,0.0,0.59375,GW/leesburg.png,Two Edge Diff,Three Edge Five Edge,6595938bf754e3013651e556
8711,1307.5999999046326,shortestpath_phase,1647905,blocked,GW/peoria.png,49.0,GW/leesburg.png,GW/boulder.png,0.0,0.5846153846153846,GW/boulder.png,Three Edge Diff,Two Edge Five Edge,6595938bf754e3013651e556
8713,1963.3999998569489,shortestpath_phase,1650873,blocked,GW/leesburg.png,49.0,GW/huntsville.png,GW/boulder.png,1.0,0.5909090909090909,GW/huntsville.png,One Edge Diff,Five Edge Six Edge,6595938bf754e3013651e556
8715,1218.6000001430511,shortestpath_phase,1653097,blocked,GW/racine.png,50.0,GW/gatlinburg.png,GW/boulder.png,0.0,0.582089552238806,GW/gatlinburg.png,Three Edge Diff,Two Edge Five Edge,6595938bf754e3013651e556
8717,1330.5999999046326,shortestpath_phase,1655433,blocked,GW/leesburg.png,50.0,GW/shreveport.png,GW/hanover.png,1.0,0.5882352941176471,GW/hanover.png,Four Edge Diff,Two Edge Six Edge,6595938bf754e3013651e556
8719,1564.0,shortestpath_phase,1658002,blocked,GW/shreveport.png,49.0,GW/hanover.png,GW/cornwall.png,0.0,0.5797101449275363,GW/cornwall.png,Three Edge Diff,Two Edge Five Edge,6595938bf754e3013651e556
8721,1555.4000000953674,shortestpath_phase,1660569,blocked,GW/racine.png,50.0,GW/boulder.png,GW/huntsville.png,1.0,0.5857142857142857,GW/huntsville.png,One Edge Diff,Four Edge Five Edge,6595938bf754e3013651e556
8723,850.7000000476837,shortestpath_phase,1662425,blocked,GW/hotsprings.png,49.0,GW/gatlinburg.png,GW/peoria.png,1.0,0.5915492957746479,GW/gatlinburg.png,Two Edge Diff,Two Edge Four Edge,6595938bf754e3013651e556
8725,1523.7000000476835,shortestpath_phase,1664953,blocked,GW/leesburg.png,50.0,GW/racine.png,GW/huntsville.png,0.0,0.5833333333333334,GW/racine.png,Two Edge Diff,Three Edge Five Edge,6595938bf754e3013651e556
8727,2306.199999809265,shortestpath_phase,1668266,blocked,GW/huntsville.png,49.0,GW/hanover.png,GW/leesburg.png,1.0,0.589041095890411,GW/hanover.png,Two Edge Diff,Three Edge Five Edge,6595938bf754e3013651e556
8729,2770.7999999523163,shortestpath_phase,1672041,blocked,GW/peoria.png,49.0,GW/newhope.png,GW/leesburg.png,1.0,0.5945945945945946,GW/newhope.png,Three Edge Diff,Three Edge Six Edge,6595938bf754e3013651e556
8731,2162.7999999523163,shortestpath_phase,1675209,blocked,GW/leesburg.png,50.0,GW/hanover.png,GW/boulder.png,0.0,0.5866666666666667,GW/hanover.png,Four Edge Diff,Two Edge Six Edge,6595938bf754e3013651e556
8733,1058.7000000476835,shortestpath_phase,1677273,blocked,GW/racine.png,50.0,GW/huntsville.png,GW/gatlinburg.png,1.0,0.5921052631578947,GW/gatlinburg.png,Two Edge Diff,Two Edge Four Edge,6595938bf754e3013651e556
8735,1306.5,shortestpath_phase,1679585,blocked,GW/hotsprings.png,50.0,GW/shreveport.png,GW/newhope.png,1.0,0.5974025974025974,GW/newhope.png,Three Edge Diff,Two Edge Five Edge,6595938bf754e3013651e556
8737,1163.5,shortestpath_phase,1681753,blocked,GW/carmel.png,50.0,GW/racine.png,GW/leesburg.png,0.0,0.5897435897435898,GW/racine.png,One Edge Diff,Three Edge Four Edge,6595938bf754e3013651e556
8739,2370.399999856949,shortestpath_phase,1685129,blocked,GW/shreveport.png,50.0,GW/leesburg.png,GW/gatlinburg.png,1.0,0.5949367088607594,GW/gatlinburg.png,Two Edge Diff,Four Edge Six Edge,6595938bf754e3013651e556
8741,1659.0,shortestpath_phase,1687793,blocked,GW/racine.png,50.0,GW/peoria.png,GW/hotsprings.png,1.0,0.6,GW/hotsprings.png,Three Edge Diff,Two Edge Five Edge,6595938bf754e3013651e556
8743,1787.0,shortestpath_phase,1690585,blocked,GW/leesburg.png,49.0,GW/cornwall.png,GW/boulder.png,1.0,0.6049382716049383,GW/cornwall.png,Two Edge Diff,Four Edge Six Edge,6595938bf754e3013651e556
8745,890.5,shortestpath_phase,1692481,blocked,GW/racine.png,50.0,GW/hotsprings.png,GW/carmel.png,0.0,0.5975609756097561,GW/hotsprings.png,One Edge Diff,Two Edge Three Edge,6595938bf754e3013651e556
8747,1233.7999999523165,shortestpath_phase,1694721,blocked,GW/hanover.png,50.0,GW/boulder.png,GW/huntsville.png,1.0,0.6024096385542169,GW/huntsville.png,One Edge Diff,Three Edge Four Edge,6595938bf754e3013651e556
8749,1474.7999999523165,shortestpath_phase,1697201,blocked,GW/racine.png,49.0,GW/hotsprings.png,GW/huntsville.png,1.0,0.6071428571428571,GW/hotsprings.png,Two Edge Diff,Two Edge Four Edge,6595938bf754e3013651e556
9558,2511.899999976158,shortestpath_phase,1264122,blocked,GW/carmel.png,49.0,GW/gatlinburg.png,GW/shreveport.png,1.0,1.0,GW/gatlinburg.png,Three Edge Diff,Two Edge Five Edge,65b92135e296f28cb1a093c3
9560,1708.0,shortestpath_phase,1266834,blocked,GW/boulder.png,49.0,GW/hotsprings.png,GW/westpalmbeach.png,1.0,1.0,GW/hotsprings.png,Three Edge Diff,Two Edge Five Edge,65b92135e296f28cb1a093c3
9562,1771.5999999642372,shortestpath_phase,1269610,blocked,GW/gatlinburg.png,50.0,GW/westpalmbeach.png,GW/newhope.png,1.0,1.0,GW/newhope.png,Two Edge Diff,Two Edge Four Edge,65b92135e296f28cb1a093c3
9564,1574.199999988079,shortestpath_phase,1272187,blocked,GW/shreveport.png,49.0,GW/boulder.png,GW/westpalmbeach.png,0.0,0.75,GW/westpalmbeach.png,Three Edge Diff,Three Edge Six Edge,65b92135e296f28cb1a093c3
9566,2046.800000011921,shortestpath_phase,1275242,blocked,GW/boulder.png,49.0,GW/newhope.png,GW/shreveport.png,1.0,0.8,GW/newhope.png,Three Edge Diff,Three Edge Six Edge,65b92135e296f28cb1a093c3
9568,1743.399999976158,shortestpath_phase,1277988,blocked,GW/carmel.png,49.0,GW/gatlinburg.png,GW/racine.png,1.0,0.8333333333333334,GW/gatlinburg.png,Three Edge Diff,Three Edge Six Edge,65b92135e296f28cb1a093c3
9570,1411.5999999642372,shortestpath_phase,1280404,blocked,GW/westpalmbeach.png,50.0,GW/hanover.png,GW/boulder.png,0.0,0.7142857142857143,GW/hanover.png,Two Edge Diff,Three Edge Five Edge,65b92135e296f28cb1a093c3
9572,1509.699999988079,shortestpath_phase,1282916,blocked,GW/racine.png,50.0,GW/huntsville.png,GW/carmel.png,0.0,0.625,GW/huntsville.png,Three Edge Diff,Two Edge Five Edge,65b92135e296f28cb1a093c3
9574,1711.100000023842,shortestpath_phase,1285630,blocked,GW/westpalmbeach.png,50.0,GW/hotsprings.png,GW/leesburg.png,1.0,0.6666666666666666,GW/leesburg.png,One Edge Diff,Four Edge Five Edge,65b92135e296f28cb1a093c3
9576,1186.5,shortestpath_phase,1287822,blocked,GW/hanover.png,49.0,GW/leesburg.png,GW/gatlinburg.png,0.0,0.6,GW/gatlinburg.png,One Edge Diff,Four Edge Five Edge,65b92135e296f28cb1a093c3
9578,1555.699999988079,shortestpath_phase,1290381,blocked,GW/westpalmbeach.png,49.0,GW/shreveport.png,GW/boulder.png,1.0,0.6363636363636364,GW/shreveport.png,Three Edge Diff,Three Edge Six Edge,65b92135e296f28cb1a093c3
9580,942.0999999642372,shortestpath_phase,1292326,blocked,GW/hanover.png,50.0,GW/leesburg.png,GW/peoria.png,1.0,0.6666666666666666,GW/peoria.png,Three Edge Diff,Two Edge Five Edge,65b92135e296f28cb1a093c3
9582,1827.800000011921,shortestpath_phase,1295158,blocked,GW/hotsprings.png,50.0,GW/boulder.png,GW/westpalmbeach.png,0.0,0.6153846153846154,GW/boulder.png,Three Edge Diff,Three Edge Six Edge,65b92135e296f28cb1a093c3
9584,1509.2000000476835,shortestpath_phase,1297671,blocked,GW/hanover.png,50.0,GW/hotsprings.png,GW/gatlinburg.png,1.0,0.6428571428571429,GW/gatlinburg.png,One Edge Diff,Four Edge Five Edge,65b92135e296f28cb1a093c3
9586,1630.199999988079,shortestpath_phase,1300304,blocked,GW/racine.png,49.0,GW/newhope.png,GW/carmel.png,1.0,0.6666666666666666,GW/newhope.png,Three Edge Diff,Two Edge Five Edge,65b92135e296f28cb1a093c3
9588,1620.199999988079,shortestpath_phase,1302927,blocked,GW/westpalmbeach.png,50.0,GW/leesburg.png,GW/hanover.png,1.0,0.6875,GW/hanover.png,One Edge Diff,Three Edge Four Edge,65b92135e296f28cb1a093c3
9590,1829.899999976158,shortestpath_phase,1305759,blocked,GW/shreveport.png,50.0,GW/newhope.png,GW/leesburg.png,0.0,0.6470588235294118,GW/newhope.png,One Edge Diff,Three Edge Four Edge,65b92135e296f28cb1a093c3
9592,1118.199999988079,shortestpath_phase,1307880,blocked,GW/hanover.png,50.0,GW/carmel.png,GW/racine.png,1.0,0.6666666666666666,GW/racine.png,Four Edge Diff,Two Edge Six Edge,65b92135e296f28cb1a093c3
9594,1468.800000011921,shortestpath_phase,1310352,blocked,GW/shreveport.png,50.0,GW/gatlinburg.png,GW/carmel.png,0.0,0.631578947368421,GW/gatlinburg.png,Two Edge Diff,Three Edge Five Edge,65b92135e296f28cb1a093c3
9596,1829.7000000476835,shortestpath_phase,1313185,blocked,GW/hanover.png,49.0,GW/peoria.png,GW/cornwall.png,1.0,0.65,GW/peoria.png,One Edge Diff,Two Edge Three Edge,65b92135e296f28cb1a093c3
9598,1541.0,shortestpath_phase,1315729,blocked,GW/boulder.png,49.0,GW/hanover.png,GW/racine.png,0.0,0.6190476190476191,GW/racine.png,Two Edge Diff,Four Edge Six Edge,65b92135e296f28cb1a093c3
9600,1622.9000000357628,shortestpath_phase,1318354,blocked,GW/hanover.png,49.0,GW/carmel.png,GW/peoria.png,0.0,0.5909090909090909,GW/peoria.png,Four Edge Diff,Two Edge Six Edge,65b92135e296f28cb1a093c3
9602,1476.4000000357628,shortestpath_phase,1320834,blocked,GW/shreveport.png,49.0,GW/leesburg.png,GW/cornwall.png,0.0,0.5652173913043478,GW/cornwall.png,Two Edge Diff,Two Edge Four Edge,65b92135e296f28cb1a093c3
9604,1495.199999988079,shortestpath_phase,1323332,blocked,GW/hanover.png,50.0,GW/carmel.png,GW/newhope.png,1.0,0.5833333333333334,GW/newhope.png,Two Edge Diff,Four Edge Six Edge,65b92135e296f28cb1a093c3
9606,1060.0,shortestpath_phase,1325395,blocked,GW/boulder.png,49.0,GW/huntsville.png,GW/westpalmbeach.png,1.0,0.6,GW/huntsville.png,Two Edge Diff,Three Edge Five Edge,65b92135e296f28cb1a093c3
9608,1564.600000023842,shortestpath_phase,1327964,blocked,GW/carmel.png,49.0,GW/hanover.png,GW/leesburg.png,0.0,0.5769230769230769,GW/leesburg.png,Four Edge Diff,Two Edge Six Edge,65b92135e296f28cb1a093c3
9610,1895.199999988079,shortestpath_phase,1330862,blocked,GW/hotsprings.png,50.0,GW/westpalmbeach.png,GW/boulder.png,1.0,0.5925925925925926,GW/boulder.png,Three Edge Diff,Two Edge Five Edge,65b92135e296f28cb1a093c3
9612,1376.7999999523165,shortestpath_phase,1333244,blocked,GW/racine.png,49.0,GW/huntsville.png,GW/carmel.png,1.0,0.6071428571428571,GW/huntsville.png,Three Edge Diff,Three Edge Six Edge,65b92135e296f28cb1a093c3
9614,1262.600000023842,shortestpath_phase,1335509,blocked,GW/newhope.png,50.0,GW/carmel.png,GW/boulder.png,1.0,0.6206896551724138,GW/boulder.png,One Edge Diff,Two Edge Three Edge,65b92135e296f28cb1a093c3
9616,1717.600000023842,shortestpath_phase,1338230,blocked,GW/carmel.png,49.0,GW/hanover.png,GW/racine.png,0.0,0.6,GW/racine.png,One Edge Diff,Five Edge Six Edge,65b92135e296f28cb1a093c3
9618,1084.300000011921,shortestpath_phase,1340318,blocked,GW/gatlinburg.png,49.0,GW/newhope.png,GW/hanover.png,1.0,0.6129032258064516,GW/newhope.png,Two Edge Diff,Two Edge Four Edge,65b92135e296f28cb1a093c3
9620,1068.199999988079,shortestpath_phase,1342390,blocked,GW/shreveport.png,49.0,GW/boulder.png,GW/westpalmbeach.png,0.0,0.59375,GW/westpalmbeach.png,Three Edge Diff,Two Edge Five Edge,65b92135e296f28cb1a093c3
9622,2158.100000023842,shortestpath_phase,1345550,blocked,GW/carmel.png,49.0,GW/racine.png,GW/leesburg.png,0.0,0.5757575757575758,GW/leesburg.png,Three Edge Diff,Two Edge Five Edge,65b92135e296f28cb1a093c3
9624,1470.9000000357628,shortestpath_phase,1348023,blocked,GW/peoria.png,50.0,GW/carmel.png,GW/hanover.png,1.0,0.5882352941176471,GW/hanover.png,Two Edge Diff,Two Edge Four Edge,65b92135e296f28cb1a093c3
9626,2965.800000011921,shortestpath_phase,1351992,blocked,GW/westpalmbeach.png,49.0,GW/hotsprings.png,GW/cornwall.png,0.0,0.5714285714285714,GW/cornwall.png,Three Edge Diff,Three Edge Six Edge,65b92135e296f28cb1a093c3
9628,1541.100000023842,shortestpath_phase,1354537,blocked,GW/leesburg.png,49.0,GW/peoria.png,GW/shreveport.png,1.0,0.5833333333333334,GW/peoria.png,One Edge Diff,Three Edge Four Edge,65b92135e296f28cb1a093c3
9630,1562.800000011921,shortestpath_phase,1357104,blocked,GW/boulder.png,50.0,GW/westpalmbeach.png,GW/hanover.png,0.0,0.5675675675675675,GW/westpalmbeach.png,One Edge Diff,Five Edge Six Edge,65b92135e296f28cb1a093c3
9632,1429.600000023842,shortestpath_phase,1359537,blocked,GW/newhope.png,49.0,GW/hanover.png,GW/carmel.png,0.0,0.5526315789473685,GW/carmel.png,One Edge Diff,Three Edge Four Edge,65b92135e296f28cb1a093c3
9634,2099.600000023842,shortestpath_phase,1362641,blocked,GW/westpalmbeach.png,49.0,GW/hanover.png,GW/gatlinburg.png,1.0,0.5641025641025641,GW/hanover.png,One Edge Diff,Three Edge Four Edge,65b92135e296f28cb1a093c3
9636,1030.300000011921,shortestpath_phase,1364674,blocked,GW/hotsprings.png,49.0,GW/shreveport.png,GW/hanover.png,1.0,0.575,GW/shreveport.png,One Edge Diff,Four Edge Five Edge,65b92135e296f28cb1a093c3
9638,1075.699999988079,shortestpath_phase,1366753,blocked,GW/cornwall.png,50.0,GW/westpalmbeach.png,GW/hotsprings.png,0.0,0.5609756097560976,GW/westpalmbeach.png,One Edge Diff,Two Edge Three Edge,65b92135e296f28cb1a093c3
9640,1358.5,shortestpath_phase,1369114,blocked,GW/boulder.png,49.0,GW/peoria.png,GW/hanover.png,1.0,0.5714285714285714,GW/peoria.png,Two Edge Diff,Four Edge Six Edge,65b92135e296f28cb1a093c3
9642,1220.199999988079,shortestpath_phase,1371339,blocked,GW/westpalmbeach.png,49.0,GW/shreveport.png,GW/boulder.png,1.0,0.5813953488372093,GW/shreveport.png,Three Edge Diff,Two Edge Five Edge,65b92135e296f28cb1a093c3
9644,1830.0,shortestpath_phase,1374171,blocked,GW/hotsprings.png,49.0,GW/hanover.png,GW/boulder.png,0.0,0.5681818181818182,GW/boulder.png,Three Edge Diff,Three Edge Six Edge,65b92135e296f28cb1a093c3
9646,1524.0,shortestpath_phase,1376699,blocked,GW/carmel.png,49.0,GW/westpalmbeach.png,GW/gatlinburg.png,0.0,0.5555555555555556,GW/gatlinburg.png,Four Edge Diff,Two Edge Six Edge,65b92135e296f28cb1a093c3
9648,1565.800000011921,shortestpath_phase,1379267,blocked,GW/boulder.png,50.0,GW/shreveport.png,GW/hotsprings.png,1.0,0.5652173913043478,GW/hotsprings.png,Three Edge Diff,Three Edge Six Edge,65b92135e296f28cb1a093c3
9650,1342.199999988079,shortestpath_phase,1381612,blocked,GW/leesburg.png,49.0,GW/huntsville.png,GW/hanover.png,1.0,0.574468085106383,GW/huntsville.png,Three Edge Diff,Two Edge Five Edge,65b92135e296f28cb1a093c3
9652,1517.800000011921,shortestpath_phase,1384132,blocked,GW/boulder.png,49.0,GW/westpalmbeach.png,GW/carmel.png,0.0,0.5625,GW/carmel.png,Two Edge Diff,Three Edge Five Edge,65b92135e296f28cb1a093c3
9654,1885.100000023842,shortestpath_phase,1387022,blocked,GW/hanover.png,49.0,GW/leesburg.png,GW/carmel.png,1.0,0.5714285714285714,GW/leesburg.png,One Edge Diff,Five Edge Six Edge,65b92135e296f28cb1a093c3
9656,883.5,shortestpath_phase,1388909,blocked,GW/boulder.png,49.0,GW/hotsprings.png,GW/hanover.png,1.0,0.58,GW/hotsprings.png,Four Edge Diff,Two Edge Six Edge,65b92135e296f28cb1a093c3
9658,1198.4000000357628,shortestpath_phase,1391110,blocked,GW/hanover.png,49.0,GW/hotsprings.png,GW/westpalmbeach.png,0.0,0.5686274509803921,GW/westpalmbeach.png,Two Edge Diff,Three Edge Five Edge,65b92135e296f28cb1a093c3
9660,1476.9000000357628,shortestpath_phase,1393590,blocked,GW/carmel.png,50.0,GW/westpalmbeach.png,GW/leesburg.png,1.0,0.5769230769230769,GW/leesburg.png,Four Edge Diff,Two Edge Six Edge,65b92135e296f28cb1a093c3
