,rt,trial_type,time_elapsed,sequence,stimulus,key_press,stimulus_left,stimulus_right,accuracy,cumulative_accuracy,stimulus_correct,condition,specific_pairs,partid
762,,shortestpath_phase,1143347,interleaved,GW/gatlinburg.png,,GW/shreveport.png,GW/boulder.png,0.0,0.0,GW/shreveport.png,Two Edge Diff,Four Edge Six Edge,5faefcc22be93b11829e84df
765,2106.39999999851,shortestpath_phase,1149462,interleaved,GW/racine.png,49.0,GW/leesburg.png,GW/westpalmbeach.png,1.0,0.5,GW/leesburg.png,One Edge Diff,Four Edge Five Edge,5faefcc22be93b11829e84df
767,2926.1999999955297,shortestpath_phase,1153397,interleaved,GW/gatlinburg.png,49.0,GW/leesburg.png,GW/carmel.png,0.0,0.3333333333333333,GW/carmel.png,Three Edge Diff,Three Edge Six Edge,5faefcc22be93b11829e84df
769,3078.89999999851,shortestpath_phase,1157483,interleaved,GW/westpalmbeach.png,50.0,GW/gatlinburg.png,GW/hanover.png,1.0,0.5,GW/hanover.png,One Edge Diff,Five Edge Six Edge,5faefcc22be93b11829e84df
771,2531.4000000059605,shortestpath_phase,1161023,interleaved,GW/leesburg.png,50.0,GW/peoria.png,GW/hotsprings.png,1.0,0.6,GW/hotsprings.png,One Edge Diff,Two Edge Three Edge,5faefcc22be93b11829e84df
773,1803.0,shortestpath_phase,1163832,interleaved,GW/gatlinburg.png,50.0,GW/carmel.png,GW/boulder.png,0.0,0.5,GW/carmel.png,Four Edge Diff,Two Edge Six Edge,5faefcc22be93b11829e84df
775,1619.0,shortestpath_phase,1166460,interleaved,GW/hanover.png,50.0,GW/cornwall.png,GW/westpalmbeach.png,0.0,0.4285714285714285,GW/cornwall.png,Two Edge Diff,Three Edge Five Edge,5faefcc22be93b11829e84df
777,2473.5,shortestpath_phase,1169941,interleaved,GW/boulder.png,49.0,GW/leesburg.png,GW/hanover.png,1.0,0.5,GW/leesburg.png,Four Edge Diff,Two Edge Six Edge,5faefcc22be93b11829e84df
779,2086.60000000149,shortestpath_phase,1173033,interleaved,GW/westpalmbeach.png,49.0,GW/huntsville.png,GW/gatlinburg.png,1.0,0.5555555555555556,GW/huntsville.png,Four Edge Diff,Two Edge Six Edge,5faefcc22be93b11829e84df
781,2366.0,shortestpath_phase,1176408,interleaved,GW/leesburg.png,50.0,GW/gatlinburg.png,GW/newhope.png,1.0,0.6,GW/newhope.png,Three Edge Diff,Three Edge Six Edge,5faefcc22be93b11829e84df
783,2345.60000000149,shortestpath_phase,1179762,interleaved,GW/boulder.png,50.0,GW/carmel.png,GW/peoria.png,0.0,0.5454545454545454,GW/carmel.png,One Edge Diff,Four Edge Five Edge,5faefcc22be93b11829e84df
785,2039.20000000298,shortestpath_phase,1182808,interleaved,GW/leesburg.png,50.0,GW/racine.png,GW/gatlinburg.png,0.0,0.5,GW/racine.png,One Edge Diff,Four Edge Five Edge,5faefcc22be93b11829e84df
787,2433.8000000044703,shortestpath_phase,1186250,interleaved,GW/gatlinburg.png,49.0,GW/leesburg.png,GW/cornwall.png,0.0,0.4615384615384615,GW/cornwall.png,One Edge Diff,Four Edge Five Edge,5faefcc22be93b11829e84df
789,2650.0,shortestpath_phase,1189908,interleaved,GW/huntsville.png,50.0,GW/gatlinburg.png,GW/westpalmbeach.png,1.0,0.5,GW/westpalmbeach.png,Three Edge Diff,Three Edge Six Edge,5faefcc22be93b11829e84df
791,2216.4000000059605,shortestpath_phase,1193132,interleaved,GW/peoria.png,50.0,GW/hotsprings.png,GW/huntsville.png,0.0,0.4666666666666667,GW/hotsprings.png,Two Edge Diff,Two Edge Four Edge,5faefcc22be93b11829e84df
793,2275.39999999851,shortestpath_phase,1196414,interleaved,GW/boulder.png,50.0,GW/shreveport.png,GW/racine.png,0.0,0.4375,GW/shreveport.png,Three Edge Diff,Three Edge Six Edge,5faefcc22be93b11829e84df
795,1990.79999999702,shortestpath_phase,1199413,interleaved,GW/peoria.png,50.0,GW/boulder.png,GW/huntsville.png,1.0,0.4705882352941176,GW/huntsville.png,One Edge Diff,Four Edge Five Edge,5faefcc22be93b11829e84df
797,1751.5,shortestpath_phase,1202171,interleaved,GW/boulder.png,50.0,GW/gatlinburg.png,GW/carmel.png,1.0,0.5,GW/carmel.png,Two Edge Diff,Four Edge Six Edge,5faefcc22be93b11829e84df
799,1532.5999999940395,shortestpath_phase,1204711,interleaved,GW/westpalmbeach.png,49.0,GW/hanover.png,GW/cornwall.png,0.0,0.4736842105263157,GW/cornwall.png,Three Edge Diff,Three Edge Six Edge,5faefcc22be93b11829e84df
801,2148.39999999851,shortestpath_phase,1207868,interleaved,GW/huntsville.png,50.0,GW/carmel.png,GW/racine.png,0.0,0.45,GW/carmel.png,One Edge Diff,Three Edge Four Edge,5faefcc22be93b11829e84df
803,1870.6999999955297,shortestpath_phase,1210745,interleaved,GW/boulder.png,50.0,GW/gatlinburg.png,GW/leesburg.png,1.0,0.4761904761904761,GW/leesburg.png,Four Edge Diff,Two Edge Six Edge,5faefcc22be93b11829e84df
805,1785.39999999851,shortestpath_phase,1213538,interleaved,GW/westpalmbeach.png,50.0,GW/hanover.png,GW/carmel.png,1.0,0.5,GW/carmel.png,One Edge Diff,Four Edge Five Edge,5faefcc22be93b11829e84df
807,1941.39999999851,shortestpath_phase,1216487,interleaved,GW/leesburg.png,50.0,GW/racine.png,GW/boulder.png,1.0,0.5217391304347826,GW/boulder.png,Two Edge Diff,Two Edge Four Edge,5faefcc22be93b11829e84df
809,1912.79999999702,shortestpath_phase,1219407,interleaved,GW/carmel.png,50.0,GW/leesburg.png,GW/newhope.png,1.0,0.5416666666666666,GW/newhope.png,One Edge Diff,Two Edge Three Edge,5faefcc22be93b11829e84df
811,1688.10000000149,shortestpath_phase,1222103,interleaved,GW/westpalmbeach.png,49.0,GW/gatlinburg.png,GW/shreveport.png,0.0,0.52,GW/shreveport.png,Four Edge Diff,Two Edge Six Edge,5faefcc22be93b11829e84df
813,2040.4000000059605,shortestpath_phase,1225151,interleaved,GW/boulder.png,50.0,GW/carmel.png,GW/hanover.png,0.0,0.5,GW/carmel.png,Two Edge Diff,Four Edge Six Edge,5faefcc22be93b11829e84df
815,1746.7000000029802,shortestpath_phase,1227904,interleaved,GW/hanover.png,49.0,GW/newhope.png,GW/huntsville.png,1.0,0.5185185185185185,GW/newhope.png,Three Edge Diff,Three Edge Six Edge,5faefcc22be93b11829e84df
817,2086.79999999702,shortestpath_phase,1230999,interleaved,GW/westpalmbeach.png,49.0,GW/hanover.png,GW/huntsville.png,0.0,0.5,GW/huntsville.png,Three Edge Diff,Two Edge Five Edge,5faefcc22be93b11829e84df
819,2081.89999999851,shortestpath_phase,1234089,interleaved,GW/hanover.png,49.0,GW/shreveport.png,GW/carmel.png,0.0,0.4827586206896552,GW/carmel.png,One Edge Diff,Three Edge Four Edge,5faefcc22be93b11829e84df
821,1660.60000000149,shortestpath_phase,1236758,interleaved,GW/racine.png,50.0,GW/huntsville.png,GW/newhope.png,1.0,0.5,GW/newhope.png,Two Edge Diff,Two Edge Four Edge,5faefcc22be93b11829e84df
823,1881.5,shortestpath_phase,1239648,interleaved,GW/gatlinburg.png,50.0,GW/westpalmbeach.png,GW/carmel.png,1.0,0.5161290322580645,GW/carmel.png,Four Edge Diff,Two Edge Six Edge,5faefcc22be93b11829e84df
825,1963.20000000298,shortestpath_phase,1242619,interleaved,GW/westpalmbeach.png,50.0,GW/racine.png,GW/shreveport.png,1.0,0.53125,GW/shreveport.png,Three Edge Diff,Two Edge Five Edge,5faefcc22be93b11829e84df
827,2285.10000000149,shortestpath_phase,1245911,interleaved,GW/carmel.png,49.0,GW/newhope.png,GW/boulder.png,1.0,0.5454545454545454,GW/newhope.png,Two Edge Diff,Two Edge Four Edge,5faefcc22be93b11829e84df
829,2017.89999999851,shortestpath_phase,1248937,interleaved,GW/cornwall.png,50.0,GW/peoria.png,GW/gatlinburg.png,0.0,0.5294117647058824,GW/peoria.png,Two Edge Diff,Two Edge Four Edge,5faefcc22be93b11829e84df
831,1861.70000000298,shortestpath_phase,1251807,interleaved,GW/westpalmbeach.png,50.0,GW/gatlinburg.png,GW/carmel.png,1.0,0.5428571428571428,GW/carmel.png,Two Edge Diff,Four Edge Six Edge,5faefcc22be93b11829e84df
833,2205.89999999851,shortestpath_phase,1255018,interleaved,GW/boulder.png,49.0,GW/peoria.png,GW/gatlinburg.png,1.0,0.5555555555555556,GW/peoria.png,One Edge Diff,Five Edge Six Edge,5faefcc22be93b11829e84df
835,2292.0,shortestpath_phase,1258319,interleaved,GW/newhope.png,50.0,GW/gatlinburg.png,GW/boulder.png,0.0,0.5405405405405406,GW/gatlinburg.png,One Edge Diff,Three Edge Four Edge,5faefcc22be93b11829e84df
837,1952.10000000149,shortestpath_phase,1261278,interleaved,GW/westpalmbeach.png,49.0,GW/peoria.png,GW/gatlinburg.png,1.0,0.5526315789473685,GW/peoria.png,Two Edge Diff,Four Edge Six Edge,5faefcc22be93b11829e84df
839,2248.79999999702,shortestpath_phase,1264533,interleaved,GW/gatlinburg.png,49.0,GW/cornwall.png,GW/boulder.png,1.0,0.5641025641025641,GW/cornwall.png,Two Edge Diff,Four Edge Six Edge,5faefcc22be93b11829e84df
841,1501.10000000149,shortestpath_phase,1267042,interleaved,GW/racine.png,50.0,GW/hanover.png,GW/westpalmbeach.png,0.0,0.55,GW/hanover.png,Three Edge Diff,Two Edge Five Edge,5faefcc22be93b11829e84df
843,2427.3000000044703,shortestpath_phase,1270477,interleaved,GW/peoria.png,50.0,GW/westpalmbeach.png,GW/cornwall.png,1.0,0.5609756097560976,GW/cornwall.png,Two Edge Diff,Two Edge Four Edge,5faefcc22be93b11829e84df
845,2015.1999999955297,shortestpath_phase,1273500,interleaved,GW/racine.png,49.0,GW/boulder.png,GW/newhope.png,0.0,0.5476190476190477,GW/newhope.png,Three Edge Diff,Three Edge Six Edge,5faefcc22be93b11829e84df
847,1559.60000000149,shortestpath_phase,1276067,interleaved,GW/boulder.png,50.0,GW/peoria.png,GW/leesburg.png,1.0,0.5581395348837209,GW/leesburg.png,Three Edge Diff,Two Edge Five Edge,5faefcc22be93b11829e84df
849,2112.10000000149,shortestpath_phase,1279187,interleaved,GW/gatlinburg.png,49.0,GW/shreveport.png,GW/westpalmbeach.png,1.0,0.5681818181818182,GW/shreveport.png,Two Edge Diff,Four Edge Six Edge,5faefcc22be93b11829e84df
851,2099.70000000298,shortestpath_phase,1282293,interleaved,GW/leesburg.png,49.0,GW/gatlinburg.png,GW/boulder.png,0.0,0.5555555555555556,GW/boulder.png,Three Edge Diff,Two Edge Five Edge,5faefcc22be93b11829e84df
853,1783.2000000029802,shortestpath_phase,1285085,interleaved,GW/huntsville.png,50.0,GW/westpalmbeach.png,GW/racine.png,0.0,0.5434782608695652,GW/westpalmbeach.png,Two Edge Diff,Two Edge Four Edge,5faefcc22be93b11829e84df
855,2000.10000000149,shortestpath_phase,1288093,interleaved,GW/peoria.png,50.0,GW/boulder.png,GW/carmel.png,1.0,0.5531914893617021,GW/carmel.png,Three Edge Diff,Three Edge Six Edge,5faefcc22be93b11829e84df
857,2173.60000000149,shortestpath_phase,1291273,interleaved,GW/boulder.png,49.0,GW/shreveport.png,GW/hanover.png,1.0,0.5625,GW/shreveport.png,Four Edge Diff,Two Edge Six Edge,5faefcc22be93b11829e84df
859,2057.39999999851,shortestpath_phase,1294339,interleaved,GW/cornwall.png,49.0,GW/gatlinburg.png,GW/carmel.png,0.0,0.5510204081632653,GW/carmel.png,One Edge Diff,Three Edge Four Edge,5faefcc22be93b11829e84df
861,2150.6999999955297,shortestpath_phase,1297497,interleaved,GW/peoria.png,50.0,GW/shreveport.png,GW/boulder.png,0.0,0.54,GW/shreveport.png,Two Edge Diff,Three Edge Five Edge,5faefcc22be93b11829e84df
863,1818.4000000059605,shortestpath_phase,1300321,interleaved,GW/hanover.png,50.0,GW/gatlinburg.png,GW/huntsville.png,0.0,0.5294117647058824,GW/gatlinburg.png,Two Edge Diff,Three Edge Five Edge,5faefcc22be93b11829e84df
865,2069.10000000149,shortestpath_phase,1303397,interleaved,GW/boulder.png,50.0,GW/gatlinburg.png,GW/shreveport.png,1.0,0.5384615384615384,GW/shreveport.png,Four Edge Diff,Two Edge Six Edge,5faefcc22be93b11829e84df
867,1875.0,shortestpath_phase,1306279,interleaved,GW/hanover.png,49.0,GW/westpalmbeach.png,GW/boulder.png,1.0,0.5471698113207547,GW/westpalmbeach.png,One Edge Diff,Five Edge Six Edge,5faefcc22be93b11829e84df
869,2042.3000000044703,shortestpath_phase,1309328,interleaved,GW/boulder.png,49.0,GW/hotsprings.png,GW/newhope.png,1.0,0.5555555555555556,GW/hotsprings.png,One Edge Diff,Three Edge Four Edge,5faefcc22be93b11829e84df
871,2350.0,shortestpath_phase,1312686,interleaved,GW/westpalmbeach.png,50.0,GW/gatlinburg.png,GW/cornwall.png,1.0,0.5636363636363636,GW/cornwall.png,Four Edge Diff,Two Edge Six Edge,5faefcc22be93b11829e84df
873,1755.0,shortestpath_phase,1315450,interleaved,GW/peoria.png,49.0,GW/boulder.png,GW/gatlinburg.png,0.0,0.5535714285714286,GW/gatlinburg.png,Three Edge Diff,Two Edge Five Edge,5faefcc22be93b11829e84df
875,2352.10000000149,shortestpath_phase,1318810,interleaved,GW/westpalmbeach.png,49.0,GW/shreveport.png,GW/hanover.png,1.0,0.5614035087719298,GW/shreveport.png,Three Edge Diff,Two Edge Five Edge,5faefcc22be93b11829e84df
877,2385.0,shortestpath_phase,1322203,interleaved,GW/gatlinburg.png,50.0,GW/huntsville.png,GW/boulder.png,0.0,0.5517241379310345,GW/huntsville.png,One Edge Diff,Five Edge Six Edge,5faefcc22be93b11829e84df
879,2142.6999999955297,shortestpath_phase,1325353,interleaved,GW/boulder.png,49.0,GW/shreveport.png,GW/hotsprings.png,1.0,0.559322033898305,GW/shreveport.png,One Edge Diff,Two Edge Three Edge,5faefcc22be93b11829e84df
881,2428.70000000298,shortestpath_phase,1328789,interleaved,GW/gatlinburg.png,49.0,GW/huntsville.png,GW/westpalmbeach.png,1.0,0.5666666666666667,GW/huntsville.png,One Edge Diff,Five Edge Six Edge,5faefcc22be93b11829e84df
883,2438.10000000149,shortestpath_phase,1332236,interleaved,GW/hanover.png,49.0,GW/racine.png,GW/westpalmbeach.png,1.0,0.5737704918032787,GW/racine.png,Three Edge Diff,Two Edge Five Edge,5faefcc22be93b11829e84df
885,1272.5,shortestpath_phase,1334516,interleaved,GW/peoria.png,50.0,GW/gatlinburg.png,GW/huntsville.png,0.0,0.5645161290322581,GW/gatlinburg.png,Two Edge Diff,Two Edge Four Edge,5faefcc22be93b11829e84df
887,2004.29999999702,shortestpath_phase,1337527,interleaved,GW/westpalmbeach.png,50.0,GW/cornwall.png,GW/racine.png,0.0,0.5555555555555556,GW/cornwall.png,Three Edge Diff,Two Edge Five Edge,5faefcc22be93b11829e84df
889,1682.10000000149,shortestpath_phase,1340218,interleaved,GW/gatlinburg.png,49.0,GW/peoria.png,GW/leesburg.png,1.0,0.5625,GW/peoria.png,Three Edge Diff,Two Edge Five Edge,5faefcc22be93b11829e84df
891,2434.79999999702,shortestpath_phase,1343661,interleaved,GW/racine.png,49.0,GW/westpalmbeach.png,GW/newhope.png,0.0,0.5538461538461539,GW/newhope.png,Three Edge Diff,Three Edge Six Edge,5faefcc22be93b11829e84df
893,1950.9000000059605,shortestpath_phase,1346619,interleaved,GW/peoria.png,50.0,GW/boulder.png,GW/cornwall.png,1.0,0.5606060606060606,GW/cornwall.png,Three Edge Diff,Three Edge Six Edge,5faefcc22be93b11829e84df
895,2044.6999999955297,shortestpath_phase,1349671,interleaved,GW/boulder.png,49.0,GW/peoria.png,GW/westpalmbeach.png,0.0,0.5522388059701493,GW/westpalmbeach.png,Two Edge Diff,Three Edge Five Edge,5faefcc22be93b11829e84df
897,1874.0,shortestpath_phase,1352554,interleaved,GW/carmel.png,49.0,GW/peoria.png,GW/cornwall.png,1.0,0.5588235294117647,GW/peoria.png,One Edge Diff,Two Edge Three Edge,5faefcc22be93b11829e84df
899,1911.0,shortestpath_phase,1355470,interleaved,GW/boulder.png,49.0,GW/racine.png,GW/cornwall.png,0.0,0.5507246376811594,GW/cornwall.png,Two Edge Diff,Three Edge Five Edge,5faefcc22be93b11829e84df
901,2142.5,shortestpath_phase,1358621,interleaved,GW/gatlinburg.png,50.0,GW/boulder.png,GW/peoria.png,1.0,0.5571428571428572,GW/peoria.png,Four Edge Diff,Two Edge Six Edge,5faefcc22be93b11829e84df
903,2095.3000000044703,shortestpath_phase,1361725,interleaved,GW/boulder.png,50.0,GW/hanover.png,GW/racine.png,1.0,0.5633802816901409,GW/racine.png,One Edge Diff,Five Edge Six Edge,5faefcc22be93b11829e84df
905,2083.29999999702,shortestpath_phase,1364816,interleaved,GW/huntsville.png,49.0,GW/gatlinburg.png,GW/hotsprings.png,0.0,0.5555555555555556,GW/hotsprings.png,Three Edge Diff,Two Edge Five Edge,5faefcc22be93b11829e84df
907,2043.3000000044703,shortestpath_phase,1367868,interleaved,GW/hanover.png,49.0,GW/racine.png,GW/boulder.png,1.0,0.5616438356164384,GW/racine.png,Four Edge Diff,Two Edge Six Edge,5faefcc22be93b11829e84df
909,1956.79999999702,shortestpath_phase,1370833,interleaved,GW/boulder.png,50.0,GW/racine.png,GW/leesburg.png,1.0,0.5675675675675675,GW/leesburg.png,Three Edge Diff,Three Edge Six Edge,5faefcc22be93b11829e84df
911,2542.39999999851,shortestpath_phase,1374383,interleaved,GW/hanover.png,49.0,GW/hotsprings.png,GW/leesburg.png,1.0,0.5733333333333334,GW/hotsprings.png,One Edge Diff,Three Edge Four Edge,5faefcc22be93b11829e84df
913,2263.60000000149,shortestpath_phase,1377655,interleaved,GW/cornwall.png,50.0,GW/peoria.png,GW/boulder.png,0.0,0.5657894736842105,GW/peoria.png,One Edge Diff,Two Edge Three Edge,5faefcc22be93b11829e84df
915,1854.0,shortestpath_phase,1380518,interleaved,GW/hanover.png,50.0,GW/hotsprings.png,GW/westpalmbeach.png,0.0,0.5584415584415584,GW/hotsprings.png,Two Edge Diff,Three Edge Five Edge,5faefcc22be93b11829e84df
917,2616.29999999702,shortestpath_phase,1384142,interleaved,GW/racine.png,49.0,GW/cornwall.png,GW/boulder.png,1.0,0.5641025641025641,GW/cornwall.png,Two Edge Diff,Three Edge Five Edge,5faefcc22be93b11829e84df
919,1760.5,shortestpath_phase,1386910,interleaved,GW/peoria.png,50.0,GW/boulder.png,GW/hotsprings.png,1.0,0.569620253164557,GW/hotsprings.png,Three Edge Diff,Three Edge Six Edge,5faefcc22be93b11829e84df
921,2577.39999999851,shortestpath_phase,1390495,interleaved,GW/huntsville.png,50.0,GW/carmel.png,GW/gatlinburg.png,0.0,0.5625,GW/carmel.png,Two Edge Diff,Three Edge Five Edge,5faefcc22be93b11829e84df
923,2363.39999999851,shortestpath_phase,1393865,interleaved,GW/racine.png,49.0,GW/westpalmbeach.png,GW/hotsprings.png,0.0,0.5555555555555556,GW/hotsprings.png,Three Edge Diff,Two Edge Five Edge,5faefcc22be93b11829e84df
925,1900.39999999851,shortestpath_phase,1396773,interleaved,GW/hanover.png,50.0,GW/boulder.png,GW/shreveport.png,1.0,0.5609756097560976,GW/shreveport.png,Two Edge Diff,Four Edge Six Edge,5faefcc22be93b11829e84df
927,2408.60000000149,shortestpath_phase,1400190,interleaved,GW/cornwall.png,49.0,GW/huntsville.png,GW/boulder.png,1.0,0.5662650602409639,GW/huntsville.png,One Edge Diff,Two Edge Three Edge,5faefcc22be93b11829e84df
929,2281.79999999702,shortestpath_phase,1403478,interleaved,GW/hanover.png,49.0,GW/newhope.png,GW/boulder.png,1.0,0.5714285714285714,GW/newhope.png,Four Edge Diff,Two Edge Six Edge,5faefcc22be93b11829e84df
1743,3376.0999999940395,shortestpath_phase,1194563,interleaved,GW/racine.png,49.0,GW/hotsprings.png,GW/huntsville.png,1.0,1.0,GW/hotsprings.png,Two Edge Diff,Three Edge Five Edge,5b09f4f1d282ff00015b536d
1745,1526.0,shortestpath_phase,1197094,interleaved,GW/westpalmbeach.png,50.0,GW/racine.png,GW/peoria.png,1.0,1.0,GW/peoria.png,Four Edge Diff,Two Edge Six Edge,5b09f4f1d282ff00015b536d
1747,1441.2999999821186,shortestpath_phase,1199539,interleaved,GW/hotsprings.png,49.0,GW/peoria.png,GW/leesburg.png,0.0,0.6666666666666666,GW/leesburg.png,One Edge Diff,Two Edge Three Edge,5b09f4f1d282ff00015b536d
1749,1311.4000000059605,shortestpath_phase,1201855,interleaved,GW/hanover.png,49.0,GW/shreveport.png,GW/cornwall.png,1.0,0.75,GW/shreveport.png,One Edge Diff,Five Edge Six Edge,5b09f4f1d282ff00015b536d
1751,854.0,shortestpath_phase,1203713,interleaved,GW/racine.png,50.0,GW/huntsville.png,GW/leesburg.png,1.0,0.8,GW/leesburg.png,One Edge Diff,Four Edge Five Edge,5b09f4f1d282ff00015b536d
1753,825.5,shortestpath_phase,1205542,interleaved,GW/newhope.png,49.0,GW/hanover.png,GW/shreveport.png,0.0,0.6666666666666666,GW/shreveport.png,One Edge Diff,Two Edge Three Edge,5b09f4f1d282ff00015b536d
1755,781.3000000119209,shortestpath_phase,1207327,interleaved,GW/huntsville.png,50.0,GW/racine.png,GW/hanover.png,1.0,0.7142857142857143,GW/hanover.png,Three Edge Diff,Two Edge Five Edge,5b09f4f1d282ff00015b536d
1757,1227.5,shortestpath_phase,1209559,interleaved,GW/shreveport.png,49.0,GW/leesburg.png,GW/westpalmbeach.png,1.0,0.75,GW/leesburg.png,Two Edge Diff,Three Edge Five Edge,5b09f4f1d282ff00015b536d
1759,827.3999999761581,shortestpath_phase,1211390,interleaved,GW/cornwall.png,49.0,GW/peoria.png,GW/boulder.png,0.0,0.6666666666666666,GW/boulder.png,Two Edge Diff,Three Edge Five Edge,5b09f4f1d282ff00015b536d
1761,908.5999999940396,shortestpath_phase,1213302,interleaved,GW/shreveport.png,50.0,GW/hanover.png,GW/huntsville.png,1.0,0.7,GW/huntsville.png,One Edge Diff,Four Edge Five Edge,5b09f4f1d282ff00015b536d
1763,1090.9000000059605,shortestpath_phase,1215397,interleaved,GW/gatlinburg.png,49.0,GW/westpalmbeach.png,GW/carmel.png,0.0,0.6363636363636364,GW/carmel.png,Three Edge Diff,Two Edge Five Edge,5b09f4f1d282ff00015b536d
1765,873.0,shortestpath_phase,1217275,interleaved,GW/shreveport.png,50.0,GW/hanover.png,GW/boulder.png,1.0,0.6666666666666666,GW/boulder.png,Three Edge Diff,Three Edge Six Edge,5b09f4f1d282ff00015b536d
1767,905.3000000119208,shortestpath_phase,1219184,interleaved,GW/cornwall.png,50.0,GW/hanover.png,GW/huntsville.png,1.0,0.6923076923076923,GW/huntsville.png,One Edge Diff,Five Edge Six Edge,5b09f4f1d282ff00015b536d
1769,590.5,shortestpath_phase,1220778,interleaved,GW/gatlinburg.png,49.0,GW/huntsville.png,GW/peoria.png,0.0,0.6428571428571429,GW/peoria.png,One Edge Diff,Three Edge Four Edge,5b09f4f1d282ff00015b536d
1771,413.199999988079,shortestpath_phase,1222195,interleaved,GW/huntsville.png,49.0,GW/newhope.png,GW/cornwall.png,1.0,0.6666666666666666,GW/newhope.png,Three Edge Diff,Three Edge Six Edge,5b09f4f1d282ff00015b536d
1773,395.7999999821186,shortestpath_phase,1223594,interleaved,GW/hanover.png,50.0,GW/boulder.png,GW/shreveport.png,0.0,0.625,GW/boulder.png,Two Edge Diff,Three Edge Five Edge,5b09f4f1d282ff00015b536d
1775,351.0,shortestpath_phase,1224948,interleaved,GW/racine.png,50.0,GW/westpalmbeach.png,GW/huntsville.png,1.0,0.6470588235294118,GW/huntsville.png,One Edge Diff,Five Edge Six Edge,5b09f4f1d282ff00015b536d
1777,418.10000002384186,shortestpath_phase,1226371,interleaved,GW/cornwall.png,49.0,GW/peoria.png,GW/carmel.png,0.0,0.6111111111111112,GW/carmel.png,One Edge Diff,Four Edge Five Edge,5b09f4f1d282ff00015b536d
1779,402.90000000596046,shortestpath_phase,1227778,interleaved,GW/hanover.png,49.0,GW/racine.png,GW/gatlinburg.png,0.0,0.5789473684210527,GW/gatlinburg.png,One Edge Diff,Four Edge Five Edge,5b09f4f1d282ff00015b536d
1781,484.0,shortestpath_phase,1229266,interleaved,GW/boulder.png,50.0,GW/leesburg.png,GW/hanover.png,0.0,0.55,GW/leesburg.png,One Edge Diff,Two Edge Three Edge,5b09f4f1d282ff00015b536d
1783,523.6999999880791,shortestpath_phase,1230794,interleaved,GW/cornwall.png,50.0,GW/gatlinburg.png,GW/westpalmbeach.png,0.0,0.5238095238095238,GW/gatlinburg.png,Four Edge Diff,Two Edge Six Edge,5b09f4f1d282ff00015b536d
1785,680.8000000119209,shortestpath_phase,1232479,interleaved,GW/racine.png,49.0,GW/boulder.png,GW/peoria.png,1.0,0.5454545454545454,GW/boulder.png,Two Edge Diff,Two Edge Four Edge,5b09f4f1d282ff00015b536d
1787,488.40000000596046,shortestpath_phase,1233973,interleaved,GW/hotsprings.png,49.0,GW/hanover.png,GW/leesburg.png,0.0,0.5217391304347826,GW/leesburg.png,Two Edge Diff,Two Edge Four Edge,5b09f4f1d282ff00015b536d
1789,563.6000000238419,shortestpath_phase,1235541,interleaved,GW/racine.png,50.0,GW/huntsville.png,GW/shreveport.png,1.0,0.5416666666666666,GW/shreveport.png,Three Edge Diff,Three Edge Six Edge,5b09f4f1d282ff00015b536d
1791,531.6000000238419,shortestpath_phase,1237075,interleaved,GW/gatlinburg.png,50.0,GW/carmel.png,GW/westpalmbeach.png,0.0,0.52,GW/carmel.png,Three Edge Diff,Three Edge Six Edge,5b09f4f1d282ff00015b536d
1793,642.3999999761581,shortestpath_phase,1238721,interleaved,GW/shreveport.png,49.0,GW/boulder.png,GW/huntsville.png,1.0,0.5384615384615384,GW/boulder.png,Two Edge Diff,Two Edge Four Edge,5b09f4f1d282ff00015b536d
1795,821.3000000119209,shortestpath_phase,1240546,interleaved,GW/cornwall.png,49.0,GW/hotsprings.png,GW/westpalmbeach.png,1.0,0.5555555555555556,GW/hotsprings.png,Four Edge Diff,Two Edge Six Edge,5b09f4f1d282ff00015b536d
1797,798.5,shortestpath_phase,1242349,interleaved,GW/racine.png,49.0,GW/shreveport.png,GW/hanover.png,1.0,0.5714285714285714,GW/shreveport.png,Three Edge Diff,Two Edge Five Edge,5b09f4f1d282ff00015b536d
1799,1058.699999988079,shortestpath_phase,1244411,interleaved,GW/hanover.png,49.0,GW/huntsville.png,GW/racine.png,1.0,0.5862068965517241,GW/huntsville.png,Three Edge Diff,Three Edge Six Edge,5b09f4f1d282ff00015b536d
1801,1814.199999988079,shortestpath_phase,1247229,interleaved,GW/shreveport.png,50.0,GW/newhope.png,GW/hanover.png,0.0,0.5666666666666667,GW/newhope.png,Three Edge Diff,Three Edge Six Edge,5b09f4f1d282ff00015b536d
1803,899.5,shortestpath_phase,1249133,interleaved,GW/boulder.png,49.0,GW/racine.png,GW/hanover.png,1.0,0.5806451612903226,GW/racine.png,One Edge Diff,Two Edge Three Edge,5b09f4f1d282ff00015b536d
1805,1483.600000023842,shortestpath_phase,1251620,interleaved,GW/westpalmbeach.png,49.0,GW/cornwall.png,GW/peoria.png,0.0,0.5625,GW/peoria.png,Four Edge Diff,Two Edge Six Edge,5b09f4f1d282ff00015b536d
1807,1753.5,shortestpath_phase,1254378,interleaved,GW/racine.png,49.0,GW/newhope.png,GW/huntsville.png,1.0,0.5757575757575758,GW/newhope.png,Two Edge Diff,Three Edge Five Edge,5b09f4f1d282ff00015b536d
