rt,trial_type,stimulus,key_press,accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,stimulus_short,stimulus_far,partid,age
2147.0999999996275,directmemory_phase,GW/dustpan.jpg,50.0,0.0,GW/camera.jpg,GW/snail.jpg,GW/soldier.jpg,GW/soldier.jpg,GW/snail.jpg,GW/camera.jpg,5bcc60b95c2b810001dc68e2,young
2636.199999999255,directmemory_phase,GW/camera.jpg,49.0,0.0,GW/barrel.jpg,GW/basket.jpg,GW/paint.jpg,GW/basket.jpg,GW/barrel.jpg,GW/paint.jpg,5bcc60b95c2b810001dc68e2,young
2580.2000000011176,directmemory_phase,GW/soldier.jpg,49.0,1.0,GW/dustpan.jpg,GW/basket.jpg,GW/gong.jpg,GW/dustpan.jpg,GW/gong.jpg,GW/basket.jpg,5bcc60b95c2b810001dc68e2,young
2668.60000000149,directmemory_phase,GW/hat.jpg,50.0,0.0,GW/gong.jpg,GW/camera.jpg,GW/soldier.jpg,GW/gong.jpg,GW/soldier.jpg,GW/camera.jpg,5bcc60b95c2b810001dc68e2,young
1851.0,directmemory_phase,GW/teeth.jpg,50.0,1.0,GW/snail.jpg,GW/dustpan.jpg,GW/jukebox.jpg,GW/dustpan.jpg,GW/snail.jpg,GW/jukebox.jpg,5bcc60b95c2b810001dc68e2,young
1023.0999999996276,directmemory_phase,GW/jukebox.jpg,50.0,1.0,GW/dustpan.jpg,GW/basket.jpg,GW/soldier.jpg,GW/basket.jpg,GW/dustpan.jpg,GW/soldier.jpg,5bcc60b95c2b810001dc68e2,young
2357.0,directmemory_phase,GW/dustpan.jpg,49.0,0.0,GW/barrel.jpg,GW/globe.jpg,GW/hat.jpg,GW/hat.jpg,GW/globe.jpg,GW/barrel.jpg,5bcc60b95c2b810001dc68e2,young
2528.4000000003725,directmemory_phase,GW/globe.jpg,51.0,0.0,GW/teeth.jpg,GW/snail.jpg,GW/dustpan.jpg,GW/teeth.jpg,GW/dustpan.jpg,GW/snail.jpg,5bcc60b95c2b810001dc68e2,young
1733.9000000003723,directmemory_phase,GW/hat.jpg,51.0,0.0,GW/jukebox.jpg,GW/wheelchair.jpg,GW/snail.jpg,GW/jukebox.jpg,GW/snail.jpg,GW/wheelchair.jpg,5bcc60b95c2b810001dc68e2,young
1773.10000000149,directmemory_phase,GW/basket.jpg,50.0,0.0,GW/gong.jpg,GW/snail.jpg,GW/camera.jpg,GW/camera.jpg,GW/snail.jpg,GW/gong.jpg,5bcc60b95c2b810001dc68e2,young
747.3000000007451,directmemory_phase,GW/snail.jpg,50.0,1.0,GW/basket.jpg,GW/jukebox.jpg,GW/camera.jpg,GW/jukebox.jpg,GW/basket.jpg,GW/camera.jpg,5bcc60b95c2b810001dc68e2,young
908.8000000007452,directmemory_phase,GW/barrel.jpg,50.0,0.0,GW/basket.jpg,GW/hat.jpg,GW/snail.jpg,GW/basket.jpg,GW/snail.jpg,GW/hat.jpg,5bcc60b95c2b810001dc68e2,young
1463.7999999988824,directmemory_phase,,50.0,1.0,,,,,,,5bcc60b95c2b810001dc68e2,young
1568.2999999988824,directmemory_phase,,49.0,1.0,,,,,,,5bcc60b95c2b810001dc68e2,young
2481.2999999523163,directmemory_phase,GW/gong.jpg,50.0,1.0,GW/barrel.jpg,GW/dustpan.jpg,GW/camera.jpg,GW/dustpan.jpg,GW/barrel.jpg,GW/camera.jpg,6550de88683355a74699844c,young
3829.0,directmemory_phase,GW/hat.jpg,51.0,1.0,GW/soldier.jpg,GW/jukebox.jpg,GW/teeth.jpg,GW/teeth.jpg,GW/jukebox.jpg,GW/soldier.jpg,6550de88683355a74699844c,young
1501.4000000953674,directmemory_phase,GW/soldier.jpg,49.0,1.0,GW/wheelchair.jpg,GW/hat.jpg,GW/snail.jpg,GW/wheelchair.jpg,GW/snail.jpg,GW/hat.jpg,6550de88683355a74699844c,young
3045.399999976158,directmemory_phase,GW/dustpan.jpg,49.0,1.0,GW/hat.jpg,GW/snail.jpg,GW/barrel.jpg,GW/hat.jpg,GW/barrel.jpg,GW/snail.jpg,6550de88683355a74699844c,young
2525.1999999284744,directmemory_phase,GW/snail.jpg,50.0,1.0,GW/paint.jpg,GW/barrel.jpg,GW/dustpan.jpg,GW/barrel.jpg,GW/paint.jpg,GW/dustpan.jpg,6550de88683355a74699844c,young
3211.899999976158,directmemory_phase,GW/gong.jpg,49.0,1.0,GW/hat.jpg,GW/snail.jpg,GW/globe.jpg,GW/hat.jpg,GW/globe.jpg,GW/snail.jpg,6550de88683355a74699844c,young
1588.100000023842,directmemory_phase,GW/globe.jpg,50.0,1.0,GW/hat.jpg,GW/dustpan.jpg,GW/paint.jpg,GW/dustpan.jpg,GW/hat.jpg,GW/paint.jpg,6550de88683355a74699844c,young
2758.5,directmemory_phase,GW/snail.jpg,49.0,0.0,GW/hat.jpg,GW/wheelchair.jpg,GW/dustpan.jpg,GW/wheelchair.jpg,GW/hat.jpg,GW/dustpan.jpg,6550de88683355a74699844c,young
1223.100000023842,directmemory_phase,GW/basket.jpg,49.0,1.0,GW/camera.jpg,GW/jukebox.jpg,GW/soldier.jpg,GW/camera.jpg,GW/soldier.jpg,GW/jukebox.jpg,6550de88683355a74699844c,young
2238.7999999523163,directmemory_phase,GW/barrel.jpg,50.0,0.0,GW/camera.jpg,GW/teeth.jpg,GW/snail.jpg,GW/snail.jpg,GW/teeth.jpg,GW/camera.jpg,6550de88683355a74699844c,young
3820.700000047684,directmemory_phase,GW/hat.jpg,51.0,1.0,GW/basket.jpg,GW/paint.jpg,GW/dustpan.jpg,GW/dustpan.jpg,GW/paint.jpg,GW/basket.jpg,6550de88683355a74699844c,young
3097.6999999284744,directmemory_phase,GW/basket.jpg,51.0,0.0,GW/teeth.jpg,GW/wheelchair.jpg,GW/hat.jpg,GW/wheelchair.jpg,GW/teeth.jpg,GW/hat.jpg,6550de88683355a74699844c,young
1388.7000000476835,directmemory_phase,GW/paint.jpg,49.0,1.0,GW/barrel.jpg,GW/soldier.jpg,GW/wheelchair.jpg,GW/barrel.jpg,GW/wheelchair.jpg,GW/soldier.jpg,6550de88683355a74699844c,young
1144.0,directmemory_phase,GW/wheelchair.jpg,51.0,1.0,GW/teeth.jpg,GW/camera.jpg,GW/soldier.jpg,GW/soldier.jpg,GW/camera.jpg,GW/teeth.jpg,6550de88683355a74699844c,young
1081.0,directmemory_phase,GW/dustpan.jpg,49.0,1.0,GW/globe.jpg,GW/snail.jpg,GW/teeth.jpg,GW/globe.jpg,GW/teeth.jpg,GW/snail.jpg,6550de88683355a74699844c,young
2929.7000000476837,directmemory_phase,GW/wheelchair.jpg,49.0,1.0,GW/snail.jpg,GW/hat.jpg,GW/camera.jpg,GW/snail.jpg,GW/camera.jpg,GW/hat.jpg,6550de88683355a74699844c,young
1286.3000000715256,directmemory_phase,GW/paint.jpg,51.0,1.0,GW/globe.jpg,GW/camera.jpg,GW/basket.jpg,GW/basket.jpg,GW/camera.jpg,GW/globe.jpg,6550de88683355a74699844c,young
2472.600000023842,directmemory_phase,GW/gong.jpg,49.0,1.0,GW/teeth.jpg,GW/snail.jpg,GW/barrel.jpg,GW/teeth.jpg,GW/barrel.jpg,GW/snail.jpg,6550de88683355a74699844c,young
1384.2999999523165,directmemory_phase,GW/barrel.jpg,49.0,1.0,GW/paint.jpg,GW/jukebox.jpg,GW/gong.jpg,GW/paint.jpg,GW/gong.jpg,GW/jukebox.jpg,6550de88683355a74699844c,young
2050.2000000476837,directmemory_phase,GW/jukebox.jpg,49.0,1.0,GW/gong.jpg,GW/paint.jpg,GW/hat.jpg,GW/gong.jpg,GW/hat.jpg,GW/paint.jpg,6550de88683355a74699844c,young
1342.2999999523165,directmemory_phase,GW/basket.jpg,51.0,1.0,GW/hat.jpg,GW/soldier.jpg,GW/paint.jpg,GW/paint.jpg,GW/soldier.jpg,GW/hat.jpg,6550de88683355a74699844c,young
3399.8000000715256,directmemory_phase,GW/barrel.jpg,51.0,0.0,GW/hat.jpg,GW/globe.jpg,GW/dustpan.jpg,GW/hat.jpg,GW/dustpan.jpg,GW/globe.jpg,6550de88683355a74699844c,young
3498.899999976158,directmemory_phase,GW/teeth.jpg,51.0,1.0,GW/snail.jpg,GW/jukebox.jpg,GW/gong.jpg,GW/gong.jpg,GW/jukebox.jpg,GW/snail.jpg,6550de88683355a74699844c,young
1234.5,directmemory_phase,GW/hat.jpg,51.0,1.0,GW/basket.jpg,GW/globe.jpg,GW/barrel.jpg,GW/barrel.jpg,GW/globe.jpg,GW/basket.jpg,6550de88683355a74699844c,young
2204.6999999284744,directmemory_phase,GW/wheelchair.jpg,49.0,0.0,GW/teeth.jpg,GW/camera.jpg,GW/basket.jpg,GW/basket.jpg,GW/camera.jpg,GW/teeth.jpg,6550de88683355a74699844c,young
1586.600000023842,directmemory_phase,GW/paint.jpg,49.0,0.0,GW/dustpan.jpg,GW/wheelchair.jpg,GW/teeth.jpg,GW/teeth.jpg,GW/wheelchair.jpg,GW/dustpan.jpg,6550de88683355a74699844c,young
4238.700000047684,directmemory_phase,GW/gong.jpg,51.0,0.0,GW/paint.jpg,GW/jukebox.jpg,GW/wheelchair.jpg,GW/jukebox.jpg,GW/paint.jpg,GW/wheelchair.jpg,6550de88683355a74699844c,young
2163.399999976158,directmemory_phase,GW/teeth.jpg,49.0,1.0,GW/paint.jpg,GW/soldier.jpg,GW/barrel.jpg,GW/paint.jpg,GW/barrel.jpg,GW/soldier.jpg,6550de88683355a74699844c,young
2688.100000023842,directmemory_phase,GW/hat.jpg,49.0,1.0,GW/gong.jpg,GW/camera.jpg,GW/globe.jpg,GW/gong.jpg,GW/globe.jpg,GW/camera.jpg,6550de88683355a74699844c,young
1345.100000023842,directmemory_phase,GW/camera.jpg,51.0,1.0,GW/hat.jpg,GW/wheelchair.jpg,GW/basket.jpg,GW/basket.jpg,GW/wheelchair.jpg,GW/hat.jpg,6550de88683355a74699844c,young
1443.7999999523165,directmemory_phase,GW/teeth.jpg,50.0,0.0,GW/hat.jpg,GW/soldier.jpg,GW/basket.jpg,GW/hat.jpg,GW/basket.jpg,GW/soldier.jpg,6550de88683355a74699844c,young
1735.4000000953674,directmemory_phase,GW/dustpan.jpg,49.0,1.0,GW/gong.jpg,GW/snail.jpg,GW/jukebox.jpg,GW/gong.jpg,GW/jukebox.jpg,GW/snail.jpg,6550de88683355a74699844c,young
,directmemory_phase,GW/hat.jpg,,0.0,GW/jukebox.jpg,GW/teeth.jpg,GW/wheelchair.jpg,GW/jukebox.jpg,GW/wheelchair.jpg,GW/teeth.jpg,67e2f86dfcb60829d2e451d3,old
,directmemory_phase,GW/globe.jpg,,0.0,GW/soldier.jpg,GW/hat.jpg,GW/barrel.jpg,GW/barrel.jpg,GW/hat.jpg,GW/soldier.jpg,67e2f86dfcb60829d2e451d3,old
1910.2999999523165,directmemory_phase,GW/dustpan.jpg,49.0,0.0,GW/jukebox.jpg,GW/hat.jpg,GW/wheelchair.jpg,GW/hat.jpg,GW/jukebox.jpg,GW/wheelchair.jpg,67e2f86dfcb60829d2e451d3,old
3558.5,directmemory_phase,GW/wheelchair.jpg,49.0,1.0,GW/barrel.jpg,GW/teeth.jpg,GW/paint.jpg,GW/barrel.jpg,GW/paint.jpg,GW/teeth.jpg,67e2f86dfcb60829d2e451d3,old
2111.100000023842,directmemory_phase,GW/snail.jpg,49.0,1.0,GW/dustpan.jpg,GW/wheelchair.jpg,GW/jukebox.jpg,GW/dustpan.jpg,GW/jukebox.jpg,GW/wheelchair.jpg,67e2f86dfcb60829d2e451d3,old
1887.7000000476835,directmemory_phase,GW/camera.jpg,49.0,1.0,GW/gong.jpg,GW/hat.jpg,GW/jukebox.jpg,GW/gong.jpg,GW/jukebox.jpg,GW/hat.jpg,67e2f86dfcb60829d2e451d3,old
1634.2999999523165,directmemory_phase,GW/dustpan.jpg,50.0,1.0,GW/jukebox.jpg,GW/basket.jpg,GW/camera.jpg,GW/basket.jpg,GW/jukebox.jpg,GW/camera.jpg,67e2f86dfcb60829d2e451d3,old
3005.1999999284744,directmemory_phase,GW/jukebox.jpg,50.0,0.0,GW/wheelchair.jpg,GW/paint.jpg,GW/camera.jpg,GW/wheelchair.jpg,GW/camera.jpg,GW/paint.jpg,67e2f86dfcb60829d2e451d3,old
1955.899999976158,directmemory_phase,GW/soldier.jpg,50.0,0.0,GW/gong.jpg,GW/snail.jpg,GW/barrel.jpg,GW/gong.jpg,GW/barrel.jpg,GW/snail.jpg,67e2f86dfcb60829d2e451d3,old
2715.100000023842,directmemory_phase,GW/barrel.jpg,51.0,1.0,GW/teeth.jpg,GW/jukebox.jpg,GW/globe.jpg,GW/globe.jpg,GW/jukebox.jpg,GW/teeth.jpg,67e2f86dfcb60829d2e451d3,old
2040.600000023842,directmemory_phase,GW/paint.jpg,50.0,0.0,GW/hat.jpg,GW/gong.jpg,GW/camera.jpg,GW/camera.jpg,GW/gong.jpg,GW/hat.jpg,67e2f86dfcb60829d2e451d3,old
1081.899999976158,directmemory_phase,GW/gong.jpg,51.0,0.0,GW/globe.jpg,GW/barrel.jpg,GW/snail.jpg,GW/barrel.jpg,GW/globe.jpg,GW/snail.jpg,67e2f86dfcb60829d2e451d3,old
1597.9000000953674,directmemory_phase,GW/jukebox.jpg,49.0,0.0,GW/soldier.jpg,GW/dustpan.jpg,GW/globe.jpg,GW/globe.jpg,GW/dustpan.jpg,GW/soldier.jpg,67e2f86dfcb60829d2e451d3,old
2668.399999976158,directmemory_phase,GW/gong.jpg,51.0,0.0,GW/camera.jpg,GW/dustpan.jpg,GW/paint.jpg,GW/camera.jpg,GW/paint.jpg,GW/dustpan.jpg,67e2f86dfcb60829d2e451d3,old
1247.2999999523165,directmemory_phase,GW/barrel.jpg,50.0,0.0,GW/teeth.jpg,GW/jukebox.jpg,GW/wheelchair.jpg,GW/wheelchair.jpg,GW/jukebox.jpg,GW/teeth.jpg,67e2f86dfcb60829d2e451d3,old
1863.2000000476835,directmemory_phase,GW/dustpan.jpg,50.0,0.0,GW/wheelchair.jpg,GW/globe.jpg,GW/snail.jpg,GW/snail.jpg,GW/globe.jpg,GW/wheelchair.jpg,67e2f86dfcb60829d2e451d3,old
1557.600000023842,directmemory_phase,GW/wheelchair.jpg,51.0,1.0,GW/basket.jpg,GW/paint.jpg,GW/camera.jpg,GW/camera.jpg,GW/paint.jpg,GW/basket.jpg,67e2f86dfcb60829d2e451d3,old
1864.100000023842,directmemory_phase,GW/globe.jpg,51.0,0.0,GW/snail.jpg,GW/paint.jpg,GW/dustpan.jpg,GW/snail.jpg,GW/dustpan.jpg,GW/paint.jpg,67e2f86dfcb60829d2e451d3,old
2140.7000000476837,directmemory_phase,GW/gong.jpg,49.0,0.0,GW/hat.jpg,GW/globe.jpg,GW/wheelchair.jpg,GW/wheelchair.jpg,GW/globe.jpg,GW/hat.jpg,67e2f86dfcb60829d2e451d3,old
2071.0,directmemory_phase,GW/jukebox.jpg,51.0,1.0,GW/paint.jpg,GW/barrel.jpg,GW/hat.jpg,GW/hat.jpg,GW/barrel.jpg,GW/paint.jpg,67e2f86dfcb60829d2e451d3,old
1477.2000000476835,directmemory_phase,GW/camera.jpg,51.0,1.0,GW/dustpan.jpg,GW/barrel.jpg,GW/wheelchair.jpg,GW/wheelchair.jpg,GW/barrel.jpg,GW/dustpan.jpg,67e2f86dfcb60829d2e451d3,old
2141.7000000476837,directmemory_phase,GW/snail.jpg,50.0,1.0,GW/basket.jpg,GW/teeth.jpg,GW/gong.jpg,GW/teeth.jpg,GW/basket.jpg,GW/gong.jpg,67e2f86dfcb60829d2e451d3,old
2284.399999976158,directmemory_phase,GW/camera.jpg,50.0,1.0,GW/barrel.jpg,GW/paint.jpg,GW/globe.jpg,GW/paint.jpg,GW/barrel.jpg,GW/globe.jpg,67e2f86dfcb60829d2e451d3,old
2459.600000023842,directmemory_phase,GW/wheelchair.jpg,51.0,1.0,GW/snail.jpg,GW/paint.jpg,GW/jukebox.jpg,GW/jukebox.jpg,GW/paint.jpg,GW/snail.jpg,67e2f86dfcb60829d2e451d3,old
1789.2000000476835,directmemory_phase,GW/teeth.jpg,50.0,0.0,GW/snail.jpg,GW/jukebox.jpg,GW/dustpan.jpg,GW/snail.jpg,GW/dustpan.jpg,GW/jukebox.jpg,67e2f86dfcb60829d2e451d3,old
2224.399999976158,directmemory_phase,GW/hat.jpg,49.0,1.0,GW/dustpan.jpg,GW/camera.jpg,GW/wheelchair.jpg,GW/dustpan.jpg,GW/wheelchair.jpg,GW/camera.jpg,67e2f86dfcb60829d2e451d3,old
1527.5,directmemory_phase,GW/snail.jpg,50.0,0.0,GW/camera.jpg,GW/barrel.jpg,GW/globe.jpg,GW/globe.jpg,GW/barrel.jpg,GW/camera.jpg,67e2f86dfcb60829d2e451d3,old
1712.2000000476835,directmemory_phase,GW/basket.jpg,51.0,0.0,GW/dustpan.jpg,GW/jukebox.jpg,GW/hat.jpg,GW/dustpan.jpg,GW/hat.jpg,GW/jukebox.jpg,67e2f86dfcb60829d2e451d3,old
1061.5,directmemory_phase,GW/gong.jpg,50.0,0.0,GW/snail.jpg,GW/paint.jpg,GW/soldier.jpg,GW/soldier.jpg,GW/paint.jpg,GW/snail.jpg,67e2f86dfcb60829d2e451d3,old
1207.1999999284744,directmemory_phase,GW/globe.jpg,51.0,0.0,GW/jukebox.jpg,GW/camera.jpg,GW/dustpan.jpg,GW/jukebox.jpg,GW/dustpan.jpg,GW/camera.jpg,67e2f86dfcb60829d2e451d3,old
1526.5,directmemory_phase,GW/barrel.jpg,50.0,0.0,GW/paint.jpg,GW/jukebox.jpg,GW/gong.jpg,GW/gong.jpg,GW/jukebox.jpg,GW/paint.jpg,67e2f86dfcb60829d2e451d3,old
,directmemory_phase,,,0.0,,,,,,,67e2f86dfcb60829d2e451d3,old
2279.0,directmemory_phase,GW/camera.jpg,51.0,1.0,GW/soldier.jpg,GW/dustpan.jpg,GW/globe.jpg,GW/globe.jpg,GW/dustpan.jpg,GW/soldier.jpg,6526f601bedbae17738408b1,old
1594.199999988079,directmemory_phase,GW/teeth.jpg,51.0,1.0,GW/camera.jpg,GW/jukebox.jpg,GW/hat.jpg,GW/hat.jpg,GW/jukebox.jpg,GW/camera.jpg,6526f601bedbae17738408b1,old
2074.5,directmemory_phase,GW/barrel.jpg,50.0,1.0,GW/camera.jpg,GW/globe.jpg,GW/wheelchair.jpg,GW/globe.jpg,GW/camera.jpg,GW/wheelchair.jpg,6526f601bedbae17738408b1,old
1088.0,directmemory_phase,GW/soldier.jpg,51.0,1.0,GW/camera.jpg,GW/barrel.jpg,GW/hat.jpg,GW/hat.jpg,GW/barrel.jpg,GW/camera.jpg,6526f601bedbae17738408b1,old
2446.400000035763,directmemory_phase,GW/globe.jpg,50.0,1.0,GW/jukebox.jpg,GW/barrel.jpg,GW/paint.jpg,GW/barrel.jpg,GW/jukebox.jpg,GW/paint.jpg,6526f601bedbae17738408b1,old
1411.100000023842,directmemory_phase,GW/basket.jpg,50.0,1.0,GW/camera.jpg,GW/dustpan.jpg,GW/teeth.jpg,GW/dustpan.jpg,GW/camera.jpg,GW/teeth.jpg,6526f601bedbae17738408b1,old
2113.199999988079,directmemory_phase,GW/camera.jpg,51.0,0.0,GW/jukebox.jpg,GW/teeth.jpg,GW/hat.jpg,GW/jukebox.jpg,GW/hat.jpg,GW/teeth.jpg,6526f601bedbae17738408b1,old
1062.100000023842,directmemory_phase,GW/dustpan.jpg,51.0,1.0,GW/wheelchair.jpg,GW/camera.jpg,GW/basket.jpg,GW/basket.jpg,GW/camera.jpg,GW/wheelchair.jpg,6526f601bedbae17738408b1,old
2147.399999976158,directmemory_phase,GW/teeth.jpg,51.0,1.0,GW/dustpan.jpg,GW/jukebox.jpg,GW/barrel.jpg,GW/barrel.jpg,GW/jukebox.jpg,GW/dustpan.jpg,6526f601bedbae17738408b1,old
1772.199999988079,directmemory_phase,GW/basket.jpg,51.0,1.0,GW/barrel.jpg,GW/camera.jpg,GW/snail.jpg,GW/snail.jpg,GW/camera.jpg,GW/barrel.jpg,6526f601bedbae17738408b1,old
2140.699999988079,directmemory_phase,GW/jukebox.jpg,51.0,0.0,GW/dustpan.jpg,GW/gong.jpg,GW/teeth.jpg,GW/dustpan.jpg,GW/teeth.jpg,GW/gong.jpg,6526f601bedbae17738408b1,old
1094.5,directmemory_phase,GW/snail.jpg,51.0,1.0,GW/teeth.jpg,GW/globe.jpg,GW/basket.jpg,GW/basket.jpg,GW/globe.jpg,GW/teeth.jpg,6526f601bedbae17738408b1,old
1810.399999976158,directmemory_phase,GW/globe.jpg,51.0,1.0,GW/basket.jpg,GW/snail.jpg,GW/hat.jpg,GW/hat.jpg,GW/snail.jpg,GW/basket.jpg,6526f601bedbae17738408b1,old
1230.899999976158,directmemory_phase,GW/snail.jpg,49.0,1.0,GW/wheelchair.jpg,GW/soldier.jpg,GW/gong.jpg,GW/wheelchair.jpg,GW/gong.jpg,GW/soldier.jpg,6526f601bedbae17738408b1,old
2430.399999976158,directmemory_phase,GW/globe.jpg,49.0,0.0,GW/soldier.jpg,GW/camera.jpg,GW/dustpan.jpg,GW/camera.jpg,GW/soldier.jpg,GW/dustpan.jpg,6526f601bedbae17738408b1,old
1831.199999988079,directmemory_phase,GW/hat.jpg,50.0,1.0,GW/jukebox.jpg,GW/soldier.jpg,GW/wheelchair.jpg,GW/soldier.jpg,GW/jukebox.jpg,GW/wheelchair.jpg,6526f601bedbae17738408b1,old
1352.899999976158,directmemory_phase,GW/barrel.jpg,50.0,1.0,GW/dustpan.jpg,GW/jukebox.jpg,GW/wheelchair.jpg,GW/jukebox.jpg,GW/dustpan.jpg,GW/wheelchair.jpg,6526f601bedbae17738408b1,old
1220.0,directmemory_phase,GW/teeth.jpg,51.0,1.0,GW/dustpan.jpg,GW/soldier.jpg,GW/paint.jpg,GW/paint.jpg,GW/soldier.jpg,GW/dustpan.jpg,6526f601bedbae17738408b1,old
1180.899999976158,directmemory_phase,GW/wheelchair.jpg,50.0,1.0,GW/camera.jpg,GW/snail.jpg,GW/gong.jpg,GW/snail.jpg,GW/camera.jpg,GW/gong.jpg,6526f601bedbae17738408b1,old
937.2000000476836,directmemory_phase,GW/paint.jpg,51.0,1.0,GW/dustpan.jpg,GW/barrel.jpg,GW/teeth.jpg,GW/teeth.jpg,GW/barrel.jpg,GW/dustpan.jpg,6526f601bedbae17738408b1,old
2261.400000035763,directmemory_phase,GW/camera.jpg,51.0,1.0,GW/gong.jpg,GW/wheelchair.jpg,GW/snail.jpg,GW/snail.jpg,GW/wheelchair.jpg,GW/gong.jpg,6526f601bedbae17738408b1,old
2274.899999976158,directmemory_phase,GW/hat.jpg,50.0,1.0,GW/jukebox.jpg,GW/teeth.jpg,GW/snail.jpg,GW/teeth.jpg,GW/jukebox.jpg,GW/snail.jpg,6526f601bedbae17738408b1,old
1131.399999976158,directmemory_phase,GW/snail.jpg,51.0,1.0,GW/barrel.jpg,GW/gong.jpg,GW/camera.jpg,GW/camera.jpg,GW/gong.jpg,GW/barrel.jpg,6526f601bedbae17738408b1,old
1022.6999999880792,directmemory_phase,GW/jukebox.jpg,49.0,1.0,GW/barrel.jpg,GW/soldier.jpg,GW/basket.jpg,GW/barrel.jpg,GW/basket.jpg,GW/soldier.jpg,6526f601bedbae17738408b1,old
1806.0,directmemory_phase,GW/basket.jpg,51.0,1.0,GW/globe.jpg,GW/wheelchair.jpg,GW/gong.jpg,GW/gong.jpg,GW/wheelchair.jpg,GW/globe.jpg,6526f601bedbae17738408b1,old
3302.599999964237,directmemory_phase,GW/barrel.jpg,49.0,0.0,GW/snail.jpg,GW/camera.jpg,GW/teeth.jpg,GW/teeth.jpg,GW/camera.jpg,GW/snail.jpg,6526f601bedbae17738408b1,old
1091.9000000357628,directmemory_phase,GW/gong.jpg,51.0,1.0,GW/jukebox.jpg,GW/dustpan.jpg,GW/basket.jpg,GW/basket.jpg,GW/dustpan.jpg,GW/jukebox.jpg,6526f601bedbae17738408b1,old
1959.300000011921,directmemory_phase,GW/hat.jpg,49.0,1.0,GW/globe.jpg,GW/wheelchair.jpg,GW/paint.jpg,GW/globe.jpg,GW/paint.jpg,GW/wheelchair.jpg,6526f601bedbae17738408b1,old
2830.800000011921,directmemory_phase,GW/jukebox.jpg,51.0,1.0,GW/soldier.jpg,GW/globe.jpg,GW/camera.jpg,GW/camera.jpg,GW/globe.jpg,GW/soldier.jpg,6526f601bedbae17738408b1,old
3770.100000023842,directmemory_phase,GW/hat.jpg,51.0,1.0,GW/dustpan.jpg,GW/paint.jpg,GW/barrel.jpg,GW/barrel.jpg,GW/paint.jpg,GW/dustpan.jpg,6526f601bedbae17738408b1,old
2197.0,directmemory_phase,GW/dustpan.jpg,50.0,1.0,GW/snail.jpg,GW/jukebox.jpg,GW/paint.jpg,GW/jukebox.jpg,GW/snail.jpg,GW/paint.jpg,6526f601bedbae17738408b1,old
2681.899999976158,directmemory_phase,GW/barrel.jpg,50.0,0.0,GW/basket.jpg,GW/dustpan.jpg,GW/hat.jpg,GW/hat.jpg,GW/dustpan.jpg,GW/basket.jpg,6526f601bedbae17738408b1,old
3451.399999976158,directmemory_phase,GW/soldier.jpg,51.0,1.0,GW/jukebox.jpg,GW/gong.jpg,GW/dustpan.jpg,GW/dustpan.jpg,GW/gong.jpg,GW/jukebox.jpg,66af82fe7c33867b3ed6efcb,young
2749.399999976158,directmemory_phase,GW/barrel.jpg,50.0,1.0,GW/soldier.jpg,GW/teeth.jpg,GW/globe.jpg,GW/teeth.jpg,GW/soldier.jpg,GW/globe.jpg,66af82fe7c33867b3ed6efcb,young
3563.7999999523163,directmemory_phase,GW/dustpan.jpg,51.0,1.0,GW/paint.jpg,GW/wheelchair.jpg,GW/soldier.jpg,GW/soldier.jpg,GW/wheelchair.jpg,GW/paint.jpg,66af82fe7c33867b3ed6efcb,young
2459.1999999284744,directmemory_phase,GW/gong.jpg,51.0,1.0,GW/barrel.jpg,GW/soldier.jpg,GW/camera.jpg,GW/camera.jpg,GW/soldier.jpg,GW/barrel.jpg,66af82fe7c33867b3ed6efcb,young
4137.300000071526,directmemory_phase,GW/snail.jpg,49.0,0.0,GW/hat.jpg,GW/soldier.jpg,GW/basket.jpg,GW/soldier.jpg,GW/hat.jpg,GW/basket.jpg,66af82fe7c33867b3ed6efcb,young
2881.899999976158,directmemory_phase,GW/wheelchair.jpg,50.0,1.0,GW/snail.jpg,GW/camera.jpg,GW/teeth.jpg,GW/camera.jpg,GW/snail.jpg,GW/teeth.jpg,66af82fe7c33867b3ed6efcb,young
2148.7000000476837,directmemory_phase,GW/basket.jpg,49.0,1.0,GW/gong.jpg,GW/snail.jpg,GW/globe.jpg,GW/gong.jpg,GW/globe.jpg,GW/snail.jpg,66af82fe7c33867b3ed6efcb,young
3159.8000000715256,directmemory_phase,GW/globe.jpg,51.0,1.0,GW/snail.jpg,GW/dustpan.jpg,GW/camera.jpg,GW/camera.jpg,GW/dustpan.jpg,GW/snail.jpg,66af82fe7c33867b3ed6efcb,young
2656.399999976158,directmemory_phase,GW/gong.jpg,49.0,1.0,GW/wheelchair.jpg,GW/teeth.jpg,GW/soldier.jpg,GW/wheelchair.jpg,GW/soldier.jpg,GW/teeth.jpg,66af82fe7c33867b3ed6efcb,young
2560.7999999523163,directmemory_phase,GW/globe.jpg,51.0,1.0,GW/snail.jpg,GW/basket.jpg,GW/jukebox.jpg,GW/jukebox.jpg,GW/basket.jpg,GW/snail.jpg,66af82fe7c33867b3ed6efcb,young
2561.600000023842,directmemory_phase,GW/wheelchair.jpg,51.0,1.0,GW/paint.jpg,GW/dustpan.jpg,GW/gong.jpg,GW/gong.jpg,GW/dustpan.jpg,GW/paint.jpg,66af82fe7c33867b3ed6efcb,young
