rt,trial_type,stimulus,key_press,accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,stimulus_short,stimulus_far,city_type,partid,age
3806.0,directmemory_phase,shreveport.png,50.0,0.0,carmel.png,boulder.png,racine.png,racine.png,boulder.png,carmel.png,Fictional,56cf6e8d31a5bc0006e1cdf5,old
2041.0,directmemory_phase,gatlinburg.png,49.0,1.0,hotsprings.png,newhope.png,shreveport.png,hotsprings.png,shreveport.png,newhope.png,Fictional,56cf6e8d31a5bc0006e1cdf5,old
4891.0,directmemory_phase,peoria.png,49.0,1.0,leesburg.png,cornwall.png,hotsprings.png,leesburg.png,hotsprings.png,cornwall.png,Fictional,56cf6e8d31a5bc0006e1cdf5,old
3382.0,directmemory_phase,boulder.png,51.0,0.0,hotsprings.png,leesburg.png,peoria.png,hotsprings.png,peoria.png,leesburg.png,Fictional,56cf6e8d31a5bc0006e1cdf5,old
3683.0,directmemory_phase,newhope.png,51.0,0.0,hotsprings.png,peoria.png,cornwall.png,peoria.png,hotsprings.png,cornwall.png,Fictional,56cf6e8d31a5bc0006e1cdf5,old
2230.0,directmemory_phase,cornwall.png,51.0,0.0,boulder.png,huntsville.png,newhope.png,huntsville.png,boulder.png,newhope.png,Fictional,56cf6e8d31a5bc0006e1cdf5,old
4787.0,directmemory_phase,shreveport.png,49.0,1.0,hotsprings.png,cornwall.png,westpalmbeach.png,hotsprings.png,westpalmbeach.png,cornwall.png,Fictional,56cf6e8d31a5bc0006e1cdf5,old
1988.0,directmemory_phase,huntsville.png,50.0,1.0,hotsprings.png,boulder.png,shreveport.png,boulder.png,hotsprings.png,shreveport.png,Fictional,56cf6e8d31a5bc0006e1cdf5,old
4716.0,directmemory_phase,gatlinburg.png,50.0,0.0,leesburg.png,boulder.png,cornwall.png,cornwall.png,boulder.png,leesburg.png,Fictional,56cf6e8d31a5bc0006e1cdf5,old
4432.0,directmemory_phase,boulder.png,50.0,0.0,carmel.png,hanover.png,huntsville.png,huntsville.png,hanover.png,carmel.png,Fictional,56cf6e8d31a5bc0006e1cdf5,old
2493.0,directmemory_phase,carmel.png,51.0,0.0,cornwall.png,boulder.png,huntsville.png,cornwall.png,huntsville.png,boulder.png,Fictional,56cf6e8d31a5bc0006e1cdf5,old
2406.0,directmemory_phase,hotsprings.png,49.0,1.0,gatlinburg.png,westpalmbeach.png,cornwall.png,gatlinburg.png,cornwall.png,westpalmbeach.png,Fictional,56cf6e8d31a5bc0006e1cdf5,old
3845.0,directmemory_phase,shreveport.png,50.0,1.0,westpalmbeach.png,peoria.png,huntsville.png,peoria.png,westpalmbeach.png,huntsville.png,Fictional,56cf6e8d31a5bc0006e1cdf5,old
3527.0,directmemory_phase,hotsprings.png,51.0,1.0,carmel.png,newhope.png,boulder.png,boulder.png,newhope.png,carmel.png,Fictional,56cf6e8d31a5bc0006e1cdf5,old
2161.0,directmemory_phase,peoria.png,51.0,1.0,gatlinburg.png,boulder.png,racine.png,racine.png,boulder.png,gatlinburg.png,Fictional,56cf6e8d31a5bc0006e1cdf5,old
2326.0,directmemory_phase,newhope.png,49.0,1.0,shreveport.png,hanover.png,racine.png,shreveport.png,racine.png,hanover.png,Fictional,56cf6e8d31a5bc0006e1cdf5,old
2006.0,directmemory_phase,westpalmbeach.png,49.0,1.0,racine.png,hotsprings.png,shreveport.png,racine.png,shreveport.png,hotsprings.png,Fictional,56cf6e8d31a5bc0006e1cdf5,old
4820.100000023842,directmemory_phase,huntsville.png,51.0,1.0,hotsprings.png,leesburg.png,cornwall.png,cornwall.png,leesburg.png,hotsprings.png,Fictional,63782709326973c77adc3db8,old
1926.199999988079,directmemory_phase,gatlinburg.png,51.0,1.0,shreveport.png,westpalmbeach.png,hotsprings.png,hotsprings.png,westpalmbeach.png,shreveport.png,Fictional,63782709326973c77adc3db8,old
5031.0,directmemory_phase,hanover.png,49.0,0.0,newhope.png,shreveport.png,cornwall.png,cornwall.png,shreveport.png,newhope.png,Fictional,63782709326973c77adc3db8,old
2276.199999988079,directmemory_phase,racine.png,49.0,1.0,boulder.png,leesburg.png,hanover.png,boulder.png,hanover.png,leesburg.png,Fictional,63782709326973c77adc3db8,old
5550.5999999940395,directmemory_phase,cornwall.png,51.0,1.0,racine.png,shreveport.png,leesburg.png,leesburg.png,shreveport.png,racine.png,Fictional,63782709326973c77adc3db8,old
4847.0,directmemory_phase,boulder.png,51.0,1.0,leesburg.png,peoria.png,hanover.png,hanover.png,peoria.png,leesburg.png,Fictional,63782709326973c77adc3db8,old
3941.7000000178814,directmemory_phase,leesburg.png,51.0,1.0,racine.png,hanover.png,cornwall.png,cornwall.png,hanover.png,racine.png,Fictional,63782709326973c77adc3db8,old
4911.699999988079,directmemory_phase,hanover.png,49.0,0.0,hotsprings.png,gatlinburg.png,peoria.png,peoria.png,gatlinburg.png,hotsprings.png,Fictional,63782709326973c77adc3db8,old
6397.800000011921,directmemory_phase,gatlinburg.png,50.0,1.0,westpalmbeach.png,boulder.png,peoria.png,boulder.png,westpalmbeach.png,peoria.png,Fictional,63782709326973c77adc3db8,old
6189.300000011921,directmemory_phase,hanover.png,49.0,1.0,huntsville.png,carmel.png,racine.png,huntsville.png,racine.png,carmel.png,Fictional,63782709326973c77adc3db8,old
4962.4000000059605,directmemory_phase,westpalmbeach.png,50.0,1.0,boulder.png,hotsprings.png,cornwall.png,hotsprings.png,boulder.png,cornwall.png,Fictional,63782709326973c77adc3db8,old
5940.4000000059605,directmemory_phase,shreveport.png,50.0,0.0,westpalmbeach.png,cornwall.png,huntsville.png,huntsville.png,cornwall.png,westpalmbeach.png,Fictional,63782709326973c77adc3db8,old
6361.699999988079,directmemory_phase,peoria.png,49.0,1.0,racine.png,hotsprings.png,westpalmbeach.png,racine.png,westpalmbeach.png,hotsprings.png,Fictional,63782709326973c77adc3db8,old
5697.800000011921,directmemory_phase,huntsville.png,51.0,1.0,hotsprings.png,leesburg.png,hanover.png,hanover.png,leesburg.png,hotsprings.png,Fictional,63782709326973c77adc3db8,old
,directmemory_phase,westpalmbeach.png,,0.0,huntsville.png,boulder.png,racine.png,racine.png,boulder.png,huntsville.png,Fictional,63782709326973c77adc3db8,old
2949.4000000059605,directmemory_phase,cornwall.png,51.0,1.0,gatlinburg.png,peoria.png,hanover.png,hanover.png,peoria.png,gatlinburg.png,Fictional,63782709326973c77adc3db8,old
4144.5,directmemory_phase,racine.png,49.0,1.0,peoria.png,newhope.png,carmel.png,peoria.png,carmel.png,newhope.png,Fictional,63782709326973c77adc3db8,old
3682.400000005961,directmemory_phase,hanover.png,51.0,1.0,carmel.png,leesburg.png,boulder.png,boulder.png,leesburg.png,carmel.png,Fictional,63782709326973c77adc3db8,old
3836.0,directmemory_phase,racine.png,51.0,0.0,gatlinburg.png,westpalmbeach.png,cornwall.png,westpalmbeach.png,gatlinburg.png,cornwall.png,Fictional,63782709326973c77adc3db8,old
4034.0,directmemory_phase,peoria.png,51.0,1.0,newhope.png,cornwall.png,hanover.png,hanover.png,cornwall.png,newhope.png,Fictional,63782709326973c77adc3db8,old
4115.5,directmemory_phase,boulder.png,49.0,0.0,leesburg.png,huntsville.png,racine.png,racine.png,huntsville.png,leesburg.png,Fictional,63782709326973c77adc3db8,old
2739.2999999821186,directmemory_phase,cornwall.png,50.0,0.0,hotsprings.png,shreveport.png,huntsville.png,huntsville.png,shreveport.png,hotsprings.png,Fictional,63782709326973c77adc3db8,old
3336.800000011921,directmemory_phase,newhope.png,50.0,1.0,gatlinburg.png,hotsprings.png,boulder.png,hotsprings.png,gatlinburg.png,boulder.png,Fictional,63782709326973c77adc3db8,old
2668.5999999940395,directmemory_phase,carmel.png,51.0,1.0,gatlinburg.png,hotsprings.png,westpalmbeach.png,westpalmbeach.png,hotsprings.png,gatlinburg.png,Fictional,63782709326973c77adc3db8,old
,directmemory_phase,hotsprings.png,,0.0,newhope.png,hanover.png,boulder.png,newhope.png,boulder.png,hanover.png,Fictional,63782709326973c77adc3db8,old
1752.2999999821186,directmemory_phase,westpalmbeach.png,49.0,1.0,carmel.png,hanover.png,gatlinburg.png,carmel.png,gatlinburg.png,hanover.png,Fictional,63782709326973c77adc3db8,old
1865.7999999821184,directmemory_phase,hotsprings.png,49.0,1.0,gatlinburg.png,peoria.png,boulder.png,gatlinburg.png,boulder.png,peoria.png,Fictional,63782709326973c77adc3db8,old
1717.9000000059605,directmemory_phase,peoria.png,51.0,1.0,carmel.png,shreveport.png,huntsville.png,huntsville.png,shreveport.png,carmel.png,Fictional,63782709326973c77adc3db8,old
2579.0999999940395,directmemory_phase,hotsprings.png,51.0,1.0,huntsville.png,racine.png,westpalmbeach.png,westpalmbeach.png,racine.png,huntsville.png,Fictional,63782709326973c77adc3db8,old
2647.199999988079,directmemory_phase,huntsville.png,51.0,1.0,westpalmbeach.png,boulder.png,peoria.png,peoria.png,boulder.png,westpalmbeach.png,Fictional,63782709326973c77adc3db8,old
2884.0,directmemory_phase,boulder.png,49.0,1.0,gatlinburg.png,carmel.png,hotsprings.png,gatlinburg.png,hotsprings.png,carmel.png,Fictional,63782709326973c77adc3db8,old
3730.399999976158,directmemory_phase,huntsville.png,49.0,1.0,shreveport.png,westpalmbeach.png,racine.png,shreveport.png,racine.png,westpalmbeach.png,Fictional,63782709326973c77adc3db8,old
2153.300000011921,directmemory_phase,newhope.png,49.0,0.0,gatlinburg.png,hanover.png,racine.png,racine.png,hanover.png,gatlinburg.png,Fictional,68474cc30bedb8b982a92c8b,young
1114.199999988079,directmemory_phase,cornwall.png,50.0,0.0,racine.png,peoria.png,westpalmbeach.png,westpalmbeach.png,peoria.png,racine.png,Fictional,68474cc30bedb8b982a92c8b,young
1345.0999999642372,directmemory_phase,gatlinburg.png,49.0,0.0,leesburg.png,carmel.png,peoria.png,peoria.png,carmel.png,leesburg.png,Fictional,68474cc30bedb8b982a92c8b,young
1680.0999999642372,directmemory_phase,hanover.png,51.0,1.0,gatlinburg.png,newhope.png,racine.png,racine.png,newhope.png,gatlinburg.png,Fictional,68474cc30bedb8b982a92c8b,young
2155.5,directmemory_phase,leesburg.png,51.0,0.0,newhope.png,carmel.png,peoria.png,newhope.png,peoria.png,carmel.png,Fictional,68474cc30bedb8b982a92c8b,young
2499.2000000476837,directmemory_phase,racine.png,51.0,0.0,peoria.png,shreveport.png,hotsprings.png,peoria.png,hotsprings.png,shreveport.png,Fictional,68474cc30bedb8b982a92c8b,young
2009.0,directmemory_phase,carmel.png,50.0,0.0,cornwall.png,leesburg.png,gatlinburg.png,cornwall.png,gatlinburg.png,leesburg.png,Fictional,68474cc30bedb8b982a92c8b,young
2228.600000023842,directmemory_phase,leesburg.png,49.0,1.0,hotsprings.png,boulder.png,peoria.png,hotsprings.png,peoria.png,boulder.png,Fictional,68474cc30bedb8b982a92c8b,young
1811.199999988079,directmemory_phase,cornwall.png,49.0,0.0,hanover.png,boulder.png,carmel.png,carmel.png,boulder.png,hanover.png,Fictional,68474cc30bedb8b982a92c8b,young
2130.899999976158,directmemory_phase,newhope.png,51.0,0.0,huntsville.png,gatlinburg.png,hotsprings.png,huntsville.png,hotsprings.png,gatlinburg.png,Fictional,68474cc30bedb8b982a92c8b,young
2435.0,directmemory_phase,carmel.png,50.0,0.0,westpalmbeach.png,newhope.png,shreveport.png,westpalmbeach.png,shreveport.png,newhope.png,Fictional,68474cc30bedb8b982a92c8b,young
2249.900000035763,directmemory_phase,peoria.png,49.0,0.0,huntsville.png,hanover.png,racine.png,racine.png,hanover.png,huntsville.png,Fictional,68474cc30bedb8b982a92c8b,young
2939.7000000476837,directmemory_phase,westpalmbeach.png,51.0,0.0,carmel.png,racine.png,leesburg.png,carmel.png,leesburg.png,racine.png,Fictional,68474cc30bedb8b982a92c8b,young
2624.699999988079,directmemory_phase,huntsville.png,51.0,1.0,hanover.png,leesburg.png,newhope.png,newhope.png,leesburg.png,hanover.png,Fictional,68474cc30bedb8b982a92c8b,young
3230.199999988079,directmemory_phase,peoria.png,50.0,0.0,hotsprings.png,shreveport.png,westpalmbeach.png,hotsprings.png,westpalmbeach.png,shreveport.png,Fictional,68474cc30bedb8b982a92c8b,young
2057.400000035763,directmemory_phase,westpalmbeach.png,50.0,0.0,newhope.png,boulder.png,cornwall.png,cornwall.png,boulder.png,newhope.png,Fictional,68474cc30bedb8b982a92c8b,young
2775.699999988079,directmemory_phase,peoria.png,49.0,0.0,boulder.png,newhope.png,gatlinburg.png,gatlinburg.png,newhope.png,boulder.png,Fictional,68474cc30bedb8b982a92c8b,young
1802.5999999642372,directmemory_phase,boulder.png,49.0,0.0,westpalmbeach.png,carmel.png,shreveport.png,carmel.png,westpalmbeach.png,shreveport.png,Fictional,68474cc30bedb8b982a92c8b,young
2750.300000011921,directmemory_phase,westpalmbeach.png,50.0,0.0,racine.png,peoria.png,hotsprings.png,hotsprings.png,peoria.png,racine.png,Fictional,68474cc30bedb8b982a92c8b,young
2544.0,directmemory_phase,cornwall.png,49.0,1.0,shreveport.png,newhope.png,hotsprings.png,shreveport.png,hotsprings.png,newhope.png,Fictional,68474cc30bedb8b982a92c8b,young
2270.900000035763,directmemory_phase,carmel.png,49.0,1.0,boulder.png,leesburg.png,gatlinburg.png,boulder.png,gatlinburg.png,leesburg.png,Fictional,68474cc30bedb8b982a92c8b,young
1921.100000023842,directmemory_phase,gatlinburg.png,50.0,0.0,cornwall.png,leesburg.png,racine.png,cornwall.png,racine.png,leesburg.png,Fictional,68474cc30bedb8b982a92c8b,young
2797.899999976158,directmemory_phase,racine.png,50.0,0.0,shreveport.png,hotsprings.png,newhope.png,newhope.png,hotsprings.png,shreveport.png,Fictional,68474cc30bedb8b982a92c8b,young
3436.899999976158,directmemory_phase,cornwall.png,49.0,0.0,racine.png,hotsprings.png,gatlinburg.png,gatlinburg.png,hotsprings.png,racine.png,Fictional,68474cc30bedb8b982a92c8b,young
1913.100000023842,directmemory_phase,hotsprings.png,49.0,1.0,leesburg.png,shreveport.png,cornwall.png,leesburg.png,cornwall.png,shreveport.png,Fictional,68474cc30bedb8b982a92c8b,young
2578.600000023842,directmemory_phase,gatlinburg.png,51.0,1.0,hanover.png,carmel.png,westpalmbeach.png,westpalmbeach.png,carmel.png,hanover.png,Fictional,68474cc30bedb8b982a92c8b,young
2317.800000011921,directmemory_phase,shreveport.png,49.0,0.0,westpalmbeach.png,cornwall.png,boulder.png,cornwall.png,westpalmbeach.png,boulder.png,Fictional,68474cc30bedb8b982a92c8b,young
1976.7000000476835,directmemory_phase,hotsprings.png,49.0,0.0,huntsville.png,racine.png,westpalmbeach.png,westpalmbeach.png,racine.png,huntsville.png,Fictional,68474cc30bedb8b982a92c8b,young
2211.600000023842,directmemory_phase,racine.png,51.0,1.0,westpalmbeach.png,hotsprings.png,hanover.png,hanover.png,hotsprings.png,westpalmbeach.png,Fictional,68474cc30bedb8b982a92c8b,young
2575.300000011921,directmemory_phase,westpalmbeach.png,50.0,0.0,racine.png,shreveport.png,gatlinburg.png,gatlinburg.png,shreveport.png,racine.png,Fictional,68474cc30bedb8b982a92c8b,young
1941.800000011921,directmemory_phase,hotsprings.png,50.0,0.0,peoria.png,boulder.png,newhope.png,peoria.png,newhope.png,boulder.png,Fictional,68474cc30bedb8b982a92c8b,young
2220.900000035763,directmemory_phase,newhope.png,51.0,0.0,leesburg.png,gatlinburg.png,peoria.png,leesburg.png,peoria.png,gatlinburg.png,Fictional,68474cc30bedb8b982a92c8b,young
5479.5,directmemory_phase,westpalmbeach.png,49.0,1.0,hanover.png,hotsprings.png,racine.png,hanover.png,racine.png,hotsprings.png,Fictional,60bff9298f56d55c8ecd9adf,young
1661.9000000022352,directmemory_phase,huntsville.png,49.0,1.0,hotsprings.png,boulder.png,leesburg.png,hotsprings.png,leesburg.png,boulder.png,Fictional,60bff9298f56d55c8ecd9adf,young
1963.199999999255,directmemory_phase,hanover.png,51.0,1.0,hotsprings.png,gatlinburg.png,shreveport.png,shreveport.png,gatlinburg.png,hotsprings.png,Fictional,60bff9298f56d55c8ecd9adf,young
1578.60000000149,directmemory_phase,carmel.png,49.0,1.0,westpalmbeach.png,boulder.png,peoria.png,westpalmbeach.png,peoria.png,boulder.png,Fictional,60bff9298f56d55c8ecd9adf,young
2219.300000000745,directmemory_phase,hotsprings.png,49.0,1.0,leesburg.png,hanover.png,carmel.png,leesburg.png,carmel.png,hanover.png,Fictional,60bff9298f56d55c8ecd9adf,young
3057.900000002235,directmemory_phase,peoria.png,51.0,1.0,westpalmbeach.png,huntsville.png,racine.png,racine.png,huntsville.png,westpalmbeach.png,Fictional,60bff9298f56d55c8ecd9adf,young
1336.199999999255,directmemory_phase,gatlinburg.png,51.0,1.0,huntsville.png,hanover.png,shreveport.png,shreveport.png,hanover.png,huntsville.png,Fictional,60bff9298f56d55c8ecd9adf,young
3325.70000000298,directmemory_phase,hotsprings.png,51.0,1.0,newhope.png,boulder.png,peoria.png,peoria.png,boulder.png,newhope.png,Fictional,60bff9298f56d55c8ecd9adf,young
2759.20000000298,directmemory_phase,carmel.png,50.0,0.0,cornwall.png,hotsprings.png,leesburg.png,leesburg.png,hotsprings.png,cornwall.png,Fictional,60bff9298f56d55c8ecd9adf,young
1723.60000000149,directmemory_phase,hotsprings.png,49.0,1.0,huntsville.png,westpalmbeach.png,boulder.png,huntsville.png,boulder.png,westpalmbeach.png,Fictional,60bff9298f56d55c8ecd9adf,young
1594.89999999851,directmemory_phase,westpalmbeach.png,51.0,1.0,boulder.png,leesburg.png,carmel.png,carmel.png,leesburg.png,boulder.png,Fictional,60bff9298f56d55c8ecd9adf,young
1821.0,directmemory_phase,hanover.png,51.0,1.0,peoria.png,gatlinburg.png,cornwall.png,cornwall.png,gatlinburg.png,peoria.png,Fictional,60bff9298f56d55c8ecd9adf,young
3660.599999997765,directmemory_phase,leesburg.png,51.0,0.0,carmel.png,cornwall.png,racine.png,carmel.png,racine.png,cornwall.png,Fictional,60bff9298f56d55c8ecd9adf,young
1068.2999999970198,directmemory_phase,hanover.png,50.0,1.0,carmel.png,westpalmbeach.png,leesburg.png,westpalmbeach.png,carmel.png,leesburg.png,Fictional,60bff9298f56d55c8ecd9adf,young
2361.800000000745,directmemory_phase,racine.png,49.0,0.0,shreveport.png,boulder.png,carmel.png,carmel.png,boulder.png,shreveport.png,Fictional,60bff9298f56d55c8ecd9adf,young
1514.60000000149,directmemory_phase,gatlinburg.png,51.0,1.0,peoria.png,hotsprings.png,leesburg.png,leesburg.png,hotsprings.png,peoria.png,Fictional,60bff9298f56d55c8ecd9adf,young
1015.6999999992548,directmemory_phase,boulder.png,51.0,1.0,leesburg.png,hotsprings.png,peoria.png,peoria.png,hotsprings.png,leesburg.png,Fictional,60bff9298f56d55c8ecd9adf,young
2184.699999999255,directmemory_phase,newhope.png,50.0,0.0,carmel.png,hanover.png,shreveport.png,shreveport.png,hanover.png,carmel.png,Fictional,60bff9298f56d55c8ecd9adf,young
2117.099999997765,directmemory_phase,cornwall.png,49.0,1.0,hanover.png,carmel.png,westpalmbeach.png,hanover.png,westpalmbeach.png,carmel.png,Fictional,60bff9298f56d55c8ecd9adf,young
1663.10000000149,directmemory_phase,shreveport.png,51.0,1.0,peoria.png,cornwall.png,newhope.png,newhope.png,cornwall.png,peoria.png,Fictional,60bff9298f56d55c8ecd9adf,young
2283.199999999255,directmemory_phase,gatlinburg.png,49.0,1.0,westpalmbeach.png,huntsville.png,carmel.png,westpalmbeach.png,carmel.png,huntsville.png,Fictional,60bff9298f56d55c8ecd9adf,young
2538.699999999255,directmemory_phase,shreveport.png,50.0,1.0,cornwall.png,hanover.png,racine.png,hanover.png,cornwall.png,racine.png,Fictional,60bff9298f56d55c8ecd9adf,young
897.3000000007451,directmemory_phase,peoria.png,51.0,1.0,gatlinburg.png,leesburg.png,hotsprings.png,hotsprings.png,leesburg.png,gatlinburg.png,Fictional,60bff9298f56d55c8ecd9adf,young
1331.5999999977648,directmemory_phase,shreveport.png,51.0,1.0,racine.png,leesburg.png,westpalmbeach.png,westpalmbeach.png,leesburg.png,racine.png,Fictional,60bff9298f56d55c8ecd9adf,young
1522.39999999851,directmemory_phase,leesburg.png,51.0,1.0,newhope.png,shreveport.png,gatlinburg.png,gatlinburg.png,shreveport.png,newhope.png,Fictional,60bff9298f56d55c8ecd9adf,young
1306.5,directmemory_phase,peoria.png,51.0,1.0,hanover.png,carmel.png,boulder.png,boulder.png,carmel.png,hanover.png,Fictional,60bff9298f56d55c8ecd9adf,young
2231.0,directmemory_phase,westpalmbeach.png,51.0,1.0,peoria.png,newhope.png,gatlinburg.png,gatlinburg.png,newhope.png,peoria.png,Fictional,60bff9298f56d55c8ecd9adf,young
1655.7999999970198,directmemory_phase,carmel.png,51.0,1.0,huntsville.png,peoria.png,racine.png,racine.png,peoria.png,huntsville.png,Fictional,60bff9298f56d55c8ecd9adf,young
1801.60000000149,directmemory_phase,westpalmbeach.png,49.0,1.0,shreveport.png,huntsville.png,cornwall.png,shreveport.png,cornwall.png,huntsville.png,Fictional,60bff9298f56d55c8ecd9adf,young
3809.400000002235,directmemory_phase,racine.png,49.0,0.0,hotsprings.png,peoria.png,gatlinburg.png,peoria.png,hotsprings.png,gatlinburg.png,Fictional,60bff9298f56d55c8ecd9adf,young
3965.199999999255,directmemory_phase,shreveport.png,51.0,0.0,gatlinburg.png,huntsville.png,cornwall.png,gatlinburg.png,cornwall.png,huntsville.png,Fictional,60bff9298f56d55c8ecd9adf,young
2733.39999999851,directmemory_phase,leesburg.png,51.0,1.0,newhope.png,shreveport.png,hotsprings.png,hotsprings.png,shreveport.png,newhope.png,Fictional,60bff9298f56d55c8ecd9adf,young
3818.0,directmemory_phase,racine.png,50.0,1.0,gatlinburg.png,leesburg.png,boulder.png,leesburg.png,gatlinburg.png,boulder.png,Fictional,6151e479b4ee16668948c7f2,old
3211.39999999851,directmemory_phase,huntsville.png,50.0,0.0,peoria.png,cornwall.png,gatlinburg.png,gatlinburg.png,cornwall.png,peoria.png,Fictional,6151e479b4ee16668948c7f2,old
2534.800000000745,directmemory_phase,hotsprings.png,49.0,0.0,westpalmbeach.png,newhope.png,boulder.png,newhope.png,westpalmbeach.png,boulder.png,Fictional,6151e479b4ee16668948c7f2,old
2371.800000000745,directmemory_phase,shreveport.png,51.0,0.0,huntsville.png,newhope.png,hotsprings.png,huntsville.png,hotsprings.png,newhope.png,Fictional,6151e479b4ee16668948c7f2,old
2018.5,directmemory_phase,gatlinburg.png,51.0,1.0,peoria.png,newhope.png,hotsprings.png,hotsprings.png,newhope.png,peoria.png,Fictional,6151e479b4ee16668948c7f2,old
2796.60000000149,directmemory_phase,racine.png,51.0,1.0,cornwall.png,shreveport.png,huntsville.png,huntsville.png,shreveport.png,cornwall.png,Fictional,6151e479b4ee16668948c7f2,old
2489.60000000149,directmemory_phase,hotsprings.png,49.0,1.0,gatlinburg.png,carmel.png,cornwall.png,gatlinburg.png,cornwall.png,carmel.png,Fictional,6151e479b4ee16668948c7f2,old
2882.79999999702,directmemory_phase,huntsville.png,51.0,1.0,westpalmbeach.png,leesburg.png,racine.png,racine.png,leesburg.png,westpalmbeach.png,Fictional,6151e479b4ee16668948c7f2,old
2692.900000002235,directmemory_phase,gatlinburg.png,51.0,1.0,carmel.png,boulder.png,cornwall.png,cornwall.png,boulder.png,carmel.png,Fictional,6151e479b4ee16668948c7f2,old
1837.0,directmemory_phase,hanover.png,51.0,1.0,racine.png,cornwall.png,shreveport.png,shreveport.png,cornwall.png,racine.png,Fictional,6151e479b4ee16668948c7f2,old
3239.300000000745,directmemory_phase,gatlinburg.png,49.0,1.0,huntsville.png,westpalmbeach.png,racine.png,huntsville.png,racine.png,westpalmbeach.png,Fictional,6151e479b4ee16668948c7f2,old
1698.5999999977648,directmemory_phase,leesburg.png,50.0,1.0,huntsville.png,carmel.png,gatlinburg.png,carmel.png,huntsville.png,gatlinburg.png,Fictional,6151e479b4ee16668948c7f2,old
1780.300000000745,directmemory_phase,newhope.png,49.0,1.0,hotsprings.png,cornwall.png,leesburg.png,hotsprings.png,leesburg.png,cornwall.png,Fictional,6151e479b4ee16668948c7f2,old
3905.699999999255,directmemory_phase,leesburg.png,51.0,0.0,racine.png,gatlinburg.png,newhope.png,racine.png,newhope.png,gatlinburg.png,Fictional,6151e479b4ee16668948c7f2,old
2717.60000000149,directmemory_phase,newhope.png,51.0,1.0,hanover.png,gatlinburg.png,westpalmbeach.png,westpalmbeach.png,gatlinburg.png,hanover.png,Fictional,6151e479b4ee16668948c7f2,old
2392.89999999851,directmemory_phase,hotsprings.png,50.0,1.0,cornwall.png,racine.png,hanover.png,racine.png,cornwall.png,hanover.png,Fictional,6151e479b4ee16668948c7f2,old
2532.400000002235,directmemory_phase,westpalmbeach.png,51.0,1.0,gatlinburg.png,hotsprings.png,leesburg.png,leesburg.png,hotsprings.png,gatlinburg.png,Fictional,6151e479b4ee16668948c7f2,old
3177.300000000745,directmemory_phase,boulder.png,50.0,0.0,hanover.png,shreveport.png,cornwall.png,cornwall.png,shreveport.png,hanover.png,Fictional,6151e479b4ee16668948c7f2,old
3307.599999997765,directmemory_phase,westpalmbeach.png,51.0,0.0,newhope.png,huntsville.png,carmel.png,newhope.png,carmel.png,huntsville.png,Fictional,6151e479b4ee16668948c7f2,old
2431.0,directmemory_phase,shreveport.png,51.0,1.0,westpalmbeach.png,racine.png,gatlinburg.png,gatlinburg.png,racine.png,westpalmbeach.png,Fictional,6151e479b4ee16668948c7f2,old
2798.300000000745,directmemory_phase,peoria.png,49.0,1.0,westpalmbeach.png,carmel.png,leesburg.png,westpalmbeach.png,leesburg.png,carmel.png,Fictional,6151e479b4ee16668948c7f2,old
2609.800000000745,directmemory_phase,huntsville.png,51.0,1.0,newhope.png,hanover.png,shreveport.png,shreveport.png,hanover.png,newhope.png,Fictional,6151e479b4ee16668948c7f2,old
1863.5,directmemory_phase,racine.png,51.0,1.0,hanover.png,westpalmbeach.png,hotsprings.png,hotsprings.png,westpalmbeach.png,hanover.png,Fictional,6151e479b4ee16668948c7f2,old
2119.0,directmemory_phase,shreveport.png,49.0,1.0,hanover.png,leesburg.png,racine.png,hanover.png,racine.png,leesburg.png,Fictional,6151e479b4ee16668948c7f2,old
2627.60000000149,directmemory_phase,cornwall.png,49.0,1.0,boulder.png,racine.png,huntsville.png,boulder.png,huntsville.png,racine.png,Fictional,6151e479b4ee16668948c7f2,old
2695.60000000149,directmemory_phase,gatlinburg.png,51.0,1.0,leesburg.png,boulder.png,shreveport.png,shreveport.png,boulder.png,leesburg.png,Fictional,6151e479b4ee16668948c7f2,old
2067.70000000298,directmemory_phase,westpalmbeach.png,51.0,1.0,huntsville.png,carmel.png,peoria.png,peoria.png,carmel.png,huntsville.png,Fictional,6151e479b4ee16668948c7f2,old
2024.10000000149,directmemory_phase,cornwall.png,49.0,1.0,gatlinburg.png,leesburg.png,hotsprings.png,gatlinburg.png,hotsprings.png,leesburg.png,Fictional,6151e479b4ee16668948c7f2,old
1728.7000000029802,directmemory_phase,leesburg.png,51.0,1.0,cornwall.png,hotsprings.png,westpalmbeach.png,westpalmbeach.png,hotsprings.png,cornwall.png,Fictional,6151e479b4ee16668948c7f2,old
3790.300000000745,directmemory_phase,shreveport.png,49.0,0.0,leesburg.png,racine.png,cornwall.png,cornwall.png,racine.png,leesburg.png,Fictional,6151e479b4ee16668948c7f2,old
2665.300000000745,directmemory_phase,carmel.png,51.0,0.0,leesburg.png,gatlinburg.png,westpalmbeach.png,leesburg.png,westpalmbeach.png,gatlinburg.png,Fictional,6151e479b4ee16668948c7f2,old
3246.79999999702,directmemory_phase,cornwall.png,49.0,1.0,shreveport.png,racine.png,hanover.png,shreveport.png,hanover.png,racine.png,Fictional,6151e479b4ee16668948c7f2,old
