rt,responses,trial_type,time_elapsed,stimulus,cities,city_images
1789.8999999761581,{worker_id:1},id_enter,1791,intro,Hanover; New Hope; Carmel; West Palm Beach; Cornwall; Boulder; Huntsville; Hot Springs; Leesburg; Gatlinburg; Shreveport; Peoria; Racine,US_Cities_List/mm_hanover.png; US_Cities_List/nat_newhope.png; US_Cities_List/mm_carmel.png; US_Cities_List/mm_westpalmbeach.png; US_Cities_List/mm_cornwall.png; US_Cities_List/mm_boulder.png; US_Cities_List/mm_huntsville.png; US_Cities_List/mm_hotsprings.png; US_Cities_List/nat_leesburg.png; US_Cities_List/mm_gatlinburg.png; US_Cities_List/nat_shreveport.png; US_Cities_List/mm_peoria.png; US_Cities_List/mm_racine.png
