rt,responses,trial_type,time_elapsed,stimulus,cities,city_images,button_pressed,response,key_press,stimulus_left,stimulus_right,accuracy,cumulative_accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,stimulus_short,stimulus_far,weighted_accuracy,missedtrial,condition,specific_pairs,imgL_ID,imgR_ID,linedress,linedressed,image_position,unknowncity,testedstates,currentstate,otherstate,problems,smooth,distraction,strategies,easier,similar,comments
3944.600000023842,{worker_id:634ef87aec0966557c825573},id_enter,3946,intro,New Hope; Leesburg; Shreveport; Hot Springs; Boulder; Gatlinburg; Cornwall; Carmel; Huntsville; West Palm Beach; Peoria; Racine; Hanover,US_Cities_List/nat_newhope.png; US_Cities_List/mm_leesburg.png; US_Cities_List/nat_shreveport.png; US_Cities_List/nat_hotsprings.png; US_Cities_List/mm_boulder.png; US_Cities_List/nat_gatlinburg.png; US_Cities_List/nat_cornwall.png; US_Cities_List/nat_carmel.png; US_Cities_List/mm_huntsville.png; US_Cities_List/nat_westpalmbeach.png; US_Cities_List/mm_peoria.png; US_Cities_List/nat_racine.png; US_Cities_List/mm_hanover.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7311.699999928474,,fullscreen,11260,make_fullscreen,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7060.600000023842,,intro_1,18321,instruct,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12795.200000047684,,intro_2,31117,instruct,,,1,Next,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23173.099999904633,,intro_3,54291,instruct,,,1,Next,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24559,,intro_4,78850,instruct,,,1,Next,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21582.299999952316,,intro_5,100433,instruct,,,1,Next,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29077.899999976158,,intro_6,129512,instruct,,,1,Next,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,130394,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color,130918,prac_stop_color,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
