rt,responses,trial_type,time_elapsed,stimulus,cities,city_images,button_pressed,response,key_press,stimulus_left,stimulus_right,cumulative_accuracy,accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,stimulus_short,stimulus_far,weighted_accuracy,missedtrial,condition,specific_pairs,imgL_ID,imgR_ID,linedress,linedressed,image_position,unknowncity,testedstates,currentstate,otherstate,problems,smooth,distraction,strategies,easier,similar,comments
2083.699999809265,,shortestpath_phase,1791057,../static/images/US_Cities_List/mm_leesburg.png,,,,,50,../static/images/US_Cities_List/nat_westpalmbeach.png,../static/images/US_Cities_List/nat_boulder.png,0.6774193548387096,1,,,,../static/images/US_Cities_List/nat_boulder.png,,,,,One Edge Diff,Four Edge Five Edge,,,,,,,,,,,,,,,,
null,,html-keyboard-response,1792070,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1234.3000001907349,,shortestpath_phase,1793357,../static/images/US_Cities_List/nat_cornwall.png,,,,,49,../static/images/US_Cities_List/mm_hanover.png,../static/images/US_Cities_List/mm_racine.png,0.6702127659574468,0,,,,../static/images/US_Cities_List/mm_racine.png,,,,,One Edge Diff,Four Edge Five Edge,,,,,,,,,,,,,,,,
null,,html-keyboard-response,1794366,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1181.2999999523163,,shortestpath_phase,1795605,../static/images/US_Cities_List/nat_newhope.png,,,,,49,../static/images/US_Cities_List/nat_westpalmbeach.png,../static/images/US_Cities_List/nat_huntsville.png,0.6736842105263158,1,,,,../static/images/US_Cities_List/nat_westpalmbeach.png,,,,,One Edge Diff,Four Edge Five Edge,,,,,,,,,,,,,,,,
null,,html-keyboard-response,1796619,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
683.6000001430511,,shortestpath_phase,1797363,../static/images/US_Cities_List/mm_leesburg.png,,,,,50,../static/images/US_Cities_List/mm_carmel.png,../static/images/US_Cities_List/mm_hanover.png,0.6770833333333334,1,,,,../static/images/US_Cities_List/mm_hanover.png,,,,,One Edge Diff,Three Edge Four Edge,,,,,,,,,,,,,,,,
null,,html-keyboard-response,1798377,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2189.5,,shortestpath_phase,1800630,../static/images/US_Cities_List/nat_huntsville.png,,,,,49,../static/images/US_Cities_List/mm_hanover.png,../static/images/US_Cities_List/mm_hotsprings.png,0.6701030927835051,0,,,,../static/images/US_Cities_List/mm_hotsprings.png,,,,,Two Edge Diff,Four Edge Six Edge,,,,,,,,,,,,,,,,
null,,html-keyboard-response,1801643,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2083.5,,shortestpath_phase,1803791,../static/images/US_Cities_List/nat_cornwall.png,,,,,49,../static/images/US_Cities_List/mm_leesburg.png,../static/images/US_Cities_List/nat_shreveport.png,0.6632653061224489,0,,,,../static/images/US_Cities_List/nat_shreveport.png,,,,,Three Edge Diff,Three Edge Six Edge,,,,,,,,,,,,,,,,
null,,html-keyboard-response,1804803,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1664.7000000476837,,shortestpath_phase,1806514,../static/images/US_Cities_List/nat_huntsville.png,,,,,50,../static/images/US_Cities_List/mm_leesburg.png,../static/images/US_Cities_List/nat_newhope.png,0.6666666666666666,1,,,,../static/images/US_Cities_List/nat_newhope.png,,,,,One Edge Diff,Five Edge Six Edge,,,,,,,,,,,,,,,,
null,,html-keyboard-response,1807521,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
971.5,,shortestpath_phase,1808540,../static/images/US_Cities_List/nat_peoria.png,,,,,49,../static/images/US_Cities_List/nat_cornwall.png,../static/images/US_Cities_List/mm_carmel.png,0.66,0,,,,../static/images/US_Cities_List/mm_carmel.png,,,,,One Edge Diff,Two Edge Three Edge,,,,,,,,,,,,,,,,
null,,html-keyboard-response,1809547,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593.1000001430511,,shortestpath_phase,1811184,../static/images/US_Cities_List/nat_boulder.png,,,,,50,../static/images/US_Cities_List/nat_huntsville.png,../static/images/US_Cities_List/mm_racine.png,0.6633663366336634,1,,,,../static/images/US_Cities_List/mm_racine.png,,,,,One Edge Diff,Two Edge Three Edge,,,,,,,,,,,,,,,,
null,,html-keyboard-response,1812190,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1449.6000001430511,,shortestpath_phase,1813692,../static/images/US_Cities_List/nat_gatlinburg.png,,,,,49,../static/images/US_Cities_List/nat_peoria.png,../static/images/US_Cities_List/nat_newhope.png,0.6666666666666666,1,,,,../static/images/US_Cities_List/nat_peoria.png,,,,,One Edge Diff,Four Edge Five Edge,,,,,,,,,,,,,,,,
null,,html-keyboard-response,1814707,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1729.1000001430511,,shortestpath_phase,1816483,../static/images/US_Cities_List/nat_boulder.png,,,,,49,../static/images/US_Cities_List/nat_newhope.png,../static/images/US_Cities_List/mm_leesburg.png,0.6699029126213593,1,,,,../static/images/US_Cities_List/nat_newhope.png,,,,,One Edge Diff,Three Edge Four Edge,,,,,,,,,,,,,,,,
null,,html-keyboard-response,1817489,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003.7000000476837,,shortestpath_phase,1819555,../static/images/US_Cities_List/nat_huntsville.png,,,,,49,../static/images/US_Cities_List/nat_gatlinburg.png,../static/images/US_Cities_List/mm_hotsprings.png,0.6730769230769231,1,,,,../static/images/US_Cities_List/nat_gatlinburg.png,,,,,One Edge Diff,Three Edge Four Edge,,,,,,,,,,,,,,,,
null,,html-keyboard-response,1820568,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2224.399999856949,,shortestpath_phase,1822838,../static/images/US_Cities_List/mm_leesburg.png,,,,,50,../static/images/US_Cities_List/nat_peoria.png,../static/images/US_Cities_List/mm_carmel.png,0.6666666666666666,0,,,,../static/images/US_Cities_List/nat_peoria.png,,,,,Two Edge Diff,Two Edge Four Edge,,,,,,,,,,,,,,,,
null,,html-keyboard-response,1823843,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630.1000001430511,,shortestpath_phase,1825525,../static/images/US_Cities_List/nat_gatlinburg.png,,,,,50,../static/images/US_Cities_List/mm_racine.png,../static/images/US_Cities_List/mm_hotsprings.png,0.6698113207547169,1,,,,../static/images/US_Cities_List/mm_hotsprings.png,,,,,One Edge Diff,Three Edge Four Edge,,,,,,,,,,,,,,,,
null,,html-keyboard-response,1826532,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2076.5,,shortestpath_phase,1828680,../static/images/US_Cities_List/nat_huntsville.png,,,,,49,../static/images/US_Cities_List/nat_westpalmbeach.png,../static/images/US_Cities_List/mm_racine.png,0.6728971962616822,1,,,,../static/images/US_Cities_List/nat_westpalmbeach.png,,,,,Three Edge Diff,Three Edge Six Edge,,,,,,,,,,,,,,,,
null,,html-keyboard-response,1829693,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709,,shortestpath_phase,1831479,../static/images/US_Cities_List/nat_gatlinburg.png,,,,,50,../static/images/US_Cities_List/mm_carmel.png,../static/images/US_Cities_List/mm_leesburg.png,0.6666666666666666,0,,,,../static/images/US_Cities_List/mm_carmel.png,,,,,Four Edge Diff,Two Edge Six Edge,,,,,,,,,,,,,,,,
null,,html-keyboard-response,1832487,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1904.4000000953674,,shortestpath_phase,1834459,../static/images/US_Cities_List/nat_newhope.png,,,,,50,../static/images/US_Cities_List/nat_cornwall.png,../static/images/US_Cities_List/nat_huntsville.png,0.6605504587155964,0,,,,../static/images/US_Cities_List/nat_cornwall.png,,,,,One Edge Diff,Four Edge Five Edge,,,,,,,,,,,,,,,,
null,,html-keyboard-response,1835472,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1361.6999998092651,,shortestpath_phase,1836877,../static/images/US_Cities_List/nat_gatlinburg.png,,,,,49,../static/images/US_Cities_List/mm_leesburg.png,../static/images/US_Cities_List/mm_racine.png,0.6545454545454545,0,,,,../static/images/US_Cities_List/mm_racine.png,,,,,Two Edge Diff,Four Edge Six Edge,,,,,,,,,,,,,,,,
null,,html-keyboard-response,1837884,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1547,,shortestpath_phase,1839480,../static/images/US_Cities_List/nat_peoria.png,,,,,50,../static/images/US_Cities_List/nat_gatlinburg.png,../static/images/US_Cities_List/nat_cornwall.png,0.6576576576576577,1,,,,../static/images/US_Cities_List/nat_cornwall.png,,,,,One Edge Diff,Three Edge Four Edge,,,,,,,,,,,,,,,,
null,,html-keyboard-response,1840492,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1504.8999998569489,,shortestpath_phase,1842073,../static/images/US_Cities_List/nat_westpalmbeach.png,,,,,50,../static/images/US_Cities_List/mm_hanover.png,../static/images/US_Cities_List/nat_shreveport.png,0.6607142857142857,1,,,,../static/images/US_Cities_List/nat_shreveport.png,,,,,Two Edge Diff,Two Edge Four Edge,,,,,,,,,,,,,,,,
null,,html-keyboard-response,1843084,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1474.4000000953674,,shortestpath_phase,1844589,../static/images/US_Cities_List/mm_racine.png,,,,,50,../static/images/US_Cities_List/nat_peoria.png,../static/images/US_Cities_List/nat_westpalmbeach.png,0.6548672566371682,0,,,,../static/images/US_Cities_List/nat_peoria.png,,,,,One Edge Diff,Two Edge Three Edge,,,,,,,,,,,,,,,,
null,,html-keyboard-response,1845600,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1257.7999999523163,,shortestpath_phase,1846896,../static/images/US_Cities_List/nat_newhope.png,,,,,49,../static/images/US_Cities_List/mm_hanover.png,../static/images/US_Cities_List/nat_westpalmbeach.png,0.6578947368421053,1,,,,../static/images/US_Cities_List/mm_hanover.png,,,,,Two Edge Diff,Two Edge Four Edge,,,,,,,,,,,,,,,,
null,,html-keyboard-response,1847909,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1493.1000001430511,,shortestpath_phase,1849458,../static/images/US_Cities_List/nat_gatlinburg.png,,,,,50,../static/images/US_Cities_List/mm_hanover.png,../static/images/US_Cities_List/mm_carmel.png,0.6608695652173913,1,,,,../static/images/US_Cities_List/mm_carmel.png,,,,,Three Edge Diff,Three Edge Six Edge,,,,,,,,,,,,,,,,
null,,html-keyboard-response,1850470,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1335,,shortestpath_phase,1851867,../static/images/US_Cities_List/mm_leesburg.png,,,,,50,../static/images/US_Cities_List/nat_huntsville.png,../static/images/US_Cities_List/nat_boulder.png,0.6637931034482759,1,,,,../static/images/US_Cities_List/nat_boulder.png,,,,,Two Edge Diff,Four Edge Six Edge,,,,,,,,,,,,,,,,
null,,html-keyboard-response,1852875,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1447.7000000476837,,shortestpath_phase,1854374,../static/images/US_Cities_List/nat_huntsville.png,,,,,49,../static/images/US_Cities_List/nat_westpalmbeach.png,../static/images/US_Cities_List/nat_newhope.png,0.6666666666666666,1,,,,../static/images/US_Cities_List/nat_westpalmbeach.png,,,,,Three Edge Diff,Two Edge Five Edge,,,,,,,,,,,,,,,,
null,,html-keyboard-response,1855387,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1888.2999999523163,,shortestpath_phase,1857340,../static/images/US_Cities_List/mm_leesburg.png,,,,,49,../static/images/US_Cities_List/nat_peoria.png,../static/images/US_Cities_List/nat_huntsville.png,0.6694915254237288,1,,,,../static/images/US_Cities_List/nat_peoria.png,,,,,Four Edge Diff,Two Edge Six Edge,,,,,,,,,,,,,,,,
null,,html-keyboard-response,1858347,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1831.2999999523163,,shortestpath_phase,1860220,../static/images/US_Cities_List/nat_westpalmbeach.png,,,,,49,../static/images/US_Cities_List/nat_newhope.png,../static/images/US_Cities_List/mm_leesburg.png,0.6722689075630253,1,,,,../static/images/US_Cities_List/nat_newhope.png,,,,,One Edge Diff,Four Edge Five Edge,,,,,,,,,,,,,,,,
null,,html-keyboard-response,1861232,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1683.7000000476837,,shortestpath_phase,1862982,../static/images/US_Cities_List/mm_hanover.png,,,,,49,../static/images/US_Cities_List/nat_huntsville.png,../static/images/US_Cities_List/nat_gatlinburg.png,0.6666666666666666,0,,,,../static/images/US_Cities_List/nat_gatlinburg.png,,,,,One Edge Diff,Five Edge Six Edge,,,,,,,,,,,,,,,,
null,,html-keyboard-response,1863988,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686.5,,shortestpath_phase,1865735,../static/images/US_Cities_List/nat_huntsville.png,,,,,50,../static/images/US_Cities_List/nat_newhope.png,../static/images/US_Cities_List/mm_carmel.png,0.6694214876033058,1,,,,../static/images/US_Cities_List/mm_carmel.png,,,,,Three Edge Diff,Three Edge Six Edge,,,,,,,,,,,,,,,,
null,,html-keyboard-response,1866739,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202994.69999980927,,intro_1,2069737,instruct,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35698.5,,intro_2,2105440,instruct,,,1,Next,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26010.300000190735,,intro_3,2131456,instruct,,,1,Next,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35726.799999952316,,intro_4,2167190,instruct,,,1,Next,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29216.200000047684,,intro_5,2196411,instruct,,,1,Next,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89874.29999995232,,intro_6,2286288,instruct,,,1,Next,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Goal Directed Planning,2334600,GDP-0,,,,,,,,,,,,,,,,,,,,Huntsville,Carmel,,undefinedimgLdrag10:[x1:74.20001220703125 x2:552.5999908447266 y1:210.00003051757812 y2:229.18753051757812]drag10imgR:[x1:552.5999908447266 x2:1074.2000274658203 y1:229.18753051757812 y2:210.00003051757812],,,,,,,,,,,,
,,Goal Directed Planning,2374721,GDP-1,,,,,,,,,,,,,,,,,,,,New Hope,Peoria,,undefinedimgLdrag12:[x1:74.20001220703125 x2:550.5999908447266 y1:210.00003051757812 y2:207.18753051757812]imgRdrag12:[x1:1074.2000274658203 x2:550.5999908447266 y1:210.00003051757812 y2:207.18753051757812],,,,,,,,,,,,
,,Goal Directed Planning,2404811,GDP-2,,,,,,,,,,,,,,,,,,,,Hot Springs,Peoria,,undefinedimgLdrag12:[x1:74.20001220703125 x2:559.5999908447266 y1:210.00003051757812 y2:214.18753051757812]drag12imgR:[x1:559.5999908447266 x2:1074.2000274658203 y1:214.18753051757812 y2:210.00003051757812],,,,,,,,,,,,
