rt,responses,trial_type,time_elapsed,image_type,sequence,stimulus,cities,city_images,button_pressed,response,key_press,stimulus_left,stimulus_right,accuracy,cumulative_accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,stimulus_short,stimulus_far,weighted_accuracy,missedtrial,condition,specific_pairs,imgL_ID,imgR_ID,linedress,linedressed,linedressed_detor,detour_trial
1353,,shortestpath_phase,1590527,,,../static/images/US_Cities_List/carmel.png,,,,,49,../static/images/US_Cities_List/boulder.png,../static/images/US_Cities_List/racine.png,0,0.4,,,,../static/images/US_Cities_List/racine.png,,,,,One Edge Diff,Five Edge Six Edge,,,,,,
null,,html-keyboard-response,1591535,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
1913.199999988079,,shortestpath_phase,1593473,,,../static/images/US_Cities_List/boulder.png,,,,,50,../static/images/US_Cities_List/cornwall.png,../static/images/US_Cities_List/gatlinburg.png,1,0.4117647058823529,,,,../static/images/US_Cities_List/gatlinburg.png,,,,,Two Edge Diff,Three Edge Five Edge,,,,,,
null,,html-keyboard-response,1594479,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
1285.4000000059605,,shortestpath_phase,1595794,,,../static/images/US_Cities_List/cornwall.png,,,,,49,../static/images/US_Cities_List/westpalmbeach.png,../static/images/US_Cities_List/boulder.png,1,0.4230769230769231,,,,../static/images/US_Cities_List/westpalmbeach.png,,,,,Three Edge Diff,Two Edge Five Edge,,,,,,
null,,html-keyboard-response,1596800,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
2254.2999999821186,,shortestpath_phase,1599075,,,../static/images/US_Cities_List/boulder.png,,,,,49,../static/images/US_Cities_List/hanover.png,../static/images/US_Cities_List/leesburg.png,0,0.41509433962264153,,,,../static/images/US_Cities_List/leesburg.png,,,,,Two Edge Diff,Two Edge Four Edge,,,,,,
null,,html-keyboard-response,1600081,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
2346,,shortestpath_phase,1602452,,,../static/images/US_Cities_List/gatlinburg.png,,,,,50,../static/images/US_Cities_List/huntsville.png,../static/images/US_Cities_List/cornwall.png,0,0.4074074074074074,,,,../static/images/US_Cities_List/huntsville.png,,,,,Two Edge Diff,Three Edge Five Edge,,,,,,
null,,html-keyboard-response,1603457,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
3293,,shortestpath_phase,1606769,,,../static/images/US_Cities_List/shreveport.png,,,,,49,../static/images/US_Cities_List/racine.png,../static/images/US_Cities_List/boulder.png,1,0.41818181818181815,,,,../static/images/US_Cities_List/racine.png,,,,,One Edge Diff,Five Edge Six Edge,,,,,,
null,,html-keyboard-response,1607778,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
2124.0999999940395,,shortestpath_phase,1609935,,,../static/images/US_Cities_List/westpalmbeach.png,,,,,50,../static/images/US_Cities_List/gatlinburg.png,../static/images/US_Cities_List/cornwall.png,1,0.42857142857142855,,,,../static/images/US_Cities_List/cornwall.png,,,,,One Edge Diff,Two Edge Three Edge,,,,,,
null,,html-keyboard-response,1610941,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
2624.2000000178814,,shortestpath_phase,1613601,,,../static/images/US_Cities_List/gatlinburg.png,,,,,50,../static/images/US_Cities_List/shreveport.png,../static/images/US_Cities_List/peoria.png,1,0.43859649122807015,,,,../static/images/US_Cities_List/peoria.png,,,,,Four Edge Diff,Two Edge Six Edge,,,,,,
null,,html-keyboard-response,1614610,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
2931,,shortestpath_phase,1617565,,,../static/images/US_Cities_List/newhope.png,,,,,49,../static/images/US_Cities_List/boulder.png,../static/images/US_Cities_List/westpalmbeach.png,0,0.43103448275862066,,,,../static/images/US_Cities_List/westpalmbeach.png,,,,,Three Edge Diff,Three Edge Six Edge,,,,,,
null,,html-keyboard-response,1618570,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
1773.4000000059605,,shortestpath_phase,1620368,,,../static/images/US_Cities_List/shreveport.png,,,,,49,../static/images/US_Cities_List/gatlinburg.png,../static/images/US_Cities_List/racine.png,0,0.423728813559322,,,,../static/images/US_Cities_List/racine.png,,,,,One Edge Diff,Five Edge Six Edge,,,,,,
null,,html-keyboard-response,1621375,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
2186.600000023842,,shortestpath_phase,1623583,,,../static/images/US_Cities_List/huntsville.png,,,,,50,../static/images/US_Cities_List/carmel.png,../static/images/US_Cities_List/gatlinburg.png,0,0.4166666666666667,,,,../static/images/US_Cities_List/carmel.png,,,,,One Edge Diff,Two Edge Three Edge,,,,,,
null,,html-keyboard-response,1624590,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
1539,,shortestpath_phase,1626157,,,../static/images/US_Cities_List/westpalmbeach.png,,,,,49,../static/images/US_Cities_List/gatlinburg.png,../static/images/US_Cities_List/peoria.png,0,0.4098360655737705,,,,../static/images/US_Cities_List/peoria.png,,,,,One Edge Diff,Two Edge Three Edge,,,,,,
null,,html-keyboard-response,1627176,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
1798.0999999940395,,shortestpath_phase,1629001,,,../static/images/US_Cities_List/hotsprings.png,,,,,49,../static/images/US_Cities_List/huntsville.png,../static/images/US_Cities_List/cornwall.png,1,0.41935483870967744,,,,../static/images/US_Cities_List/huntsville.png,,,,,Two Edge Diff,Two Edge Four Edge,,,,,,
null,,html-keyboard-response,1630008,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
1811.7000000178814,,shortestpath_phase,1631845,,,../static/images/US_Cities_List/leesburg.png,,,,,50,../static/images/US_Cities_List/boulder.png,../static/images/US_Cities_List/newhope.png,0,0.4126984126984127,,,,../static/images/US_Cities_List/boulder.png,,,,,One Edge Diff,Two Edge Three Edge,,,,,,
null,,html-keyboard-response,1632852,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
3273.4000000059605,,shortestpath_phase,1636169,,,../static/images/US_Cities_List/racine.png,,,,,50,../static/images/US_Cities_List/westpalmbeach.png,../static/images/US_Cities_List/cornwall.png,0,0.40625,,,,../static/images/US_Cities_List/westpalmbeach.png,,,,,Two Edge Diff,Two Edge Four Edge,,,,,,
null,,html-keyboard-response,1637175,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
2939.300000011921,,shortestpath_phase,1640146,,,../static/images/US_Cities_List/newhope.png,,,,,49,../static/images/US_Cities_List/leesburg.png,../static/images/US_Cities_List/gatlinburg.png,1,0.4153846153846154,,,,../static/images/US_Cities_List/leesburg.png,,,,,One Edge Diff,Three Edge Four Edge,,,,,,
null,,html-keyboard-response,1641153,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
2652.9000000059605,,shortestpath_phase,1643828,,,../static/images/US_Cities_List/shreveport.png,,,,,50,../static/images/US_Cities_List/hotsprings.png,../static/images/US_Cities_List/hanover.png,1,0.42424242424242425,,,,../static/images/US_Cities_List/hanover.png,,,,,Three Edge Diff,Two Edge Five Edge,,,,,,
null,,html-keyboard-response,1644835,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
1596.199999988079,,shortestpath_phase,1646462,,,../static/images/US_Cities_List/newhope.png,,,,,49,../static/images/US_Cities_List/hotsprings.png,../static/images/US_Cities_List/gatlinburg.png,1,0.43283582089552236,,,,../static/images/US_Cities_List/hotsprings.png,,,,,One Edge Diff,Three Edge Four Edge,,,,,,
null,,html-keyboard-response,1647468,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
2222.800000011921,,shortestpath_phase,1649722,,,../static/images/US_Cities_List/cornwall.png,,,,,49,../static/images/US_Cities_List/carmel.png,../static/images/US_Cities_List/boulder.png,1,0.4411764705882353,,,,../static/images/US_Cities_List/carmel.png,,,,,Three Edge Diff,Three Edge Six Edge,,,,,,
null,,html-keyboard-response,1650727,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
1634,,shortestpath_phase,1652386,,,../static/images/US_Cities_List/shreveport.png,,,,,49,../static/images/US_Cities_List/gatlinburg.png,../static/images/US_Cities_List/leesburg.png,0,0.43478260869565216,,,,../static/images/US_Cities_List/leesburg.png,,,,,Two Edge Diff,Four Edge Six Edge,,,,,,
null,,html-keyboard-response,1653392,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
1832.8999999761581,,shortestpath_phase,1655258,,,../static/images/US_Cities_List/carmel.png,,,,,50,../static/images/US_Cities_List/racine.png,../static/images/US_Cities_List/cornwall.png,1,0.44285714285714284,,,,../static/images/US_Cities_List/cornwall.png,,,,,Three Edge Diff,Two Edge Five Edge,,,,,,
null,,html-keyboard-response,1656263,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
1801.0999999940395,,shortestpath_phase,1658100,,,../static/images/US_Cities_List/gatlinburg.png,,,,,50,../static/images/US_Cities_List/shreveport.png,../static/images/US_Cities_List/newhope.png,1,0.4507042253521127,,,,../static/images/US_Cities_List/newhope.png,,,,,Two Edge Diff,Four Edge Six Edge,,,,,,
null,,html-keyboard-response,1659106,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
1431.300000011921,,shortestpath_phase,1660558,,,../static/images/US_Cities_List/shreveport.png,,,,,49,../static/images/US_Cities_List/carmel.png,../static/images/US_Cities_List/peoria.png,1,0.4583333333333333,,,,../static/images/US_Cities_List/carmel.png,,,,,One Edge Diff,Three Edge Four Edge,,,,,,
null,,html-keyboard-response,1661564,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
1595.4000000059605,,shortestpath_phase,1663190,,,../static/images/US_Cities_List/hotsprings.png,,,,,50,../static/images/US_Cities_List/westpalmbeach.png,../static/images/US_Cities_List/shreveport.png,0,0.4520547945205479,,,,../static/images/US_Cities_List/westpalmbeach.png,,,,,Three Edge Diff,Three Edge Six Edge,,,,,,
null,,html-keyboard-response,1664196,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
1419.8999999761581,,shortestpath_phase,1665638,,,../static/images/US_Cities_List/shreveport.png,,,,,49,../static/images/US_Cities_List/racine.png,../static/images/US_Cities_List/hanover.png,0,0.44594594594594594,,,,../static/images/US_Cities_List/hanover.png,,,,,Three Edge Diff,Two Edge Five Edge,,,,,,
null,,html-keyboard-response,1666645,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
1419.7999999821186,,shortestpath_phase,1668101,,,../static/images/US_Cities_List/carmel.png,,,,,50,../static/images/US_Cities_List/hotsprings.png,../static/images/US_Cities_List/gatlinburg.png,0,0.44,,,,../static/images/US_Cities_List/hotsprings.png,,,,,One Edge Diff,Four Edge Five Edge,,,,,,
null,,html-keyboard-response,1669107,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
1792.800000011921,,shortestpath_phase,1670920,,,../static/images/US_Cities_List/shreveport.png,,,,,49,../static/images/US_Cities_List/boulder.png,../static/images/US_Cities_List/newhope.png,0,0.4342105263157895,,,,../static/images/US_Cities_List/newhope.png,,,,,Four Edge Diff,Two Edge Six Edge,,,,,,
null,,html-keyboard-response,1671927,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
1427.5,,shortestpath_phase,1673384,,,../static/images/US_Cities_List/racine.png,,,,,49,../static/images/US_Cities_List/hanover.png,../static/images/US_Cities_List/cornwall.png,1,0.44155844155844154,,,,../static/images/US_Cities_List/hanover.png,,,,,One Edge Diff,Three Edge Four Edge,,,,,,
null,,html-keyboard-response,1674390,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
2328.100000023842,,shortestpath_phase,1676741,,,../static/images/US_Cities_List/shreveport.png,,,,,49,../static/images/US_Cities_List/boulder.png,../static/images/US_Cities_List/peoria.png,0,0.4358974358974359,,,,../static/images/US_Cities_List/peoria.png,,,,,Two Edge Diff,Four Edge Six Edge,,,,,,
null,,html-keyboard-response,1677745,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
1592.5,,shortestpath_phase,1679369,,,../static/images/US_Cities_List/boulder.png,,,,,50,../static/images/US_Cities_List/cornwall.png,../static/images/US_Cities_List/westpalmbeach.png,1,0.4430379746835443,,,,../static/images/US_Cities_List/westpalmbeach.png,,,,,Two Edge Diff,Three Edge Five Edge,,,,,,
null,,html-keyboard-response,1680375,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
314.40000000596046,,shortestpath_phase,1680708,,,../static/images/US_Cities_List/shreveport.png,,,,,49,../static/images/US_Cities_List/leesburg.png,../static/images/US_Cities_List/huntsville.png,0,0.4375,,,,../static/images/US_Cities_List/huntsville.png,,,,,One Edge Diff,Three Edge Four Edge,,,,,,
null,,html-keyboard-response,1681717,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
1802.4000000059605,,shortestpath_phase,1683557,,,../static/images/US_Cities_List/hotsprings.png,,,,,50,../static/images/US_Cities_List/newhope.png,../static/images/US_Cities_List/cornwall.png,0,0.43209876543209874,,,,../static/images/US_Cities_List/newhope.png,,,,,One Edge Diff,Three Edge Four Edge,,,,,,
null,,html-keyboard-response,1684563,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
2405,,shortestpath_phase,1686992,,,../static/images/US_Cities_List/gatlinburg.png,,,,,50,../static/images/US_Cities_List/huntsville.png,../static/images/US_Cities_List/carmel.png,0,0.4268292682926829,,,,../static/images/US_Cities_List/huntsville.png,,,,,Two Edge Diff,Three Edge Five Edge,,,,,,
null,,html-keyboard-response,1687998,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
1713.0999999940395,,shortestpath_phase,1689736,,,../static/images/US_Cities_List/boulder.png,,,,,49,../static/images/US_Cities_List/leesburg.png,../static/images/US_Cities_List/carmel.png,1,0.43373493975903615,,,,../static/images/US_Cities_List/leesburg.png,,,,,Four Edge Diff,Two Edge Six Edge,,,,,,
null,,html-keyboard-response,1690742,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
1796.800000011921,,shortestpath_phase,1692566,,,../static/images/US_Cities_List/carmel.png,,,,,50,../static/images/US_Cities_List/gatlinburg.png,../static/images/US_Cities_List/peoria.png,1,0.44047619047619047,,,,../static/images/US_Cities_List/peoria.png,,,,,Two Edge Diff,Three Edge Five Edge,,,,,,
null,,html-keyboard-response,1693571,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
10864.09999999404,,intro_1,1704437,,,instruct,,,0,,,,,,,,,,,,,,,,,,,,,,
2164.300000011921,,intro_2,1706604,,,instruct,,,1,Next,,,,,,,,,,,,,,,,,,,,,
2974.4000000059605,,intro_3,1709581,,,instruct,,,1,Next,,,,,,,,,,,,,,,,,,,,,
5215.5999999940395,,intro_4,1714799,,,instruct,,,1,Next,,,,,,,,,,,,,,,,,,,,,
2148.2000000178814,,intro_5,1716949,,,instruct,,,1,Next,,,,,,,,,,,,,,,,,,,,,
1570.5999999940395,,intro_6,1718522,,,instruct,,,1,Next,,,,,,,,,,,,,,,,,,,,,
,,Goal Directed Planning,1863937,,,GDP-0,,,,,,,,,,,,,,,,,,,,Delaro Park,Claywater,,undefinedimgLdrag03:[x1:74 x2:339 y1:210 y2:232]drag03drag04:[x1:339 x2:600.5 y1:232 y2:219.609375]drag04drag07:[x1:600.5 x2:813 y1:219.609375 y2:240]imgRdrag07:[x1:1074 x2:813 y1:210 y2:240],undefineddrag07drag12:[x1:670.5 x2:323.5 y1:191.609375 y2:219.609375]drag12imgL:[x1:323.5 x2:74 y1:219.609375 y2:210]drag02imgR:[x1:876.5 x2:1074 y1:215.609375 y2:210]drag07drag01:[x1:650 x2:769.5 y1:208 y2:105.609375]drag01drag02:[x1:769.5 x2:876.5 y1:105.609375 y2:215.609375],true
,,Goal Directed Planning,1966542,,,GDP-1,,,,,,,,,,,,,,,,,,,,Delaro Park,Baymarsh,,undefineddrag07drag11:[x1:767.5 x2:567.5 y1:172.609375 y2:187.609375]drag11drag03:[x1:567.5 x2:367.5 y1:187.609375 y2:185.609375]drag03imgL:[x1:367.5 x2:74 y1:185.609375 y2:210]drag04imgR:[x1:924.5 x2:1074 y1:146.609375 y2:210]drag07drag04:[x1:767.5 x2:924.5 y1:172.609375 y2:146.609375],,false
,,Goal Directed Planning,2064989,,,GDP-2,,,,,,,,,,,,,,,,,,,,North Arroya,Juniper Creek,,undefinedimgLdrag05:[x1:74 x2:332.5 y1:210 y2:202.609375]drag09drag05:[x1:530.5 x2:332.5 y1:198.609375 y2:202.609375]imgRdrag09:[x1:1074 x2:530.5 y1:210 y2:198.609375],,false
,,Goal Directed Planning,2233327,,,GDP-3,,,,,,,,,,,,,,,,,,,,Delaro Park,Juniper Creek,,undefineddrag13imgL:[x1:367.5 x2:74 y1:178.609375 y2:210]drag06drag13:[x1:511.5 x2:367.5 y1:199.609375 y2:178.609375]imgRdrag06:[x1:1074 x2:511.5 y1:210 y2:199.609375],,false
,,Goal Directed Planning,2383901,,,GDP-4,,,,,,,,,,,,,,,,,,,,North Arroya,Claywater,,undefinedimgLdrag03:[x1:74 x2:282 y1:210 y2:206]drag03drag01:[x1:282 x2:527.5 y1:206 y2:228.609375]drag01drag07:[x1:527.5 x2:763.5 y1:228.609375 y2:176.609375]drag07imgR:[x1:763.5 x2:1074 y1:176.609375 y2:210],undefineddrag01imgR:[x1:443 x2:1074 y1:209 y2:210]drag06drag01:[x1:244.5 x2:443 y1:216.609375 y2:209]imgLdrag06:[x1:74 x2:281 y1:210 y2:112],true
,,Goal Directed Planning,2440054,,,GDP-5,,,,,,,,,,,,,,,,,,,,Hollendale,Hawthorne Bluffs,,undefineddrag08drag06:[x1:816.5 x2:551 y1:193.609375 y2:201]drag06imgR:[x1:551 x2:1074 y1:201 y2:210]imgLdrag02:[x1:74 x2:300.5 y1:210 y2:292.609375]drag02drag08:[x1:300.5 x2:481 y1:292.609375 y2:279],,false
,,Goal Directed Planning,2504277,,,GDP-6,,,,,,,,,,,,,,,,,,,,Hawthorne Bluffs,Riverlyn,,undefineddrag06drag01:[x1:725.5 x2:276.5 y1:166.609375 y2:221.609375]imgLdrag01:[x1:74 x2:276.5 y1:210 y2:221.609375]drag09imgR:[x1:697 x2:1074 y1:234 y2:210]drag06drag09:[x1:513 x2:697 y1:231 y2:234],,false
,,Goal Directed Planning,2553664,,,GDP-7,,,,,,,,,,,,,,,,,,,,New Verdan,Claywater,,undefineddrag01drag09:[x1:556.5 x2:344.5 y1:211.609375 y2:208.609375]drag09imgL:[x1:344.5 x2:74 y1:208.609375 y2:210]drag06imgR:[x1:928.5 x2:1074 y1:229.609375 y2:210]drag01drag12:[x1:556.5 x2:732.5 y1:211.609375 y2:225.609375]drag12drag06:[x1:732.5 x2:928.5 y1:225.609375 y2:229.609375],,false
,,Goal Directed Planning,2588971,,,GDP-8,,,,,,,,,,,,,,,,,,,,Orchard Bend,Juniper Creek,,undefineddrag13imgR:[x1:835.5 x2:1074 y1:164.609375 y2:210]drag11drag13:[x1:663.5 x2:835.5 y1:164.609375 y2:164.609375]drag09drag11:[x1:486.5 x2:663.5 y1:118.609375 y2:164.609375]drag09drag02:[x1:486.5 x2:247.5 y1:118.609375 y2:256.609375]imgLdrag02:[x1:74 x2:247.5 y1:210 y2:256.609375],,false
,,Goal Directed Planning,2673159,,,GDP-9,,,,,,,,,,,,,,,,,,,,Hollendale,New Verdan,,undefinedimgRdrag13:[x1:1074 x2:915.5 y1:210 y2:211.609375]drag13drag12:[x1:915.5 x2:711.5 y1:211.609375 y2:241.609375]drag12drag05:[x1:711.5 x2:533.5 y1:241.609375 y2:228.609375]drag05drag02:[x1:533.5 x2:313.5 y1:228.609375 y2:250.609375]drag02imgL:[x1:313.5 x2:74 y1:250.609375 y2:210],undefineddrag04imgL:[x1:302 x2:74 y1:218 y2:210]drag02drag04:[x1:521.5 x2:302 y1:258.609375 y2:218]drag12drag02:[x1:741.5 x2:521.5 y1:185.609375 y2:258.609375]drag12drag13:[x1:741.5 x2:916.5 y1:185.609375 y2:175.609375]imgRdrag13:[x1:1074 x2:916.5 y1:210 y2:175.609375],true
,,Goal Directed Planning,2723483,,,GDP-10,,,,,,,,,,,,,,,,,,,,Hawthorne Bluffs,Sunmere,,undefinedimgLdrag01:[x1:74 x2:211.5 y1:210 y2:204.609375]drag09drag01:[x1:412 x2:211.5 y1:194 y2:204.609375]drag12drag09:[x1:641 x2:412 y1:211 y2:194]drag10drag12:[x1:839 x2:641 y1:199 y2:211]drag10imgR:[x1:839 x2:1074 y1:199 y2:210],,false
,,Goal Directed Planning,2752253,,,GDP-11,,,,,,,,,,,,,,,,,,,,Delaro Park,Cedarwyn,,undefinedimgLdrag10:[x1:74 x2:296.5 y1:210 y2:177.609375]drag09drag10:[x1:475.5 x2:296.5 y1:209.609375 y2:177.609375]drag11drag09:[x1:665.5 x2:475.5 y1:243.609375 y2:209.609375]drag11drag13:[x1:665.5 x2:842.5 y1:243.609375 y2:221.609375]drag13imgR:[x1:842.5 x2:1074 y1:221.609375 y2:210],,false
,,Goal Directed Planning,2940877,,,GDP-12,,,,,,,,,,,,,,,,,,,,Delaro Park,Granton Ridge,,undefinedimgRdrag12:[x1:1074 x2:858.5 y1:210 y2:207.609375]drag10drag12:[x1:634.5 x2:858.5 y1:207.609375 y2:207.609375]drag08drag10:[x1:462.5 x2:634.5 y1:215.609375 y2:207.609375]drag08drag11:[x1:462.5 x2:241.5 y1:215.609375 y2:182.609375]drag11imgL:[x1:241.5 x2:74 y1:182.609375 y2:210],undefinedimgLdrag01:[x1:74 x2:290 y1:210 y2:176]drag01drag11:[x1:290 x2:448.5 y1:176 y2:242.609375]drag11drag08:[x1:448.5 x2:619.5 y1:242.609375 y2:187.609375]drag08drag12:[x1:619.5 x2:781.5 y1:187.609375 y2:242.609375]imgRdrag12:[x1:1074 x2:781.5 y1:210 y2:242.609375],true
,,Goal Directed Planning,2967158,,,GDP-13,,,,,,,,,,,,,,,,,,,,Juniper Creek,Riverlyn,,undefinedimgLdrag03:[x1:74 x2:304.5 y1:210 y2:234.609375]drag03drag08:[x1:304.5 x2:489.5 y1:234.609375 y2:225.609375]drag08drag10:[x1:489.5 x2:720.5 y1:225.609375 y2:204.609375]drag10imgR:[x1:720.5 x2:1074 y1:204.609375 y2:210],,false
,,Goal Directed Planning,3019434,,,GDP-14,,,,,,,,,,,,,,,,,,,,Hawthorne Bluffs,Claywater,,undefineddrag12drag02:[x1:730.5 x2:330.5 y1:242.609375 y2:182.609375]drag02drag09:[x1:330.5 x2:522.5 y1:182.609375 y2:209.609375]drag09imgL:[x1:522.5 x2:74 y1:209.609375 y2:210]drag12imgR:[x1:903 x2:1074 y1:134 y2:210],,false
,,Goal Directed Planning,3054579,,,GDP-15,,,,,,,,,,,,,,,,,,,,Cedarwyn,Juniper Creek,,undefineddrag01drag04:[x1:255.5 x2:494.5 y1:202.609375 y2:230.609375]drag04drag10:[x1:494.5 x2:709.5 y1:230.609375 y2:211.609375]drag10drag09:[x1:709.5 x2:920.5 y1:211.609375 y2:228.609375]drag09imgR:[x1:920.5 x2:1074 y1:228.609375 y2:210]imgLdrag01:[x1:74 x2:255.5 y1:210 y2:202.609375],,false
,,Goal Directed Planning,3141572,,,GDP-16,,,,,,,,,,,,,,,,,,,,Hollendale,Baymarsh,,undefineddrag02drag11:[x1:538 x2:359 y1:137 y2:200]drag11imgL:[x1:359 x2:74 y1:200 y2:210]drag02imgR:[x1:538 x2:1074 y1:137 y2:210],,false
,,Goal Directed Planning,3219366,,,GDP-17,,,,,,,,,,,,,,,,,,,,Hollendale,Orchard Bend,,undefineddrag04imgL:[x1:346.5 x2:74 y1:214.609375 y2:210]drag11drag04:[x1:552.5 x2:346.5 y1:208.609375 y2:214.609375]drag13drag11:[x1:790.5 x2:552.5 y1:204.609375 y2:208.609375]imgRdrag13:[x1:1074 x2:790.5 y1:210 y2:204.609375],undefineddrag05imgL:[x1:411.5 x2:74 y1:166.609375 y2:210]drag07imgR:[x1:780.5 x2:1074 y1:117.609375 y2:210]drag09drag05:[x1:610.5 x2:411.5 y1:146.609375 y2:166.609375]drag09drag07:[x1:610.5 x2:780.5 y1:146.609375 y2:117.609375],true
,,Goal Directed Planning,3264720,,,GDP-18,,,,,,,,,,,,,,,,,,,,Hollendale,Sunmere,,undefineddrag10drag13:[x1:658.5 x2:864.5 y1:240.609375 y2:222.609375]drag13imgR:[x1:865 x2:1074 y1:223 y2:210]drag10drag03:[x1:658.5 x2:407.5 y1:240.609375 y2:234.609375]drag03imgL:[x1:407.5 x2:74 y1:234.609375 y2:210],,false
,,Goal Directed Planning,3314629,,,GDP-19,,,,,,,,,,,,,,,,,,,,Orchard Bend,Claywater,,undefinedimgLdrag08:[x1:74 x2:378.5 y1:210 y2:235.609375]drag08drag04:[x1:378.5 x2:574.5 y1:235.609375 y2:209.609375]drag04drag12:[x1:574.5 x2:782.5 y1:209.609375 y2:195.609375]drag12imgR:[x1:782.5 x2:1074 y1:195.609375 y2:210],,false
,,Goal Directed Planning,3357051,,,GDP-20,,,,,,,,,,,,,,,,,,,,Delaro Park,Riverlyn,,undefinedimgLdrag08:[x1:74 x2:357.5 y1:210 y2:209.609375]drag08drag10:[x1:357.5 x2:573.5 y1:209.609375 y2:223.609375]drag10drag12:[x1:573.5 x2:819.5 y1:223.609375 y2:226.609375]drag12imgR:[x1:819.5 x2:1074 y1:226.609375 y2:210],undefinedimgRdrag07:[x1:1074 x2:905.5 y1:210 y2:174.609375]drag07drag10:[x1:905.5 x2:738.5 y1:174.609375 y2:173.609375]drag10drag11:[x1:738.5 x2:515.5 y1:173.609375 y2:156.609375]drag11drag01:[x1:515.5 x2:305.5 y1:156.609375 y2:158.609375]drag01imgL:[x1:305.5 x2:74 y1:158.609375 y2:210],true
,,Goal Directed Planning,3381422,,,GDP-21,,,,,,,,,,,,,,,,,,,,Hawthorne Bluffs,Cedarwyn,,undefinedimgRdrag11:[x1:1074 x2:802.5 y1:210 y2:169.609375]drag11drag13:[x1:802.5 x2:626.5 y1:169.609375 y2:208.609375]drag13drag10:[x1:626.5 x2:359 y1:208.609375 y2:162]drag10imgL:[x1:359 x2:74 y1:162 y2:210],,false
,,Goal Directed Planning,3401509,,,GDP-22,,,,,,,,,,,,,,,,,,,,North Arroya,Baymarsh,,undefinedimgRdrag07:[x1:1074 x2:756.5 y1:210 y2:226.609375]drag07drag01:[x1:756.5 x2:591.5 y1:226.609375 y2:156.609375]drag01drag03:[x1:591.5 x2:377.5 y1:156.609375 y2:242.609375]drag03imgL:[x1:377.5 x2:74 y1:242.609375 y2:210],,false
,,Goal Directed Planning,3466049,,,GDP-23,,,,,,,,,,,,,,,,,,,,Sunmere,Riverlyn,,undefinedimgRdrag09:[x1:1074 x2:757.5 y1:210 y2:183.609375]drag09drag01:[x1:757.5 x2:528.5 y1:183.609375 y2:173.609375]drag01drag02:[x1:528.5 x2:305.5 y1:173.609375 y2:181.609375]drag02imgL:[x1:305.5 x2:74 y1:181.609375 y2:210],undefinedimgRdrag09:[x1:1074 x2:760.5 y1:210 y2:195.609375]drag09drag12:[x1:679 x2:520 y1:225 y2:261]drag12drag07:[x1:520 x2:339.5 y1:261 y2:149.609375]imgLdrag07:[x1:74 x2:339.5 y1:210 y2:149.609375],true
,,Goal Directed Planning,3508908,,,GDP-24,,,,,,,,,,,,,,,,,,,,Claywater,Riverlyn,,undefineddrag11imgR:[x1:709.5 x2:1074 y1:223.609375 y2:210]drag11drag08:[x1:709.5 x2:480.5 y1:223.609375 y2:211.609375]drag08drag03:[x1:480.5 x2:270.5 y1:211.609375 y2:205.609375]drag03imgL:[x1:270.5 x2:74 y1:205.609375 y2:210],,false
