rt,responses,trial_type,time_elapsed,image_type,sequence,stimulus,cities,city_images,button_pressed,response,key_press,stimulus_left,stimulus_right,cumulative_accuracy,accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,stimulus_short,stimulus_far,weighted_accuracy,missedtrial,condition,specific_pairs,imgL_ID,imgR_ID,linedress,linedressed,linedressed_detor,detour_trial
4435.300000000745,,shortestpath_phase,3646554,,,../static/images/US_Cities_List/boulder.png,,,,,50,../static/images/US_Cities_List/racine.png,../static/images/US_Cities_List/hanover.png,0.509090909090909,1,,,,../static/images/US_Cities_List/hanover.png,,,,,One Edge Diff,Three Edge Four Edge,,,,,,
null,,html-keyboard-response,3647561,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
1741.0999999977648,,shortestpath_phase,3649329,,,../static/images/US_Cities_List/carmel.png,,,,,50,../static/images/US_Cities_List/boulder.png,../static/images/US_Cities_List/westpalmbeach.png,0.5178571428571429,1,,,,../static/images/US_Cities_List/westpalmbeach.png,,,,,Four Edge Diff,Two Edge Six Edge,,,,,,
null,,html-keyboard-response,3650335,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
3024.39999999851,,shortestpath_phase,3653385,,,../static/images/US_Cities_List/peoria.png,,,,,49,../static/images/US_Cities_List/leesburg.png,../static/images/US_Cities_List/hanover.png,0.5263157894736842,1,,,,../static/images/US_Cities_List/leesburg.png,,,,,Four Edge Diff,Two Edge Six Edge,,,,,,
null,,html-keyboard-response,3654392,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
2304.7999999970198,,shortestpath_phase,3656722,,,../static/images/US_Cities_List/westpalmbeach.png,,,,,50,../static/images/US_Cities_List/boulder.png,../static/images/US_Cities_List/shreveport.png,0.5344827586206896,1,,,,../static/images/US_Cities_List/shreveport.png,,,,,One Edge Diff,Four Edge Five Edge,,,,,,
null,,html-keyboard-response,3657727,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
3286,,shortestpath_phase,3661049,,,../static/images/US_Cities_List/carmel.png,,,,,50,../static/images/US_Cities_List/newhope.png,../static/images/US_Cities_List/cornwall.png,0.5254237288135594,0,,,,../static/images/US_Cities_List/newhope.png,,,,,Two Edge Diff,Three Edge Five Edge,,,,,,
null,,html-keyboard-response,3662056,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
2790.300000000745,,shortestpath_phase,3664881,,,../static/images/US_Cities_List/cornwall.png,,,,,49,../static/images/US_Cities_List/leesburg.png,../static/images/US_Cities_List/peoria.png,0.5333333333333333,1,,,,../static/images/US_Cities_List/leesburg.png,,,,,One Edge Diff,Four Edge Five Edge,,,,,,
null,,html-keyboard-response,3665887,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
2070.2999999970198,,shortestpath_phase,3667986,,,../static/images/US_Cities_List/gatlinburg.png,,,,,49,../static/images/US_Cities_List/peoria.png,../static/images/US_Cities_List/racine.png,0.5245901639344263,0,,,,../static/images/US_Cities_List/racine.png,,,,,Two Edge Diff,Two Edge Four Edge,,,,,,
null,,html-keyboard-response,3668992,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
4447.10000000149,,shortestpath_phase,3673465,,,../static/images/US_Cities_List/boulder.png,,,,,49,../static/images/US_Cities_List/carmel.png,../static/images/US_Cities_List/shreveport.png,0.5161290322580645,0,,,,../static/images/US_Cities_List/shreveport.png,,,,,Four Edge Diff,Two Edge Six Edge,,,,,,
null,,html-keyboard-response,3674471,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
3418.300000000745,,shortestpath_phase,3677921,,,../static/images/US_Cities_List/peoria.png,,,,,50,../static/images/US_Cities_List/newhope.png,../static/images/US_Cities_List/hanover.png,0.5079365079365079,0,,,,../static/images/US_Cities_List/newhope.png,,,,,Four Edge Diff,Two Edge Six Edge,,,,,,
null,,html-keyboard-response,3678926,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
2835.300000000745,,shortestpath_phase,3681792,,,../static/images/US_Cities_List/shreveport.png,,,,,49,../static/images/US_Cities_List/newhope.png,../static/images/US_Cities_List/racine.png,0.5,0,,,,../static/images/US_Cities_List/racine.png,,,,,One Edge Diff,Two Edge Three Edge,,,,,,
null,,html-keyboard-response,3682797,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
2330.900000002235,,shortestpath_phase,3685146,,,../static/images/US_Cities_List/peoria.png,,,,,49,../static/images/US_Cities_List/huntsville.png,../static/images/US_Cities_List/hanover.png,0.5076923076923077,1,,,,../static/images/US_Cities_List/huntsville.png,,,,,Two Edge Diff,Four Edge Six Edge,,,,,,
null,,html-keyboard-response,3686153,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
1972.300000000745,,shortestpath_phase,3688154,,,../static/images/US_Cities_List/racine.png,,,,,50,../static/images/US_Cities_List/shreveport.png,../static/images/US_Cities_List/hanover.png,0.5,0,,,,../static/images/US_Cities_List/shreveport.png,,,,,One Edge Diff,Two Edge Three Edge,,,,,,
null,,html-keyboard-response,3689159,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
3107.5,,shortestpath_phase,3692290,,,../static/images/US_Cities_List/hanover.png,,,,,49,../static/images/US_Cities_List/huntsville.png,../static/images/US_Cities_List/peoria.png,0.5074626865671642,1,,,,../static/images/US_Cities_List/huntsville.png,,,,,Four Edge Diff,Two Edge Six Edge,,,,,,
null,,html-keyboard-response,3693296,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
4244.800000000745,,shortestpath_phase,3697570,,,../static/images/US_Cities_List/carmel.png,,,,,50,../static/images/US_Cities_List/racine.png,../static/images/US_Cities_List/cornwall.png,0.5,0,,,,../static/images/US_Cities_List/racine.png,,,,,Three Edge Diff,Two Edge Five Edge,,,,,,
null,,html-keyboard-response,3698575,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
1594.699999999255,,shortestpath_phase,3700194,,,../static/images/US_Cities_List/shreveport.png,,,,,50,../static/images/US_Cities_List/boulder.png,../static/images/US_Cities_List/carmel.png,0.4927536231884058,0,,,,../static/images/US_Cities_List/boulder.png,,,,,Two Edge Diff,Two Edge Four Edge,,,,,,
null,,html-keyboard-response,3701200,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
2326.60000000149,,shortestpath_phase,3703546,,,../static/images/US_Cities_List/westpalmbeach.png,,,,,49,../static/images/US_Cities_List/huntsville.png,../static/images/US_Cities_List/boulder.png,0.5,1,,,,../static/images/US_Cities_List/huntsville.png,,,,,Two Edge Diff,Three Edge Five Edge,,,,,,
null,,html-keyboard-response,3704553,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
2107.7000000029802,,shortestpath_phase,3706689,,,../static/images/US_Cities_List/racine.png,,,,,49,../static/images/US_Cities_List/hanover.png,../static/images/US_Cities_List/carmel.png,0.49295774647887325,0,,,,../static/images/US_Cities_List/carmel.png,,,,,One Edge Diff,Two Edge Three Edge,,,,,,
null,,html-keyboard-response,3707695,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
2562.89999999851,,shortestpath_phase,3710290,,,../static/images/US_Cities_List/cornwall.png,,,,,50,../static/images/US_Cities_List/carmel.png,../static/images/US_Cities_List/leesburg.png,0.5,1,,,,../static/images/US_Cities_List/leesburg.png,,,,,One Edge Diff,Four Edge Five Edge,,,,,,
null,,html-keyboard-response,3711296,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
2761.60000000149,,shortestpath_phase,3714082,,,../static/images/US_Cities_List/peoria.png,,,,,49,../static/images/US_Cities_List/gatlinburg.png,../static/images/US_Cities_List/boulder.png,0.5068493150684932,1,,,,../static/images/US_Cities_List/gatlinburg.png,,,,,Two Edge Diff,Four Edge Six Edge,,,,,,
null,,html-keyboard-response,3715088,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
1374.1000000014901,,shortestpath_phase,3716490,,,../static/images/US_Cities_List/carmel.png,,,,,50,../static/images/US_Cities_List/boulder.png,../static/images/US_Cities_List/racine.png,0.5135135135135135,1,,,,../static/images/US_Cities_List/racine.png,,,,,Four Edge Diff,Two Edge Six Edge,,,,,,
null,,html-keyboard-response,3717496,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
2216,,shortestpath_phase,3719738,,,../static/images/US_Cities_List/shreveport.png,,,,,49,../static/images/US_Cities_List/peoria.png,../static/images/US_Cities_List/boulder.png,0.5066666666666667,0,,,,../static/images/US_Cities_List/boulder.png,,,,,Three Edge Diff,Three Edge Six Edge,,,,,,
null,,html-keyboard-response,3720744,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
2866,,shortestpath_phase,3723642,,,../static/images/US_Cities_List/gatlinburg.png,,,,,50,../static/images/US_Cities_List/racine.png,../static/images/US_Cities_List/carmel.png,0.5,0,,,,../static/images/US_Cities_List/racine.png,,,,,Two Edge Diff,Two Edge Four Edge,,,,,,
null,,html-keyboard-response,3724649,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
2746.800000000745,,shortestpath_phase,3727426,,,../static/images/US_Cities_List/carmel.png,,,,,49,../static/images/US_Cities_List/westpalmbeach.png,../static/images/US_Cities_List/cornwall.png,0.5064935064935064,1,,,,../static/images/US_Cities_List/westpalmbeach.png,,,,,Three Edge Diff,Three Edge Six Edge,,,,,,
null,,html-keyboard-response,3728432,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
1693.300000000745,,shortestpath_phase,3730154,,,../static/images/US_Cities_List/hanover.png,,,,,49,../static/images/US_Cities_List/leesburg.png,../static/images/US_Cities_List/gatlinburg.png,0.5,0,,,,../static/images/US_Cities_List/gatlinburg.png,,,,,Two Edge Diff,Two Edge Four Edge,,,,,,
null,,html-keyboard-response,3731161,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
2598.39999999851,,shortestpath_phase,3733786,,,../static/images/US_Cities_List/newhope.png,,,,,49,../static/images/US_Cities_List/shreveport.png,../static/images/US_Cities_List/boulder.png,0.5063291139240507,1,,,,../static/images/US_Cities_List/shreveport.png,,,,,One Edge Diff,Three Edge Four Edge,,,,,,
null,,html-keyboard-response,3734793,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
3341.10000000149,,shortestpath_phase,3738163,,,../static/images/US_Cities_List/carmel.png,,,,,49,../static/images/US_Cities_List/gatlinburg.png,../static/images/US_Cities_List/boulder.png,0.5125,1,,,,../static/images/US_Cities_List/gatlinburg.png,,,,,Two Edge Diff,Four Edge Six Edge,,,,,,
null,,html-keyboard-response,3739168,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
2006.199999999255,,shortestpath_phase,3741202,,,../static/images/US_Cities_List/leesburg.png,,,,,49,../static/images/US_Cities_List/boulder.png,../static/images/US_Cities_List/hotsprings.png,0.5061728395061729,0,,,,../static/images/US_Cities_List/hotsprings.png,,,,,Three Edge Diff,Two Edge Five Edge,,,,,,
null,,html-keyboard-response,3742207,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
2962.699999999255,,shortestpath_phase,3745202,,,../static/images/US_Cities_List/gatlinburg.png,,,,,49,../static/images/US_Cities_List/carmel.png,../static/images/US_Cities_List/newhope.png,0.5,0,,,,../static/images/US_Cities_List/newhope.png,,,,,Two Edge Diff,Two Edge Four Edge,,,,,,
null,,html-keyboard-response,3746208,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
2092.89999999851,,shortestpath_phase,3748329,,,../static/images/US_Cities_List/carmel.png,,,,,50,../static/images/US_Cities_List/hanover.png,../static/images/US_Cities_List/westpalmbeach.png,0.5060240963855421,1,,,,../static/images/US_Cities_List/westpalmbeach.png,,,,,Three Edge Diff,Three Edge Six Edge,,,,,,
null,,html-keyboard-response,3749334,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
2602.599999997765,,shortestpath_phase,3751962,,,../static/images/US_Cities_List/hotsprings.png,,,,,49,../static/images/US_Cities_List/carmel.png,../static/images/US_Cities_List/cornwall.png,0.5,0,,,,../static/images/US_Cities_List/cornwall.png,,,,,One Edge Diff,Two Edge Three Edge,,,,,,
null,,html-keyboard-response,3752969,,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
79957.89999999851,,intro_1,3832928,,,instruct,,,0,,,,,,,,,,,,,,,,,,,,,,
57746.300000000745,,intro_2,3890679,,,instruct,,,1,Next,,,,,,,,,,,,,,,,,,,,,
6057,,intro_3,3896740,,,instruct,,,1,Next,,,,,,,,,,,,,,,,,,,,,
24296.89999999851,,intro_4,3921041,,,instruct,,,1,Next,,,,,,,,,,,,,,,,,,,,,
18310.10000000149,,intro_5,3939355,,,instruct,,,1,Next,,,,,,,,,,,,,,,,,,,,,
9432.70000000298,,intro_6,3948791,,,instruct,,,1,Next,,,,,,,,,,,,,,,,,,,,,
,,Goal Directed Planning,4446644,,,GDP-0,,,,,,,,,,,,,,,,,,,,Hawthorne Bluffs,Sunmere,,undefinedimgLdrag08:[x1:74 x2:235 y1:210 y2:211]drag08drag11:[x1:235 x2:440 y1:211 y2:204]drag11drag06:[x1:440 x2:628 y1:204 y2:195.609375]drag06imgR:[x1:628 x2:1074 y1:195.609375 y2:210],undefinedimgLdrag08:[x1:74 x2:234 y1:210 y2:221]drag08drag11:[x1:234 x2:411 y1:221 y2:229.609375]drag11imgR:[x1:411 x2:1074 y1:229.609375 y2:210],true
,,Goal Directed Planning,4510905,,,GDP-1,,,,,,,,,,,,,,,,,,,,Juniper Creek,North Arroya,,undefinedimgLdrag07:[x1:74 x2:250 y1:210 y2:223.609375]drag12drag07:[x1:442 x2:256 y1:214 y2:221]drag12imgR:[x1:444 x2:1074 y1:216 y2:210],,false
,,Goal Directed Planning,4562191,,,GDP-2,,,,,,,,,,,,,,,,,,,,Riverlyn,Claywater,,undefinedimgLdrag12:[x1:74 x2:292 y1:210 y2:240]drag12drag03:[x1:292 x2:506 y1:240 y2:242.609375]imgRdrag03:[x1:1074 x2:506 y1:210 y2:242.609375],,false
,,Goal Directed Planning,4609127,,,GDP-3,,,,,,,,,,,,,,,,,,,,Baymarsh,Granton Ridge,,undefinedimgLdrag08:[x1:74 x2:387 y1:210 y2:240]drag07drag08:[x1:781 x2:388 y1:210 y2:239]drag07imgR:[x1:781 x2:1074 y1:210 y2:210],,false
,,Goal Directed Planning,4655975,,,GDP-4,,,,,,,,,,,,,,,,,,,,Orchard Bend,Riverlyn,,undefinedimgLdrag11:[x1:74 x2:388 y1:210 y2:250]drag11drag12:[x1:388 x2:791 y1:250 y2:206.609375]drag12imgR:[x1:791 x2:1074 y1:207 y2:210],,false
,,Goal Directed Planning,4750897,,,GDP-5,,,,,,,,,,,,,,,,,,,,Delaro Park,Granton Ridge,,undefinedimgLdrag08:[x1:74 x2:310 y1:210 y2:221.609375]drag08drag07:[x1:310 x2:655 y1:221.609375 y2:220]drag07imgR:[x1:655 x2:1074 y1:220 y2:210],undefinedimgLdrag08:[x1:74 x2:377 y1:210 y2:230.609375]drag08drag06:[x1:377 x2:554 y1:230.609375 y2:244.609375]drag12drag06:[x1:701 x2:556 y1:225 y2:245]drag12imgR:[x1:701 x2:1074 y1:225 y2:210],true
,,Goal Directed Planning,4773149,,,GDP-6,,,,,,,,,,,,,,,,,,,,Baymarsh,Hawthorne Bluffs,,undefineddrag09imgL:[x1:330 x2:74 y1:239.609375 y2:210]drag09drag08:[x1:334 x2:599 y1:239 y2:248]drag08imgR:[x1:599 x2:1074 y1:248 y2:210],,false
,,Goal Directed Planning,4801682,,,GDP-7,,,,,,,,,,,,,,,,,,,,New Verdan,Sunmere,,undefinedimgLdrag13:[x1:74 x2:304 y1:210 y2:230]drag13drag07:[x1:304 x2:638 y1:230 y2:246]drag07imgR:[x1:638 x2:1074 y1:246 y2:210],,false
,,Goal Directed Planning,4850251,,,GDP-8,,,,,,,,,,,,,,,,,,,,Riverlyn,North Arroya,,undefinedimgLdrag07:[x1:74 x2:411 y1:210 y2:224.609375]drag07drag12:[x1:411 x2:830 y1:224.609375 y2:225]drag12imgR:[x1:830 x2:1074 y1:225 y2:210],,false
,,Goal Directed Planning,4889807,,,GDP-9,,,,,,,,,,,,,,,,,,,,Cedarwyn,Claywater,,undefinedimgLdrag03:[x1:74 x2:339 y1:210 y2:236.609375]drag03drag12:[x1:339 x2:626 y1:236.609375 y2:235.609375]drag12imgR:[x1:626 x2:1074 y1:235.609375 y2:210],,false
,,Goal Directed Planning,4983017,,,GDP-10,,,,,,,,,,,,,,,,,,,,Cedarwyn,North Arroya,,undefinedimgLdrag01:[x1:74 x2:322 y1:210 y2:227.609375]drag01drag02:[x1:344 x2:579 y1:223 y2:243]drag02drag12:[x1:580 x2:794 y1:243 y2:219.609375]drag12imgR:[x1:794 x2:1074 y1:220 y2:210],,false
,,Goal Directed Planning,5052424,,,GDP-11,,,,,,,,,,,,,,,,,,,,Orchard Bend,Claywater,,undefinedimgLdrag07:[x1:74 x2:443 y1:210 y2:233]drag07drag09:[x1:443 x2:782 y1:233 y2:221]drag09imgR:[x1:782 x2:1074 y1:221 y2:210],undefinedimgLdrag02:[x1:74 x2:443 y1:210 y2:205]drag02drag09:[x1:443 x2:830 y1:205 y2:209.609375]drag09imgR:[x1:830 x2:1074 y1:209.609375 y2:210],true
,,Goal Directed Planning,5091200,,,GDP-12,,,,,,,,,,,,,,,,,,,,Cedarwyn,Riverlyn,,undefinedimgLdrag03:[x1:74 x2:358 y1:210 y2:239]drag03drag12:[x1:358 x2:735 y1:239 y2:227.609375]drag12imgR:[x1:735 x2:1074 y1:227.609375 y2:210],,false
,,Goal Directed Planning,5128385,,,GDP-13,,,,,,,,,,,,,,,,,,,,Cedarwyn,Granton Ridge,,undefinedimgLdrag08:[x1:74 x2:423 y1:210 y2:255.609375]drag08drag07:[x1:423 x2:772 y1:256 y2:220.609375]drag07imgR:[x1:772 x2:1074 y1:221 y2:210],,false
,,Goal Directed Planning,5177568,,,GDP-14,,,,,,,,,,,,,,,,,,,,Cedarwyn,Juniper Creek,,undefinedimgLdrag01:[x1:74 x2:292 y1:210 y2:223.609375]drag01drag11:[x1:292 x2:527 y1:223.609375 y2:215]drag11drag12:[x1:527 x2:853 y1:215 y2:210]imgRdrag12:[x1:1074 x2:853 y1:210 y2:210],,false
,,Goal Directed Planning,5242237,,,GDP-15,,,,,,,,,,,,,,,,,,,,Baymarsh,Sunmere,,undefinedimgLdrag02:[x1:74 x2:299 y1:210 y2:221]imgRdrag02:[x1:1074 x2:303 y1:210 y2:221],undefinedimgLdrag06:[x1:74 x2:329 y1:210 y2:226.609375]drag06imgR:[x1:329 x2:1074 y1:226.609375 y2:210],true
,,Goal Directed Planning,5275731,,,GDP-16,,,,,,,,,,,,,,,,,,,,Hollendale,Cedarwyn,,undefinedimgLdrag12:[x1:74 x2:376 y1:210 y2:220.609375]drag12drag08:[x1:376 x2:730 y1:221 y2:258.609375]drag08imgR:[x1:730 x2:1074 y1:258.609375 y2:210],,false
,,Goal Directed Planning,5325517,,,GDP-17,,,,,,,,,,,,,,,,,,,,Cedarwyn,Hawthorne Bluffs,,undefinedimgLdrag01:[x1:74 x2:318 y1:210 y2:210.609375]drag01drag08:[x1:318 x2:678 y1:210.609375 y2:202]drag08imgR:[x1:678 x2:1074 y1:202 y2:210],undefinedimgLdrag08:[x1:74 x2:396 y1:210 y2:228.609375]drag08drag12:[x1:396 x2:746 y1:229 y2:233.609375]drag12imgR:[x1:747 x2:1074 y1:234 y2:210],true
,,Goal Directed Planning,5339931,,,GDP-18,,,,,,,,,,,,,,,,,,,,Delaro Park,Claywater,,undefinedimgLdrag08:[x1:74 x2:380 y1:210 y2:233]drag08imgR:[x1:380 x2:1074 y1:233 y2:210],,false
,,Goal Directed Planning,5417017,,,GDP-19,,,,,,,,,,,,,,,,,,,,Hollendale,Claywater,,undefinedimgLdrag12:[x1:74 x2:390 y1:210 y2:220.609375]drag12drag08:[x1:390 x2:711 y1:220.609375 y2:212]drag08imgR:[x1:711 x2:1074 y1:212 y2:210],undefinedimgLdrag04:[x1:74 x2:405 y1:210 y2:221]drag04drag09:[x1:405 x2:792 y1:221 y2:207.609375]drag09imgR:[x1:792 x2:1074 y1:207.609375 y2:210],true
,,Goal Directed Planning,5444800,,,GDP-20,,,,,,,,,,,,,,,,,,,,Claywater,Granton Ridge,,undefinedimgLdrag12:[x1:74 x2:430 y1:210 y2:198.609375]drag12drag07:[x1:430 x2:819 y1:198.609375 y2:221]drag07imgR:[x1:831 x2:1074 y1:221 y2:210],,false
,,Goal Directed Planning,5470945,,,GDP-21,,,,,,,,,,,,,,,,,,,,Orchard Bend,Delaro Park,,undefinedimgLdrag08:[x1:74 x2:459 y1:210 y2:155]drag08drag07:[x1:459 x2:761 y1:155 y2:210]drag07imgR:[x1:761 x2:1074 y1:210 y2:210],,false
,,Goal Directed Planning,5533930,,,GDP-22,,,,,,,,,,,,,,,,,,,,Riverlyn,Granton Ridge,,undefinedimgLdrag12:[x1:74 x2:325 y1:210 y2:203]drag12drag03:[x1:325 x2:696 y1:203 y2:205]imgRdrag03:[x1:1074 x2:696 y1:210 y2:207],undefinedimgLdrag12:[x1:74 x2:404 y1:210 y2:224.609375]drag12drag02:[x1:404 x2:787 y1:224.609375 y2:214]drag02imgR:[x1:787 x2:1074 y1:214 y2:210],true
,,Goal Directed Planning,5560122,,,GDP-23,,,,,,,,,,,,,,,,,,,,Juniper Creek,Granton Ridge,,undefinedimgLdrag07:[x1:74 x2:425 y1:210 y2:212]drag07drag12:[x1:425 x2:743 y1:212 y2:252]drag12imgR:[x1:748 x2:1074 y1:229 y2:210],,false
,,Goal Directed Planning,5619011,,,GDP-24,,,,,,,,,,,,,,,,,,,,Hollendale,Granton Ridge,,undefinedimgLdrag06:[x1:74 x2:416 y1:210 y2:242.609375]drag06drag12:[x1:416 x2:767 y1:243 y2:239.609375]drag12imgR:[x1:767 x2:1074 y1:239.609375 y2:210],undefinedimgLdrag11:[x1:74 x2:361 y1:210 y2:219.609375]drag11drag12:[x1:361 x2:755 y1:219.609375 y2:176.609375]drag12imgR:[x1:755 x2:1074 y1:176.609375 y2:210],true
,,Goal Directed Planning,5640130,,,GDP-25,,,,,,,,,,,,,,,,,,,,Orchard Bend,Juniper Creek,,undefinedimgLdrag02:[x1:74 x2:399 y1:210 y2:202.609375]drag02drag05:[x1:399 x2:753 y1:202.609375 y2:189.609375]drag05imgR:[x1:753 x2:1074 y1:189.609375 y2:210],,false
,,Goal Directed Planning,5657624,,,GDP-26,,,,,,,,,,,,,,,,,,,,Orchard Bend,Granton Ridge,,undefinedimgLdrag02:[x1:74 x2:410 y1:210 y2:202]drag02imgR:[x1:413 x2:1074 y1:202 y2:210],,false
,,Goal Directed Planning,5685043,,,GDP-27,,,,,,,,,,,,,,,,,,,,New Verdan,Cedarwyn,,undefinedimgLdrag09:[x1:74 x2:403 y1:210 y2:214]drag09drag01:[x1:403 x2:711 y1:214 y2:208]drag01imgR:[x1:711 x2:1074 y1:208 y2:210],,false
,,Goal Directed Planning,5736510,,,GDP-28,,,,,,,,,,,,,,,,,,,,Baymarsh,Delaro Park,,undefinedimgLdrag05:[x1:74 x2:390 y1:210 y2:249.609375]drag05drag03:[x1:390 x2:659 y1:251 y2:272.609375]drag03drag07:[x1:659 x2:863 y1:272.609375 y2:245.609375]drag07imgR:[x1:863 x2:1074 y1:245.609375 y2:210],,false
,,Goal Directed Planning,5787584,,,GDP-29,,,,,,,,,,,,,,,,,,,,Baymarsh,Riverlyn,,undefinedimgLdrag02:[x1:74 x2:377 y1:210 y2:217.609375]drag02drag12:[x1:377 x2:704 y1:217.609375 y2:192]drag12imgR:[x1:704 x2:1074 y1:192 y2:210],undefinedimgLdrag05:[x1:74 x2:380 y1:210 y2:227]drag05drag08:[x1:380 x2:729 y1:227 y2:222.609375]drag08imgR:[x1:729 x2:1074 y1:222.609375 y2:210],true
,,Goal Directed Planning,5805569,,,GDP-30,,,,,,,,,,,,,,,,,,,,Claywater,Sunmere,,undefinedimgLdrag08:[x1:74 x2:370 y1:210 y2:243.609375]drag08imgR:[x1:370 x2:1074 y1:243.609375 y2:210],,false
,,Goal Directed Planning,5832542,,,GDP-31,,,,,,,,,,,,,,,,,,,,Baymarsh,Claywater,,undefineddrag05imgL:[x1:347 x2:74 y1:242 y2:210]drag05drag09:[x1:347 x2:750 y1:242 y2:246.609375]drag09imgR:[x1:750 x2:1074 y1:246.609375 y2:210],,false
,,Goal Directed Planning,5871543,,,GDP-32,,,,,,,,,,,,,,,,,,,,Baymarsh,Orchard Bend,,undefinedimgLdrag02:[x1:74 x2:565 y1:210 y2:244.609375]drag02imgR:[x1:565 x2:1074 y1:244.609375 y2:210],undefinedimgLdrag05:[x1:74 x2:436 y1:210 y2:204.609375]drag05drag09:[x1:436 x2:775 y1:204.609375 y2:211]drag09imgR:[x1:775 x2:1074 y1:211 y2:210],true
46058.800000000745,,intro_1,5917606,,,instruct,,,0,,,,,,,,,,,,,,,,,,,,,,
60284,,intro_2,5977893,,,instruct,,,1,Next,,,,,,,,,,,,,,,,,,,,,
3189.699999999255,,intro_3,5981087,,,instruct,,,1,Next,,,,,,,,,,,,,,,,,,,,,
,,Graph Reconstruction,6214985,,,,,,,,,,,,,,,,,,,,,,,,,,undefineddrag06drag12:[x1:273 x2:133 y1:153 y2:156]drag13drag07:[x1:441 x2:556 y1:162.609375 y2:163]drag12drag03:[x1:133 x2:284 y1:156 y2:165]drag06drag11:[x1:138 x2:138 y1:346 y2:493]drag07drag08:[x1:556 x2:549 y1:163 y2:346.609375]drag01drag02:[x1:714 x2:723 y1:150 y2:316.609375]drag05drag01:[x1:819 x2:714 y1:147 y2:150]drag07drag09:[x1:556 x2:545 y1:163 y2:61.609375]drag10drag04:[x1:1019 x2:1028 y1:138 y2:328],,
6703.800000000745,,html-button-response,6221713,,,
    <div style=max-width:800px; margin:auto; text-align:center;line-height:1.6;>
      <h2>Thank you for your participation on this task! We have one final part for you (5 mins) where you will be looking at different images and deciding if they are indoor or outdoor

<br><br></h2<br><br>
    </div>
  ,,,0,,,,,,,,,,,,,,,,,,,,,,
