rt,responses,trial_type,time_elapsed,sequence,stimulus,cities,city_images,button_pressed,response,key_press,stimulus_left,stimulus_right,accuracy,cumulative_accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,stimulus_short,stimulus_far,weighted_accuracy,missedtrial,condition,specific_pairs,imgL_ID,imgR_ID,linedress,linedressed,detour_trial,linedressed_detor
null,,learn_phase(without_color),128632,,black_plus_sign,,,,,null,US_Cities_List/paint.png,US_Cities_List/wheelchair.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),129436,,green,,,,,null,US_Cities_List/paint.png,US_Cities_List/wheelchair.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,129950,,green,,,,,null,US_Cities_List/paint.png,US_Cities_List/wheelchair.png,,,,,,,,,,,,,,,,,,
1052,,rt_thecrossant_black,131158,,black_plus_sign,,,,,50,,,1,1,,,,,,,,,,,,,,,,
null,,color_black,131266,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),134286,,black_plus_sign,,,,,null,US_Cities_List/basket.png,US_Cities_List/dustpan.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),134716,,green,,,,,null,US_Cities_List/basket.png,US_Cities_List/dustpan.png,,,,,,,,,,,,,,,,,,
433.19999980926514,,rt_plussign_withcolor,135224,,green,,,,,50,US_Cities_List/basket.png,US_Cities_List/dustpan.png,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,136818,,black_plus_sign,,,,,null,,,1,1,,,,,,,,,,,,,,,,
null,,color_black,136925,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),139939,,black_plus_sign,,,,,null,US_Cities_List/paint.png,US_Cities_List/wheelchair.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),140399,,blue,,,,,null,US_Cities_List/paint.png,US_Cities_List/wheelchair.png,,,,,,,,,,,,,,,,,,
431.5,,rt_plussign_withcolor,140906,,blue,,,,,49,US_Cities_List/paint.png,US_Cities_List/wheelchair.png,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,142462,,black_plus_sign,,,,,null,,,1,1,,,,,,,,,,,,,,,,
null,,color_black,142572,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),145605,,black_plus_sign,,,,,null,US_Cities_List/jukebox.png,US_Cities_List/hat.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),146680,,blue,,,,,null,US_Cities_List/jukebox.png,US_Cities_List/hat.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,147196,,blue,,,,,null,US_Cities_List/jukebox.png,US_Cities_List/hat.png,,,,,,,,,,,,,,,,,,
708.1000003814697,,rt_thecrossant_black,148139,,black_plus_sign,,,,,49,,,1,1,,,,,,,,,,,,,,,,
null,,color_black,148243,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,
5128.10000038147,,intro_1,153374,,instruct,,,0,,,,,,,,,,,,,,,,,,,,,,
9104.699999809265,,intro_2,162480,,instruct,,,1,Next,,,,,,,,,,,,,,,,,,,,,
6066.300000190735,,directmemory_phase,168586,,../static/images/US_Cities_List/barrel.png,,,,,49,,,0,0,../static/images/US_Cities_List/camera.png,../static/images/US_Cities_List/hat.png,../static/images/US_Cities_List/dustpan.png,../static/images/US_Cities_List/dustpan.png,../static/images/US_Cities_List/hat.png,../static/images/US_Cities_List/camera.png,0.5,closer,,,,,,,,
null,,html-keyboard-response,169593,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
1227.9000005722046,,directmemory_phase,170853,,../static/images/US_Cities_List/jukebox.png,,,,,51,,,1,0.5,../static/images/US_Cities_List/basket.png,../static/images/US_Cities_List/barrel.png,../static/images/US_Cities_List/hat.png,../static/images/US_Cities_List/hat.png,../static/images/US_Cities_List/barrel.png,../static/images/US_Cities_List/basket.png,1,,,,,,,,,
null,,html-keyboard-response,171864,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
null,,directmemory_phase,178393,,../static/images/US_Cities_List/wheelchair.png,,,,,null,,,0,0.3333333333333333,../static/images/US_Cities_List/hat.png,../static/images/US_Cities_List/camera.png,../static/images/US_Cities_List/globe.png,../static/images/US_Cities_List/globe.png,../static/images/US_Cities_List/camera.png,../static/images/US_Cities_List/hat.png,0,,,,,,,,,
null,,html-keyboard-response,179400,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
1969.8999996185303,,directmemory_phase,181395,,../static/images/US_Cities_List/hat.png,,,,,49,,,1,0.5,../static/images/US_Cities_List/teeth.png,../static/images/US_Cities_List/wheelchair.png,../static/images/US_Cities_List/soldier.png,../static/images/US_Cities_List/teeth.png,../static/images/US_Cities_List/soldier.png,../static/images/US_Cities_List/wheelchair.png,1,,,,,,,,,
null,,html-keyboard-response,182409,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
1464.1999998092651,,directmemory_phase,183899,,../static/images/US_Cities_List/barrel.png,,,,,49,,,0,0.4,../static/images/US_Cities_List/wheelchair.png,../static/images/US_Cities_List/snail.png,../static/images/US_Cities_List/camera.png,../static/images/US_Cities_List/snail.png,../static/images/US_Cities_List/wheelchair.png,../static/images/US_Cities_List/camera.png,0.5,closer,,,,,,,,
null,,html-keyboard-response,184905,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
81806.5,,intro_1,266714,,instruct,,,0,,,,,,,,,,,,,,,,,,,,,,
6475.900000572205,,intro_2,273191,,instruct,,,1,Next,,,,,,,,,,,,,,,,,,,,,
3395.699999809265,,intro_3,276589,,instruct,,,1,Next,,,,,,,,,,,,,,,,,,,,,
7521,,intro_4,284112,,instruct,,,1,Next,,,,,,,,,,,,,,,,,,,,,
1257,,intro_5,285370,,instruct,,,1,Next,,,,,,,,,,,,,,,,,,,,,
404.5999994277954,,intro_6,285776,,instruct,,,1,Next,,,,,,,,,,,,,,,,,,,,,
405.79999923706055,,intro_7,286183,,instruct,,,1,Next,,,,,,,,,,,,,,,,,,,,,
1178.9000005722046,,intro_8,287365,,instruct,,,1,Next,,,,,,,,,,,,,,,,,,,,,
25888.89999961853,,intro_9,313258,,instruct,,,1,Next,,,,,,,,,,,,,,,,,,,,,
5810.89999961853,,intro_10,319070,,instruct,,,1,Next,,,,,,,,,,,,,,,,,,,,,
9356.099999427795,,intro_11,328430,,instruct,,,1,Next,,,,,,,,,,,,,,,,,,,,,
1005.3000001907349,,shortestpath_phase,329459,,../static/images/US_Cities_List/jukebox.png,,,,,49,../static/images/US_Cities_List/basket.png,../static/images/US_Cities_List/barrel.png,0,0,,,,../static/images/US_Cities_List/barrel.png,,,,,One Edge Diff,Two Edge Three Edge,,,,,,
null,,html-keyboard-response,330470,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
336.8999996185303,,shortestpath_phase,330818,,../static/images/US_Cities_List/camera.png,,,,,49,../static/images/US_Cities_List/soldier.png,../static/images/US_Cities_List/dustpan.png,0,0,,,,../static/images/US_Cities_List/dustpan.png,,,,,Four Edge Diff,Two Edge Six Edge,,,,,,
null,,html-keyboard-response,331822,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
1967.5999994277954,,shortestpath_phase,333813,,../static/images/US_Cities_List/jukebox.png,,,,,49,../static/images/US_Cities_List/wheelchair.png,../static/images/US_Cities_List/barrel.png,0,0,,,,../static/images/US_Cities_List/barrel.png,,,,,Two Edge Diff,Two Edge Four Edge,,,,,,
null,,html-keyboard-response,334826,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
1357.9000005722046,,shortestpath_phase,336197,,../static/images/US_Cities_List/paint.png,,,,,49,../static/images/US_Cities_List/soldier.png,../static/images/US_Cities_List/snail.png,0,0,,,,../static/images/US_Cities_List/snail.png,,,,,Two Edge Diff,Three Edge Five Edge,,,,,,
null,,html-keyboard-response,337217,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
1682.4000005722046,,shortestpath_phase,338918,,../static/images/US_Cities_List/globe.png,,,,,49,../static/images/US_Cities_List/teeth.png,../static/images/US_Cities_List/hat.png,0,0,,,,../static/images/US_Cities_List/hat.png,,,,,One Edge Diff,Five Edge Six Edge,,,,,,
null,,html-keyboard-response,339930,,<p></p>,,,,,null,,,,,,,,,,,,,,,,,,,,
6092.200000762939,,intro_1,346025,,instruct,,,0,,,,,,,,,,,,,,,,,,,,,,
4915.699999809265,,intro_2,350944,,instruct,,,1,Next,,,,,,,,,,,,,,,,,,,,,
14206.800000190735,,intro_3,365153,,instruct,,,1,Next,,,,,,,,,,,,,,,,,,,,,
19380.199999809265,,intro_4,384537,,instruct,,,1,Next,,,,,,,,,,,,,,,,,,,,,
4889.300000190735,,intro_5,389429,,instruct,,,1,Next,,,,,,,,,,,,,,,,,,,,,
1408.1999998092651,,intro_6,390839,,instruct,,,1,Next,,,,,,,,,,,,,,,,,,,,,
,,Goal Directed Planning,423493,,GDP-0,,,,,,,,,,,,,,,,,,Three Edge Diff,,Sunmere,Granton Ridge,,undefinedimgLdrag02:[x1:74.20001220703125 x2:383.6000213623047 y1:210.00003051757812 y2:209.18753051757812]drag02imgR:[x1:383.6000213623047 x2:1074.2000274658203 y1:209.18753051757812 y2:210.00003051757812],false,
,,Goal Directed Planning,469079,,GDP-1,,,,,,,,,,,,,,,,,,Three Edge Diff,,Hawthorne Bluffs,New Verdan,,undefinedimgLdrag08:[x1:74.19999694824219 x2:323.59999084472656 y1:210.00003051757812 y2:84.1875]drag08drag04:[x1:323.59999084472656 x2:459.99998474121094 y1:84.1875 y2:101.1875]drag04drag05:[x1:459.99998474121094 x2:583.9999847412109 y1:101.1875 y2:74.1875]drag05drag02:[x1:583.9999847412109 x2:249.00001525878906 y1:74.1875 y2:281.1875305175781]drag02drag10:[x1:249.00001525878906 x2:607.6000213623047 y1:281.1875305175781 y2:196.18753051757812]drag10drag11:[x1:607.6000213623047 x2:771.6000213623047 y1:196.18753051757812 y2:165.18753051757812]drag11drag13:[x1:771.6000213623047 x2:904.6000213623047 y1:165.18753051757812 y2:316.1875305175781]drag13imgR:[x1:904.6000213623047 x2:1074.1999969482422 y1:316.1875305175781 y2:210.00003051757812],false,
,,Goal Directed Planning,486604,,GDP-2,,,,,,,,,,,,,,,,,,Three Edge Diff,,Hollendale,Juniper Creek,,undefinedimgLdrag08:[x1:74.20001220703125 x2:512.5999908447266 y1:210.00003051757812 y2:102.18753051757812]imgRdrag08:[x1:1074.2000274658203 x2:512.5999908447266 y1:210.00003051757812 y2:102.18753051757812],true,undefinedimgLdrag11:[x1:74.20001220703125 x2:608.5999908447266 y1:210.00003051757812 y2:164.18753051757812]drag11imgR:[x1:608.5999908447266 x2:1074.2000274658203 y1:164.18753051757812 y2:210.00003051757812]
30050.800000190735,,intro_1,516660,,instruct,,,0,,,,,,,,,,,,,,,,,,,,,,
30574.699999809265,,intro_2,547237,,instruct,,,1,Next,,,,,,,,,,,,,,,,,,,,,
2655.800000190735,,intro_3,549894,,instruct,,,1,Next,,,,,,,,,,,,,,,,,,,,,
