rt,responses,trial_type,time_elapsed,condition,stimulus,cities,city_images,button_pressed,response,key_press,stimulus_left,stimulus_right,accuracy,cumulative_accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,stimulus_short,stimulus_far,weighted_accuracy,missedtrial,specific_pairs,imgL_ID,imgR_ID,linedress,linedressed,detour_trial
null,,rt_plussign_withcolor,227646,,blue,,,,,null,US_Cities_List/mm_leesburg.png,US_Cities_List/mm_westpalmbeach.png,,,,,,,,,,,,,,,,
1346.4000000003725,,rt_thecrossant_black,229125,,black_plus_sign,,,,,49,,,1,1,,,,,,,,,,,,,,
null,,color_black,229229,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),232256,,black_plus_sign,,,,,null,US_Cities_List/nat_hotsprings.png,US_Cities_List/nat_huntsville.png,,,,,,,,,,,,,,,,
null,,black_cross(without_color),233136,,blue,,,,,null,US_Cities_List/nat_hotsprings.png,US_Cities_List/nat_huntsville.png,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,233638,,blue,,,,,null,US_Cities_List/nat_hotsprings.png,US_Cities_List/nat_huntsville.png,,,,,,,,,,,,,,,,
723.1000000005588,,rt_thecrossant_black,234764,,black_plus_sign,,,,,49,,,1,1,,,,,,,,,,,,,,
null,,color_black,234868,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),237888,,black_plus_sign,,,,,null,US_Cities_List/mm_racine.png,US_Cities_List/mm_carmel.png,,,,,,,,,,,,,,,,
null,,black_cross(without_color),238477,,green,,,,,null,US_Cities_List/mm_racine.png,US_Cities_List/mm_carmel.png,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,238979,,green,,,,,null,US_Cities_List/mm_racine.png,US_Cities_List/mm_carmel.png,,,,,,,,,,,,,,,,
1242.7999999998137,,rt_thecrossant_black,240397,,black_plus_sign,,,,,50,,,1,1,,,,,,,,,,,,,,
null,,color_black,240500,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),243522,,black_plus_sign,,,,,null,US_Cities_List/mm_westpalmbeach.png,US_Cities_List/mm_leesburg.png,,,,,,,,,,,,,,,,
null,,black_cross(without_color),244217,,blue,,,,,null,US_Cities_List/mm_westpalmbeach.png,US_Cities_List/mm_leesburg.png,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,244721,,blue,,,,,null,US_Cities_List/mm_westpalmbeach.png,US_Cities_List/mm_leesburg.png,,,,,,,,,,,,,,,,
971.5,,rt_thecrossant_black,246032,,black_plus_sign,,,,,49,,,1,1,,,,,,,,,,,,,,
null,,color_black,246135,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),249155,,black_plus_sign,,,,,null,US_Cities_List/mm_carmel.png,US_Cities_List/mm_racine.png,,,,,,,,,,,,,,,,
null,,black_cross(without_color),249596,,blue,,,,,null,US_Cities_List/mm_carmel.png,US_Cities_List/mm_racine.png,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,250100,,blue,,,,,null,US_Cities_List/mm_carmel.png,US_Cities_List/mm_racine.png,,,,,,,,,,,,,,,,
1528.7999999998137,,rt_thecrossant_black,251665,,black_plus_sign,,,,,49,,,1,1,,,,,,,,,,,,,,
null,,color_black,251768,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),254790,,black_plus_sign,,,,,null,US_Cities_List/nat_huntsville.png,US_Cities_List/nat_hotsprings.png,,,,,,,,,,,,,,,,
null,,black_cross(without_color),255420,,green,,,,,null,US_Cities_List/nat_huntsville.png,US_Cities_List/nat_hotsprings.png,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,255922,,green,,,,,null,US_Cities_List/nat_huntsville.png,US_Cities_List/nat_hotsprings.png,,,,,,,,,,,,,,,,
953,,rt_thecrossant_black,257299,,black_plus_sign,,,,,50,,,1,1,,,,,,,,,,,,,,
null,,color_black,257403,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),260427,,black_plus_sign,,,,,null,US_Cities_List/mm_leesburg.png,US_Cities_List/mm_westpalmbeach.png,,,,,,,,,,,,,,,,
null,,black_cross(without_color),261283,,green,,,,,null,US_Cities_List/mm_leesburg.png,US_Cities_List/mm_westpalmbeach.png,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,261786,,green,,,,,null,US_Cities_List/mm_leesburg.png,US_Cities_List/mm_westpalmbeach.png,,,,,,,,,,,,,,,,
870.5,,rt_thecrossant_black,262936,,black_plus_sign,,,,,50,,,1,1,,,,,,,,,,,,,,
null,,color_black,263040,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),266061,,black_plus_sign,,,,,null,US_Cities_List/nat_gatlinburg.png,US_Cities_List/nat_newhope.png,,,,,,,,,,,,,,,,
null,,black_cross(without_color),266657,,blue,,,,,null,US_Cities_List/nat_gatlinburg.png,US_Cities_List/nat_newhope.png,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,267160,,blue,,,,,null,US_Cities_List/nat_gatlinburg.png,US_Cities_List/nat_newhope.png,,,,,,,,,,,,,,,,
1066.1000000005588,,rt_thecrossant_black,268571,,black_plus_sign,,,,,49,,,1,1,,,,,,,,,,,,,,
null,,color_black,268674,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),271701,,black_plus_sign,,,,,null,US_Cities_List/nat_huntsville.png,US_Cities_List/nat_hotsprings.png,,,,,,,,,,,,,,,,
null,,black_cross(without_color),272716,,green,,,,,null,US_Cities_List/nat_huntsville.png,US_Cities_List/nat_hotsprings.png,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,273219,,green,,,,,null,US_Cities_List/nat_huntsville.png,US_Cities_List/nat_hotsprings.png,,,,,,,,,,,,,,,,
1018.2999999998137,,rt_thecrossant_black,274210,,black_plus_sign,,,,,50,,,1,1,,,,,,,,,,,,,,
null,,color_black,274314,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),277335,,black_plus_sign,,,,,null,US_Cities_List/mm_racine.png,US_Cities_List/mm_carmel.png,,,,,,,,,,,,,,,,
null,,black_cross(without_color),277833,,blue,,,,,null,US_Cities_List/mm_racine.png,US_Cities_List/mm_carmel.png,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,278336,,blue,,,,,null,US_Cities_List/mm_racine.png,US_Cities_List/mm_carmel.png,,,,,,,,,,,,,,,,
1292.800000000745,,rt_thecrossant_black,279846,,black_plus_sign,,,,,49,,,1,1,,,,,,,,,,,,,,
null,,color_black,279949,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),282973,,black_plus_sign,,,,,null,US_Cities_List/mm_westpalmbeach.png,US_Cities_List/mm_leesburg.png,,,,,,,,,,,,,,,,
null,,black_cross(without_color),283504,,green,,,,,null,US_Cities_List/mm_westpalmbeach.png,US_Cities_List/mm_leesburg.png,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,284007,,green,,,,,null,US_Cities_List/mm_westpalmbeach.png,US_Cities_List/mm_leesburg.png,,,,,,,,,,,,,,,,
931.2000000001863,,rt_thecrossant_black,285481,,black_plus_sign,,,,,50,,,1,1,,,,,,,,,,,,,,
null,,color_black,285584,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),288610,,black_plus_sign,,,,,null,US_Cities_List/nat_gatlinburg.png,US_Cities_List/nat_newhope.png,,,,,,,,,,,,,,,,
null,,black_cross(without_color),289538,,green,,,,,null,US_Cities_List/nat_gatlinburg.png,US_Cities_List/nat_newhope.png,,,,,,,,,,,,,,,,
456.29999999981374,,rt_plussign_withcolor,290041,,green,,,,,50,US_Cities_List/nat_gatlinburg.png,US_Cities_List/nat_newhope.png,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,291119,,black_plus_sign,,,,,null,,,1,1,,,,,,,,,,,,,,
null,,color_black,291223,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),294255,,black_plus_sign,,,,,null,US_Cities_List/nat_hotsprings.png,US_Cities_List/nat_huntsville.png,,,,,,,,,,,,,,,,
null,,black_cross(without_color),294899,,green,,,,,null,US_Cities_List/nat_hotsprings.png,US_Cities_List/nat_huntsville.png,,,,,,,,,,,,,,,,
468.79999999981374,,rt_plussign_withcolor,295402,,green,,,,,50,US_Cities_List/nat_hotsprings.png,US_Cities_List/nat_huntsville.png,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,296765,,black_plus_sign,,,,,null,,,1,1,,,,,,,,,,,,,,
null,,color_black,296868,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),299894,,black_plus_sign,,,,,null,US_Cities_List/mm_westpalmbeach.png,US_Cities_List/mm_leesburg.png,,,,,,,,,,,,,,,,
null,,black_cross(without_color),300953,,green,,,,,null,US_Cities_List/mm_westpalmbeach.png,US_Cities_List/mm_leesburg.png,,,,,,,,,,,,,,,,
436.90000000037253,,rt_plussign_withcolor,301456,,green,,,,,50,US_Cities_List/mm_westpalmbeach.png,US_Cities_List/mm_leesburg.png,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,302402,,black_plus_sign,,,,,null,,,1,1,,,,,,,,,,,,,,
null,,color_black,302506,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),305527,,black_plus_sign,,,,,null,US_Cities_List/nat_gatlinburg.png,US_Cities_List/nat_newhope.png,,,,,,,,,,,,,,,,
null,,black_cross(without_color),306051,,green,,,,,null,US_Cities_List/nat_gatlinburg.png,US_Cities_List/nat_newhope.png,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,306554,,green,,,,,null,US_Cities_List/nat_gatlinburg.png,US_Cities_List/nat_newhope.png,,,,,,,,,,,,,,,,
1177.2999999998137,,rt_thecrossant_black,308037,,black_plus_sign,,,,,50,,,1,1,,,,,,,,,,,,,,
null,,color_black,308140,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),311162,,black_plus_sign,,,,,null,US_Cities_List/nat_boulder.png,US_Cities_List/nat_hotsprings.png,,,,,,,,,,,,,,,,
null,,black_cross(without_color),312107,,green,,,,,null,US_Cities_List/nat_boulder.png,US_Cities_List/nat_hotsprings.png,,,,,,,,,,,,,,,,
446.40000000037253,,rt_plussign_withcolor,312609,,green,,,,,50,US_Cities_List/nat_boulder.png,US_Cities_List/nat_hotsprings.png,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,313670,,black_plus_sign,,,,,null,,,1,1,,,,,,,,,,,,,,
null,,color_black,313773,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),316797,,black_plus_sign,,,,,null,US_Cities_List/mm_westpalmbeach.png,US_Cities_List/mm_racine.png,,,,,,,,,,,,,,,,
null,,black_cross(without_color),317394,,green,,,,,null,US_Cities_List/mm_westpalmbeach.png,US_Cities_List/mm_racine.png,,,,,,,,,,,,,,,,
476.5,,rt_plussign_withcolor,317897,,green,,,,,50,US_Cities_List/mm_westpalmbeach.png,US_Cities_List/mm_racine.png,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,319306,,black_plus_sign,,,,,null,,,1,1,,,,,,,,,,,,,,
null,,color_black,319410,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),322434,,black_plus_sign,,,,,null,US_Cities_List/mm_carmel.png,US_Cities_List/nat_gatlinburg.png,,,,,,,,,,,,,,,,
null,,black_cross(without_color),323048,,green,,,,,null,US_Cities_List/mm_carmel.png,US_Cities_List/nat_gatlinburg.png,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,323552,,green,,,,,null,US_Cities_List/mm_carmel.png,US_Cities_List/nat_gatlinburg.png,,,,,,,,,,,,,,,,
770.6999999992549,,rt_thecrossant_black,324945,,black_plus_sign,,,,,50,,,1,1,,,,,,,,,,,,,,
null,,color_black,325048,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),328070,,black_plus_sign,,,,,null,US_Cities_List/mm_peoria.png,US_Cities_List/mm_leesburg.png,,,,,,,,,,,,,,,,
null,,black_cross(without_color),328728,,blue,,,,,null,US_Cities_List/mm_peoria.png,US_Cities_List/mm_leesburg.png,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,329230,,blue,,,,,null,US_Cities_List/mm_peoria.png,US_Cities_List/mm_leesburg.png,,,,,,,,,,,,,,,,
815.2000000001863,,rt_thecrossant_black,330580,,black_plus_sign,,,,,49,,,1,1,,,,,,,,,,,,,,
null,,color_black,330683,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),333712,,black_plus_sign,,,,,null,US_Cities_List/mm_racine.png,US_Cities_List/mm_westpalmbeach.png,,,,,,,,,,,,,,,,
null,,black_cross(without_color),334472,,blue,,,,,null,US_Cities_List/mm_racine.png,US_Cities_List/mm_westpalmbeach.png,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,334975,,blue,,,,,null,US_Cities_List/mm_racine.png,US_Cities_List/mm_westpalmbeach.png,,,,,,,,,,,,,,,,
983.7000000001863,,rt_thecrossant_black,336222,,black_plus_sign,,,,,49,,,1,1,,,,,,,,,,,,,,
null,,color_black,336325,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),339348,,black_plus_sign,,,,,null,US_Cities_List/nat_gatlinburg.png,US_Cities_List/mm_carmel.png,,,,,,,,,,,,,,,,
null,,black_cross(without_color),340012,,blue,,,,,null,US_Cities_List/nat_gatlinburg.png,US_Cities_List/mm_carmel.png,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,340515,,blue,,,,,null,US_Cities_List/nat_gatlinburg.png,US_Cities_List/mm_carmel.png,,,,,,,,,,,,,,,,
1342,,rt_thecrossant_black,341858,,black_plus_sign,,,,,49,,,1,1,,,,,,,,,,,,,,
null,,color_black,341961,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),344981,,black_plus_sign,,,,,null,US_Cities_List/mm_peoria.png,US_Cities_List/mm_leesburg.png,,,,,,,,,,,,,,,,
null,,black_cross(without_color),345861,,blue,,,,,null,US_Cities_List/mm_peoria.png,US_Cities_List/mm_leesburg.png,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,346363,,blue,,,,,null,US_Cities_List/mm_peoria.png,US_Cities_List/mm_leesburg.png,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,347491,,black_plus_sign,,,,,null,,,,1,,,,,,,,,,,,,,
null,,color_black,347594,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),350620,,black_plus_sign,,,,,null,US_Cities_List/mm_westpalmbeach.png,US_Cities_List/mm_racine.png,,,,,,,,,,,,,,,,
null,,black_cross(without_color),351177,,blue,,,,,null,US_Cities_List/mm_westpalmbeach.png,US_Cities_List/mm_racine.png,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,351680,,blue,,,,,null,US_Cities_List/mm_westpalmbeach.png,US_Cities_List/mm_racine.png,,,,,,,,,,,,,,,,
989.2000000001863,,rt_thecrossant_black,353129,,black_plus_sign,,,,,49,,,1,1,,,,,,,,,,,,,,
null,,color_black,353232,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),356255,,black_plus_sign,,,,,null,US_Cities_List/nat_hotsprings.png,US_Cities_List/nat_boulder.png,,,,,,,,,,,,,,,,
null,,black_cross(without_color),356952,,blue,,,,,null,US_Cities_List/nat_hotsprings.png,US_Cities_List/nat_boulder.png,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,357454,,blue,,,,,null,US_Cities_List/nat_hotsprings.png,US_Cities_List/nat_boulder.png,,,,,,,,,,,,,,,,
716.0999999996275,,rt_thecrossant_black,358764,,black_plus_sign,,,,,49,,,1,1,,,,,,,,,,,,,,
null,,color_black,358867,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),361892,,black_plus_sign,,,,,null,US_Cities_List/mm_leesburg.png,US_Cities_List/mm_peoria.png,,,,,,,,,,,,,,,,
null,,black_cross(without_color),362770,,blue,,,,,null,US_Cities_List/mm_leesburg.png,US_Cities_List/mm_peoria.png,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,363273,,blue,,,,,null,US_Cities_List/mm_leesburg.png,US_Cities_List/mm_peoria.png,,,,,,,,,,,,,,,,
881.6000000005588,,rt_thecrossant_black,364402,,black_plus_sign,,,,,49,,,1,1,,,,,,,,,,,,,,
null,,color_black,364505,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),367530,,black_plus_sign,,,,,null,US_Cities_List/nat_gatlinburg.png,US_Cities_List/mm_carmel.png,,,,,,,,,,,,,,,,
null,,black_cross(without_color),368135,,blue,,,,,null,US_Cities_List/nat_gatlinburg.png,US_Cities_List/mm_carmel.png,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,368639,,blue,,,,,null,US_Cities_List/nat_gatlinburg.png,US_Cities_List/mm_carmel.png,,,,,,,,,,,,,,,,
1043,,rt_thecrossant_black,370041,,black_plus_sign,,,,,49,,,1,1,,,,,,,,,,,,,,
null,,color_black,370145,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),373165,,black_plus_sign,,,,,null,US_Cities_List/nat_boulder.png,US_Cities_List/nat_hotsprings.png,,,,,,,,,,,,,,,,
null,,black_cross(without_color),374174,,blue,,,,,null,US_Cities_List/nat_boulder.png,US_Cities_List/nat_hotsprings.png,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,374677,,blue,,,,,null,US_Cities_List/nat_boulder.png,US_Cities_List/nat_hotsprings.png,,,,,,,,,,,,,,,,
1268.7000000001863,,rt_thecrossant_black,375675,,black_plus_sign,,,,,49,,,1,1,,,,,,,,,,,,,,
null,,color_black,375779,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),378799,,black_plus_sign,,,,,null,US_Cities_List/mm_leesburg.png,US_Cities_List/mm_peoria.png,,,,,,,,,,,,,,,,
null,,black_cross(without_color),379767,,green,,,,,null,US_Cities_List/mm_leesburg.png,US_Cities_List/mm_peoria.png,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,380270,,green,,,,,null,US_Cities_List/mm_leesburg.png,US_Cities_List/mm_peoria.png,,,,,,,,,,,,,,,,
1108.5999999996275,,rt_thecrossant_black,381310,,black_plus_sign,,,,,50,,,1,1,,,,,,,,,,,,,,
null,,color_black,381414,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),384436,,black_plus_sign,,,,,null,US_Cities_List/nat_gatlinburg.png,US_Cities_List/mm_carmel.png,,,,,,,,,,,,,,,,
null,,black_cross(without_color),384954,,blue,,,,,null,US_Cities_List/nat_gatlinburg.png,US_Cities_List/mm_carmel.png,,,,,,,,,,,,,,,,
427.29999999981374,,rt_plussign_withcolor,385458,,blue,,,,,49,US_Cities_List/nat_gatlinburg.png,US_Cities_List/mm_carmel.png,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,386945,,black_plus_sign,,,,,null,,,1,1,,,,,,,,,,,,,,
null,,color_black,387048,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),390071,,black_plus_sign,,,,,null,US_Cities_List/mm_westpalmbeach.png,US_Cities_List/mm_racine.png,,,,,,,,,,,,,,,,
null,,black_cross(without_color),390570,,green,,,,,null,US_Cities_List/mm_westpalmbeach.png,US_Cities_List/mm_racine.png,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,391073,,green,,,,,null,US_Cities_List/mm_westpalmbeach.png,US_Cities_List/mm_racine.png,,,,,,,,,,,,,,,,
616.2000000001863,,rt_thecrossant_black,392581,,black_plus_sign,,,,,50,,,1,1,,,,,,,,,,,,,,
null,,color_black,392684,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),395709,,black_plus_sign,,,,,null,US_Cities_List/nat_boulder.png,US_Cities_List/nat_hotsprings.png,,,,,,,,,,,,,,,,
null,,black_cross(without_color),396205,,blue,,,,,null,US_Cities_List/nat_boulder.png,US_Cities_List/nat_hotsprings.png,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,396708,,blue,,,,,null,US_Cities_List/nat_boulder.png,US_Cities_List/nat_hotsprings.png,,,,,,,,,,,,,,,,
737.7000000001863,,rt_thecrossant_black,398218,,black_plus_sign,,,,,49,,,1,1,,,,,,,,,,,,,,
null,,color_black,398321,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),401343,,black_plus_sign,,,,,null,US_Cities_List/mm_racine.png,US_Cities_List/mm_westpalmbeach.png,,,,,,,,,,,,,,,,
null,,black_cross(without_color),401993,,blue,,,,,null,US_Cities_List/mm_racine.png,US_Cities_List/mm_westpalmbeach.png,,,,,,,,,,,,,,,,
431.79999999981374,,rt_plussign_withcolor,402496,,blue,,,,,49,US_Cities_List/mm_racine.png,US_Cities_List/mm_westpalmbeach.png,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,403853,,black_plus_sign,,,,,null,,,1,1,,,,,,,,,,,,,,
null,,color_black,403955,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),406978,,black_plus_sign,,,,,null,US_Cities_List/nat_gatlinburg.png,US_Cities_List/mm_carmel.png,,,,,,,,,,,,,,,,
null,,black_cross(without_color),407562,,green,,,,,null,US_Cities_List/nat_gatlinburg.png,US_Cities_List/mm_carmel.png,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,408065,,green,,,,,null,US_Cities_List/nat_gatlinburg.png,US_Cities_List/mm_carmel.png,,,,,,,,,,,,,,,,
757.9000000003725,,rt_thecrossant_black,409486,,black_plus_sign,,,,,50,,,1,1,,,,,,,,,,,,,,
null,,color_black,409590,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),412615,,black_plus_sign,,,,,null,US_Cities_List/mm_leesburg.png,US_Cities_List/mm_peoria.png,,,,,,,,,,,,,,,,
null,,black_cross(without_color),413353,,green,,,,,null,US_Cities_List/mm_leesburg.png,US_Cities_List/mm_peoria.png,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,413856,,green,,,,,null,US_Cities_List/mm_leesburg.png,US_Cities_List/mm_peoria.png,,,,,,,,,,,,,,,,
742.4000000003725,,rt_thecrossant_black,415125,,black_plus_sign,,,,,50,,,1,1,,,,,,,,,,,,,,
null,,color_black,415228,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),418254,,black_plus_sign,,,,,null,US_Cities_List/mm_westpalmbeach.png,US_Cities_List/mm_racine.png,,,,,,,,,,,,,,,,
null,,black_cross(without_color),419331,,blue,,,,,null,US_Cities_List/mm_westpalmbeach.png,US_Cities_List/mm_racine.png,,,,,,,,,,,,,,,,
452,,rt_plussign_withcolor,419834,,blue,,,,,49,US_Cities_List/mm_westpalmbeach.png,US_Cities_List/mm_racine.png,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,420764,,black_plus_sign,,,,,null,,,1,1,,,,,,,,,,,,,,
null,,color_black,420868,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),423887,,black_plus_sign,,,,,null,US_Cities_List/nat_boulder.png,US_Cities_List/nat_hotsprings.png,,,,,,,,,,,,,,,,
null,,black_cross(without_color),424480,,green,,,,,null,US_Cities_List/nat_boulder.png,US_Cities_List/nat_hotsprings.png,,,,,,,,,,,,,,,,
501.09999999962747,,rt_plussign_withcolor,424983,,green,,,,,49,US_Cities_List/nat_boulder.png,US_Cities_List/nat_hotsprings.png,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,426397,,black_plus_sign,,,,,null,,,0,0.9807692307692307,,,,,,,,,,,,,,
null,,color_black,426500,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),429523,,black_plus_sign,,,,,null,US_Cities_List/mm_leesburg.png,US_Cities_List/mm_peoria.png,,,,,,,,,,,,,,,,
null,,black_cross(without_color),430276,,green,,,,,null,US_Cities_List/mm_leesburg.png,US_Cities_List/mm_peoria.png,,,,,,,,,,,,,,,,
431.59999999962747,,rt_plussign_withcolor,430778,,green,,,,,50,US_Cities_List/mm_leesburg.png,US_Cities_List/mm_peoria.png,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,432031,,black_plus_sign,,,,,null,,,1,0.9811320754716981,,,,,,,,,,,,,,
null,,color_black,432134,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),435164,,black_plus_sign,,,,,null,US_Cities_List/mm_racine.png,US_Cities_List/mm_westpalmbeach.png,,,,,,,,,,,,,,,,
null,,black_cross(without_color),435636,,green,,,,,null,US_Cities_List/mm_racine.png,US_Cities_List/mm_westpalmbeach.png,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,436139,,green,,,,,null,US_Cities_List/mm_racine.png,US_Cities_List/mm_westpalmbeach.png,,,,,,,,,,,,,,,,
1070.5999999996275,,rt_thecrossant_black,437673,,black_plus_sign,,,,,50,,,1,0.9814814814814815,,,,,,,,,,,,,,
null,,color_black,437776,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),440800,,black_plus_sign,,,,,null,US_Cities_List/mm_carmel.png,US_Cities_List/nat_gatlinburg.png,,,,,,,,,,,,,,,,
null,,black_cross(without_color),441407,,green,,,,,null,US_Cities_List/mm_carmel.png,US_Cities_List/nat_gatlinburg.png,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,441910,,green,,,,,null,US_Cities_List/mm_carmel.png,US_Cities_List/nat_gatlinburg.png,,,,,,,,,,,,,,,,
763.2999999998137,,rt_thecrossant_black,443310,,black_plus_sign,,,,,50,,,1,0.9818181818181818,,,,,,,,,,,,,,
null,,color_black,443413,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),446432,,black_plus_sign,,,,,null,US_Cities_List/nat_boulder.png,US_Cities_List/nat_hotsprings.png,,,,,,,,,,,,,,,,
null,,black_cross(without_color),447077,,green,,,,,null,US_Cities_List/nat_boulder.png,US_Cities_List/nat_hotsprings.png,,,,,,,,,,,,,,,,
479.29999999981374,,rt_plussign_withcolor,447580,,green,,,,,50,US_Cities_List/nat_boulder.png,US_Cities_List/nat_hotsprings.png,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,448942,,black_plus_sign,,,,,null,,,1,0.9821428571428571,,,,,,,,,,,,,,
null,,color_black,449046,,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),452066,,black_plus_sign,,,,,null,US_Cities_List/mm_leesburg.png,US_Cities_List/mm_peoria.png,,,,,,,,,,,,,,,,
null,,black_cross(without_color),452550,,blue,,,,,null,US_Cities_List/mm_leesburg.png,US_Cities_List/mm_peoria.png,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,453053,,blue,,,,,null,US_Cities_List/mm_leesburg.png,US_Cities_List/mm_peoria.png,,,,,,,,,,,,,,,,
830.5,,rt_thecrossant_black,454577,,black_plus_sign,,,,,49,,,1,0.9824561403508771,,,,,,,,,,,,,,
