rt,responses,trial_type,time_elapsed,stimulus,cities,city_images,button_pressed,response,key_press,stimulus_left,stimulus_right,accuracy,cumulative_accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,stimulus_short,stimulus_far,weighted_accuracy,missedtrial,condition,specific_pairs,imgL_ID,imgR_ID,linedress,linedressed,image_position,unknowncity,testedstates,currentstate,otherstate,problems,smooth,distraction,strategies,easier,similar,comments
18564.79999999702,{worker_id:67414dcbcf89f6a633385d49},id_enter,18566,intro,Leesburg; Gatlinburg; Peoria; Racine; West Palm Beach; Hot Springs; Boulder; New Hope; Shreveport; Huntsville; Carmel; Hanover; Cornwall,US_Cities_List/mm_leesburg.png; US_Cities_List/mm_gatlinburg.png; US_Cities_List/mm_peoria.png; US_Cities_List/nat_racine.png; US_Cities_List/nat_westpalmbeach.png; US_Cities_List/nat_hotsprings.png; US_Cities_List/mm_boulder.png; US_Cities_List/mm_newhope.png; US_Cities_List/nat_shreveport.png; US_Cities_List/mm_huntsville.png; US_Cities_List/mm_carmel.png; US_Cities_List/nat_hanover.png; US_Cities_List/nat_cornwall.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14478.29999999702,,fullscreen,33048,make_fullscreen,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7566.29999999702,,intro_1,40617,instruct,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13562.09999999404,,intro_2,54180,instruct,,,1,Next,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10551.20000000298,,intro_3,64733,instruct,,,1,Next,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10892.79999999702,,intro_4,75627,instruct,,,1,Next,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10073,,intro_5,85701,instruct,,,1,Next,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19959.70000000298,,intro_6,105661,instruct,,,1,Next,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,106245,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
615.2999999970198,,prac_atten_color,107065,prac_stop_color,,,,,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,109067,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,109651,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
565.8999999910593,,prac_atten_color,110329,prac_stop_color,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,112330,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,113056,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496.09999999403954,,prac_atten_color,113658,prac_stop_color,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,115660,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,116474,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
